,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,161,4.0,30.14962686336267,4.0,6.082762530298219,8.06225774829855,8.06225774829855,6.324555320336759,20.223748416156685,14.142135623730953,12.0,14.0,11.0,6.5,7.5,1.5,3.5,4.0,4.123105625617661,4.0,8.0,11.0,9.0,{}
1,162,3.0,28.16025568065745,3.1622776601683795,6.082762530298219,8.06225774829855,9.055385138137416,6.082762530298219,18.24828759089466,12.16552506059644,10.5,13.0,10.0,5.5,6.5,0.5,3.5,4.0,4.0,4.0,9.0,11.0,11.0,{}
2,163,2.0,30.066592756745816,3.0,6.082762530298219,8.06225774829855,9.055385138137416,6.324555320336759,17.26267650163207,11.180339887498947,10.0,12.0,10.0,5.0,6.0,0.0,3.0,4.123105625617661,3.0,3.0,8.0,9.0,10.0,{}
3,164,2.0,26.0768096208106,3.0,5.0990195135927845,8.06225774829855,8.0,6.324555320336759,16.278820596099706,11.180339887498947,10.0,11.0,9.0,4.0,6.0,1.0,2.0,3.0,4.0,4.0,8.0,8.0,9.0,{}
4,165,2.0,26.019223662515376,3.0,5.0,7.071067811865476,8.0,6.324555320336759,16.1245154965971,11.180339887498947,10.0,11.0,10.0,4.5,5.5,0.5,2.5,3.0,4.0,4.0,9.0,8.0,8.0,{}
5,166,1.0,24.020824298928627,3.0,5.0990195135927845,7.071067811865476,7.0,5.385164807134504,14.317821063276352,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,2.5,4.0,3.0,3.0,8.0,8.0,8.0,{}
6,167,2.0,23.021728866442675,3.1622776601683795,4.0,7.0,7.0,5.0990195135927845,14.142135623730953,10.198039027185567,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.1622776601683795,3.0,7.0,8.0,8.0,{}
7,168,1.0,22.09072203437452,3.0,5.0990195135927845,7.071067811865476,7.071067811865476,5.385164807134504,14.317821063276352,9.219544457292889,8.5,11.0,9.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,7.0,8.0,8.0,{}
8,169,1.0,23.021728866442675,3.0,5.0990195135927845,7.0,6.082762530298219,5.0990195135927845,14.142135623730953,9.055385138137416,8.5,10.0,9.0,4.5,4.5,0.5,1.5,4.0,4.123105625617661,4.0,7.0,8.0,8.0,{}
9,170,1.0,21.02379604162864,3.0,5.0990195135927845,6.0,7.0,5.385164807134504,14.317821063276352,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,7.0,7.0,7.0,{}
10,171,2.0,22.02271554554524,2.0,5.0990195135927845,6.0,7.0,4.47213595499958,13.341664064126334,8.246211251235321,7.0,9.0,8.0,4.5,4.5,0.5,2.5,3.0,3.0,3.0,6.0,7.0,7.0,{}
11,172,1.0,20.024984394500787,3.0,5.0990195135927845,5.0,6.0,4.123105625617661,13.152946437965904,8.06225774829855,7.5,9.0,8.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,7.0,7.0,6.0,{}
12,173,2.0,19.026297590440446,2.23606797749979,4.0,5.0,6.0,5.0990195135927845,13.152946437965904,9.219544457292889,8.0,10.0,9.0,4.5,3.5,0.5,2.5,3.0,2.23606797749979,2.0,7.0,7.0,6.0,{}
13,174,2.0,19.0,2.0,4.0,6.0,6.0,4.47213595499958,12.16552506059644,8.246211251235321,7.0,8.0,8.0,4.0,4.0,0.0,2.0,3.0,3.0,3.0,7.0,7.0,7.071067811865476,{}
14,175,0.0,16.1245154965971,2.23606797749979,4.0,5.0,4.123105625617661,5.0990195135927845,11.180339887498947,7.280109889280518,7.0,11.0,9.0,5.0,1.0,3.0,3.0,3.1622776601683795,2.0,2.5,6.0,6.0,7.0,{}
15,254,8.06225774829855,66.61080993352356,3.0,7.280109889280518,16.278820596099706,17.11724276862369,11.40175425099138,29.61418578992169,22.36067977499789,18.0,9.0,18.0,2.5,15.5,7.5,1.5,4.123105625617661,5.0990195135927845,5.0,23.0,8.0,19.4164878389476,{}
16,309,4.0,41.30375285612676,4.123105625617661,9.055385138137416,11.04536101718726,11.04536101718726,11.180339887498947,28.284271247461906,19.235384061671343,17.0,14.0,9.0,0.5,16.5,7.5,2.5,2.0,2.8284271247461903,1.5,12.0,20.0,20.223748416156685,{}
17,310,4.0,38.3275357934736,4.123105625617661,9.055385138137416,10.04987562112089,11.180339887498947,11.180339887498947,28.284271247461906,19.235384061671343,17.0,14.0,9.0,0.5,16.5,7.5,2.5,2.0,2.8284271247461903,2.0,11.0,19.0,20.09975124224178,{}
18,311,5.0990195135927845,37.33630940518894,4.0,7.071067811865476,10.04987562112089,11.04536101718726,10.44030650891055,26.476404589747453,19.4164878389476,16.5,13.0,8.0,0.5,15.5,7.5,2.5,2.23606797749979,1.4142135623730951,1.5,11.0,18.0,17.11724276862369,{}
19,312,4.0,34.36568055487916,4.123105625617661,8.06225774829855,9.055385138137416,10.04987562112089,10.198039027185567,26.30589287593181,18.24828759089466,16.0,14.0,9.0,1.5,14.5,6.5,1.5,2.0,2.23606797749979,2.0,10.0,18.0,17.11724276862369,{}
20,312,6.082762530298219,30.59411708155671,3.0,5.0990195135927845,7.071067811865476,8.06225774829855,7.0,21.095023109728988,16.0312195418814,13.0,6.0,12.0,2.0,12.0,5.0,1.0,2.23606797749979,2.0,2.0,16.0,8.0,14.142135623730953,{}
21,313,3.0,36.345563690772494,4.123105625617661,8.06225774829855,9.055385138137416,10.04987562112089,9.055385138137416,24.186773244895647,16.1245154965971,14.5,12.0,7.0,0.5,14.5,6.5,2.5,2.23606797749979,1.4142135623730951,1.5,10.0,17.0,16.1245154965971,{}
22,314,4.123105625617661,34.23448553724738,4.0,7.071067811865476,9.0,9.055385138137416,9.219544457292889,24.33105012119288,17.26267650163207,15.0,12.0,8.0,1.0,14.0,6.0,2.0,1.4142135623730951,2.8284271247461903,1.5,9.0,16.0,16.1245154965971,{}
23,314,6.0,27.65863337187866,2.23606797749979,5.0990195135927845,7.280109889280518,8.246211251235321,6.0,19.1049731745428,14.0356688476182,11.0,5.0,11.0,2.0,11.0,5.0,1.0,2.23606797749979,2.0,1.5,14.0,7.0,15.132745950421556,{}
24,315,4.123105625617661,33.24154027718932,3.0,7.0,8.06225774829855,9.055385138137416,9.219544457292889,23.194827009486403,16.278820596099706,14.0,11.0,7.0,0.0,14.0,7.0,2.0,2.23606797749979,1.4142135623730951,1.5,10.0,16.0,15.033296378372908,{}
25,315,5.0990195135927845,26.68332812825267,2.0,4.0,8.246211251235321,8.246211251235321,6.0,17.029386365926403,13.038404810405298,10.5,4.0,10.0,1.0,10.0,5.0,1.0,2.23606797749979,2.0,2.0,15.0,8.0,13.038404810405298,{}
26,316,4.0,32.2490309931942,3.1622776601683795,6.082762530298219,8.06225774829855,9.055385138137416,9.055385138137416,22.20360331117452,16.1245154965971,14.0,11.0,7.0,0.0,13.0,6.0,2.0,1.0,2.8284271247461903,2.0,9.0,16.0,16.1245154965971,{}
27,316,3.1622776601683795,23.53720459187964,1.0,4.123105625617661,7.071067811865476,7.280109889280518,5.0990195135927845,13.341664064126334,9.219544457292889,7.5,1.0,6.0,1.5,9.5,4.5,2.5,2.23606797749979,3.0,2.5,16.0,8.0,12.16552506059644,{}
28,317,3.0,29.42787793912432,3.0,7.071067811865476,8.06225774829855,8.06225774829855,9.219544457292889,22.20360331117452,15.132745950421556,13.5,12.0,7.0,0.5,12.5,5.5,1.5,2.23606797749979,2.23606797749979,2.0,8.0,15.0,14.142135623730953,{}
29,317,5.0,25.495097567963924,2.0,4.123105625617661,6.082762530298219,6.324555320336759,6.0,17.029386365926403,13.0,10.5,5.0,10.0,1.5,9.5,4.5,0.5,2.23606797749979,2.23606797749979,2.0,13.0,6.0,12.16552506059644,{}
30,318,4.0,29.27456233660889,3.0,6.082762530298219,8.06225774829855,8.06225774829855,8.246211251235321,21.213203435596427,15.132745950421556,13.0,11.0,7.0,1.0,12.0,6.0,1.0,2.0,1.4142135623730951,1.5,9.0,15.0,14.142135623730953,{}
