,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,0,1.0,39.01281840626232,5.0,8.0,10.0,10.0,10.04987562112089,24.020824298928627,16.0312195418814,15.5,15.0,14.0,4.5,9.5,1.5,0.5,6.0,5.0990195135927845,5.0,16.0,18.0,16.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
1,1,1.0,39.01281840626232,5.0,8.0,10.0,11.0,10.0,24.0,16.0,15.5,15.0,14.0,4.5,9.5,1.5,0.5,5.0990195135927845,6.082762530298219,5.5,16.0,18.0,16.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
2,2,1.0,39.0,5.0,8.0,10.0,11.0,9.0,23.0,15.0,14.5,13.0,13.0,4.0,10.0,2.0,1.0,5.0990195135927845,5.0990195135927845,5.5,16.0,17.0,15.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
3,3,1.4142135623730951,39.0,5.0,7.0,10.0,11.0,10.04987562112089,23.0,16.0,15.5,14.0,14.0,4.0,9.0,2.0,1.0,5.0990195135927845,5.0,5.0,16.0,18.0,16.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
4,4,2.23606797749979,38.0,4.0,7.0,10.0,11.0,10.04987562112089,23.0,16.0,15.0,14.0,14.0,4.0,9.0,2.0,0.0,6.082762530298219,5.0,5.0,17.0,18.0,15.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
5,5,2.0,39.0,5.0,7.0,10.0,10.0,9.0,23.0,16.0,15.0,14.0,14.0,5.0,9.0,1.0,0.0,6.082762530298219,6.082762530298219,6.0,16.0,17.0,15.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
6,6,1.0,39.01281840626232,5.0990195135927845,7.0,10.0,11.0,9.055385138137416,22.0,15.0,14.5,14.0,13.0,4.5,8.5,1.5,0.5,6.082762530298219,5.0990195135927845,5.5,16.0,17.0,15.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
7,7,1.0,38.0,5.0,7.071067811865476,10.0,11.0,10.0,23.021728866442675,16.0,15.5,14.0,14.0,4.0,9.0,2.0,1.0,5.0990195135927845,6.082762530298219,6.0,17.0,18.0,15.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
8,8,1.0,38.0,5.0990195135927845,7.0,9.0,10.0,10.0,23.021728866442675,16.0312195418814,15.5,14.0,14.0,4.0,9.0,2.0,0.0,6.082762530298219,6.082762530298219,6.0,17.0,18.0,15.033296378372908,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
9,9,2.0,39.01281840626232,5.0,7.0,10.0,10.0,9.0,23.0,16.0,15.0,14.0,13.0,4.5,9.5,2.5,0.5,6.0,6.082762530298219,5.5,16.0,18.0,16.0,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], 0.0, 15)}"
