,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,97,3.0,44.04543109109048,5.0,8.0,11.0,12.0,12.0,28.0,20.0,18.5,16.0,18.0,5.0,11.0,2.0,1.0,5.0990195135927845,5.0990195135927845,5.5,17.0,15.0,15.0
1,98,4.0,44.04543109109048,5.0,7.0,10.04987562112089,11.045361017187261,12.0,28.0,21.0,19.0,17.0,19.0,6.0,10.0,2.0,1.0,5.0,6.0,5.5,16.0,14.0,16.0
2,99,3.0,42.04759208325728,5.0,8.0,11.045361017187261,12.041594578792296,12.041594578792296,28.0178514522438,20.024984394500787,18.5,19.0,21.0,8.0,8.0,1.0,3.0,5.0990195135927845,5.0990195135927845,5.5,16.0,13.0,16.0
3,100,1.0,40.01249804748511,6.0,9.0,10.0,12.041594578792296,12.041594578792296,28.0178514522438,19.026297590440446,18.5,20.0,21.0,8.5,7.5,2.5,3.5,6.082762530298219,6.0,5.5,16.0,13.0,15.0
4,101,5.0,40.049968789001575,5.0,9.0,11.0,12.0,11.045361017187261,30.01666203960727,21.02379604162864,18.5,21.0,19.0,9.0,10.0,0.0,4.0,5.0,5.0990195135927845,5.0,12.0,13.0,15.132745950421556
5,102,5.0990195135927845,39.05124837953327,5.0,10.04987562112089,12.0,13.038404810405298,12.0,32.0,22.02271554554524,19.5,22.0,20.0,9.0,11.0,1.0,4.0,3.0,3.0,3.0,12.0,15.0,15.132745950421556
6,103,5.0,41.048751503547585,5.0,9.0,13.0,13.038404810405298,11.0,30.0,21.0,18.5,21.0,19.0,9.0,10.0,1.0,4.0,5.0,5.0990195135927845,4.5,13.0,15.0,14.035668847618199
7,104,3.0,41.012193308819754,6.0,9.0,12.0,13.0,11.0,29.0,20.0,18.5,21.0,20.0,9.5,8.5,0.5,3.5,5.0,4.0,4.0,12.0,14.0,14.035668847618199
8,105,4.123105625617661,41.012193308819754,5.0,9.055385138137417,12.0,13.0,11.0,29.0,20.024984394500787,18.0,20.0,19.0,8.5,9.5,0.5,3.5,5.0,5.0,5.0,13.0,15.0,14.035668847618199
9,106,4.0,40.0,6.0,10.0,12.041594578792296,13.0,11.0,31.0,21.0,19.0,21.0,21.0,10.0,10.0,1.0,4.0,6.0,6.0,6.0,13.0,14.0,14.035668847618199
10,107,2.0,41.012193308819754,6.0,10.04987562112089,12.041594578792296,13.0,10.04987562112089,28.071337695236398,18.027756377319946,17.0,19.0,20.0,9.5,8.5,2.5,3.5,6.0,6.0,5.5,13.0,14.0,15.033296378372908
11,108,5.0990195135927845,41.012193308819754,5.0,9.055385138137417,12.0,14.035668847618199,10.0,29.0,20.024984394500787,17.5,19.0,20.0,9.5,9.5,0.5,4.5,4.0,4.0,4.5,12.0,13.0,15.033296378372908
12,109,5.0,38.01315561749642,5.0,9.0,12.0,13.038404810405298,10.0,29.0,20.0,17.5,19.0,20.0,9.5,9.5,0.5,4.5,5.0990195135927845,5.0990195135927845,4.5,14.0,14.0,15.033296378372908
13,110,5.0,39.01281840626232,6.0,8.06225774829855,12.0,13.0,10.0,29.017236257093817,21.0,18.5,20.0,19.0,9.5,9.5,0.5,4.5,3.0,4.0,3.5,14.0,14.0,14.0
14,111,3.0,42.0,5.0,9.0,13.038404810405298,14.0,11.0,28.0,19.0,17.5,19.0,19.0,8.0,9.0,1.0,3.0,4.0,5.0990195135927845,4.5,12.0,14.0,13.038404810405298
15,112,4.0,42.01190307520001,5.0,9.0,12.041594578792296,13.038404810405298,11.045361017187261,29.017236257093817,20.024984394500787,18.0,19.0,18.0,7.5,10.5,0.5,3.5,5.0990195135927845,5.0990195135927845,4.5,12.0,14.0,14.142135623730951
