video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
85,82,1,2.7333333333333267,0:00:02.733333,0,"(1132.8901810289492, 513.9344016502135)","(1139.5936732243867, 565.3278418152349)","(1150.7661602167827, 614.4867845817771)","(1168.642139404616, 663.6457273483193)","(1190.987113389408, 708.3356753179031)","(1224.504574366596, 746.3221310920493)","(1271.4290197346588, 775.3705972722788)","(1318.3534651027219, 797.7155712570707)","(1367.512407869264, 797.7155712570707)","(1416.6713506358062, 784.3085868661956)","(1459.1268012069108, 753.0256232874868)","(1494.878759582578, 715.0391675133407)","(1519.458230965849, 670.3492195437568)","(1532.865215356724, 621.1902767772146)","(1537.3342101536823, 572.0313340106725)","(1535.0997127552032, 520.6378938456512)","(1530.6307179582448, 471.478951079109)","(1155.235155013741, 480.41694067302575)","(1186.5181185924496, 467.0099562821506)","(1222.2700769681167, 462.5409614851922)","(1258.0220353437837, 464.77545888367143)","(1293.7739937194508, 471.478951079109)","(1347.4019312829514, 471.478951079109)","(1378.68489486166, 460.30646408671305)","(1412.2023558388478, 451.3684744927963)","(1447.9543142145149, 444.66498229735873)","(1483.706272590182, 446.8994796958379)","(1322.8224598996803, 487.1204328684633)","(1327.2914546966385, 520.6378938456512)","(1331.760449493597, 556.3898522213182)","(1336.2294442905554, 592.1418105969852)","(1300.4774859148883, 612.252287183298)","(1318.3534651027219, 618.9557793787355)","(1340.6984390875136, 623.4247741756939)","(1360.8089156738265, 614.4867845817771)","(1378.68489486166, 603.3142975893812)","(1199.925102983325, 498.2929198608593)","(1220.0355795696375, 487.1204328684633)","(1246.8495483513877, 484.88593546998413)","(1271.4290197346588, 496.05842246238007)","(1246.8495483513877, 504.99641205629683)","(1220.0355795696375, 507.23090945477605)","(1383.1538896586183, 484.88593546998413)","(1403.2643662449311, 471.478951079109)","(1430.0783350266813, 469.2444536806298)","(1452.4233090114733, 475.94794587606737)","(1432.3128324251604, 487.1204328684633)","(1407.7333610418893, 489.3549302669425)","(1278.1325119300964, 685.9907013331112)","(1300.4774859148883, 665.8802247467985)","(1325.0569572981594, 654.7077377544025)","(1345.167433884472, 656.9422351528817)","(1365.2779104707847, 650.2387429574442)","(1392.0918792525351, 654.7077377544025)","(1421.1403454327647, 665.8802247467985)","(1398.7953714479727, 690.4596961300696)","(1374.2159000647016, 706.1011779194239)","(1354.105423478389, 710.5701727163823)","(1331.760449493597, 710.5701727163823)","(1304.9464807118468, 703.8666805209447)","(1291.5394963209715, 683.756203934632)","(1327.2914546966385, 674.8182143407153)","(1347.4019312829514, 674.8182143407153)","(1367.512407869264, 670.3492195437568)","(1407.7333610418893, 668.1147221452777)","(1369.7469052677432, 674.8182143407153)","(1349.6364286814305, 679.2872091376736)","(1329.5259520951179, 679.2872091376736)"
85,83,0,2.76666666666666,0:00:02.766667,0,"(1152.639549119561, 511.781017880198)","(1157.1685846760229, 561.6004090012792)","(1168.4911735671778, 611.4198001223605)","(1182.0782802365636, 661.2391912434417)","(1204.7234580188733, 706.529546808061)","(1236.4267069141067, 745.0263490379874)","(1281.7170624787261, 774.4650801549899)","(1329.2719358215763, 797.1102579372996)","(1381.3558447208884, 801.6392934937616)","(1435.7042713984317, 785.7876690461447)","(1480.994626963051, 751.8199023726803)","(1519.4914291929774, 713.3231001427539)","(1544.401124753518, 668.0327445781346)","(1553.4591958664419, 613.6843179005914)","(1555.7237136446727, 561.6004090012792)","(1555.7237136446727, 509.51650010196704)","(1548.9301603099798, 457.43259120265486)","(1175.2847269018707, 477.8132512067336)","(1200.1944224624112, 452.90355564619296)","(1236.4267069141067, 441.5809667550381)","(1272.6589913658022, 441.5809667550381)","(1311.1557935957285, 450.639037867962)","(1367.7687380515026, 448.374520089731)","(1401.736504724967, 434.7874134203452)","(1435.7042713984317, 423.4648245291904)","(1471.936555850127, 421.20030675095944)","(1505.9043225235916, 432.5228956421143)","(1342.859042490962, 475.5487334285026)","(1345.1235602691931, 509.51650010196704)","(1349.652595825655, 543.4842667754316)","(1351.917113603886, 577.452033448896)","(1317.9493469304214, 602.3617290094367)","(1336.0654891562692, 609.1552823441295)","(1358.710666938579, 613.6843179005914)","(1379.0913269426576, 602.3617290094367)","(1397.2074691685052, 591.0391401182818)","(1216.046046910028, 495.92939343258126)","(1236.4267069141067, 482.3422867631955)","(1263.6009202528783, 477.8132512067336)","(1288.510615813419, 493.66487565435034)","(1263.6009202528783, 500.4584289890432)","(1238.6912246923378, 504.98746454550513)","(1401.736504724967, 477.8132512067336)","(1424.3816825072768, 457.43259120265486)","(1449.2913780678175, 452.90355564619296)","(1474.201073628358, 461.9616267591168)","(1453.8204136242794, 475.5487334285026)","(1428.9107180637388, 480.0777689849645)","(1297.5686869263427, 681.6198512475204)","(1315.6848291521906, 658.9746734652107)","(1340.594524712731, 647.652084574056)","(1363.2397024950408, 652.1811201305178)","(1383.6203624991194, 645.3875667958249)","(1410.794575837891, 649.9166023522869)","(1440.2333069548936, 663.5037090216726)","(1417.5881291725839, 686.1488868039824)","(1392.6784336120434, 702.000511251599)","(1370.0332558297337, 706.529546808061)","(1347.388078047424, 706.529546808061)","(1322.4783824868834, 697.4714756951371)","(1308.8912758174977, 679.3553334692895)","(1342.859042490962, 665.7682267999037)","(1365.5042202732718, 665.7682267999037)","(1385.8848802773505, 661.2391912434417)","(1426.6462002855078, 663.5037090216726)","(1388.1493980555813, 672.5617801345966)","(1367.7687380515026, 677.0908156910584)","(1345.1235602691931, 677.0908156910584)"
85,84,0,2.799999999999993,0:00:02.800000,0,"(1163.9672704254792, 511.23268348099475)","(1168.5318479565594, 559.160747557338)","(1177.66100301872, 607.0888116336813)","(1189.072446846421, 655.0168757100246)","(1209.6130457362822, 700.6626510208276)","(1241.5650884538445, 739.4615600350103)","(1289.4931525301877, 769.1313139870323)","(1339.703505372071, 789.6719128768937)","(1392.1961469794946, 794.236490407974)","(1446.9710773524585, 780.542757814733)","(1492.6168526632614, 748.5907150971709)","(1533.6980504429844, 712.0740948485284)","(1556.5209380983858, 666.4283195377253)","(1567.9323819260867, 613.9356779303017)","(1570.2146706916267, 561.4430363228781)","(1567.9323819260867, 511.23268348099475)","(1561.085515629466, 463.3046194046515)","(1186.7901580808807, 440.48173174924995)","(1211.8953345018224, 415.37655532830826)","(1246.1296659849247, 406.2474002661476)","(1282.6462862335673, 406.2474002661476)","(1319.1629064822098, 417.6588440938484)","(1380.7847031517938, 419.9411328593886)","(1415.0190346348961, 403.96511150060746)","(1453.8179436490789, 397.118245203987)","(1490.3345638977214, 399.40053396952715)","(1522.2866066152835, 415.37655532830826)","(1353.3972379653121, 458.7400418735712)","(1355.679526730852, 490.6920845911334)","(1357.9618154963923, 520.3618385431554)","(1362.5263930274727, 554.5961700262577)","(1328.2920615443702, 586.5482127438199)","(1348.8326604342317, 591.1127902749001)","(1369.3732593240932, 595.6773678059805)","(1389.9138582139544, 586.5482127438199)","(1408.1721683382757, 575.1367689161191)","(1227.8713558606034, 486.12750706005306)","(1248.411954750465, 470.15148570127195)","(1273.5171311714066, 467.8691969357318)","(1300.9045963578885, 479.2806407634326)","(1275.7994199369468, 490.6920845911334)","(1248.411954750465, 492.97437335667354)","(1412.7367458693561, 463.3046194046515)","(1435.5596335247576, 445.04630928033026)","(1462.9470987112395, 442.7640205147901)","(1488.0522751321812, 449.6108868114106)","(1465.2293874767797, 463.3046194046515)","(1440.1242110558378, 465.58690817019163)","(1303.1868851234285, 668.7106083032654)","(1323.72748401329, 641.3231431167836)","(1351.114949199772, 627.6294105235427)","(1373.9378368551734, 632.193988054623)","(1392.1961469794946, 625.3471217580026)","(1421.8659009315168, 629.9116992890828)","(1453.8179436490789, 650.4522981789443)","(1428.7127672281372, 675.557474599886)","(1403.6075908071955, 691.533495958667)","(1380.7847031517938, 696.0980734897473)","(1357.9618154963923, 696.0980734897473)","(1330.5743503099104, 686.9689184275867)","(1314.5983289511294, 664.1460307721851)","(1353.3972379653121, 648.170009413404)","(1376.2201256207136, 648.170009413404)","(1394.4784357450349, 643.6054318823237)","(1440.1242110558378, 650.4522981789443)","(1396.760724510575, 661.863742006645)","(1376.2201256207136, 666.4283195377253)","(1353.3972379653121, 666.4283195377253)"
85,85,0,2.8333333333333264,0:00:02.833333,0,"(1156.2770501375223, 513.3960969176425)","(1160.820378428829, 561.1010439763616)","(1169.907035011442, 606.5343268894272)","(1183.5370198853618, 654.2392739481462)","(1206.2536613418945, 695.1292285699053)","(1238.0569593810405, 733.7475190460112)","(1285.7619064397595, 758.7358246481973)","(1335.738517644132, 781.4524661047302)","(1387.9867929941574, 783.7241302503835)","(1442.5067324898362, 767.8224812308105)","(1490.2116795485551, 738.2908473373178)","(1526.5583058790078, 699.6725568612119)","(1549.2749473355407, 651.9676098024929)","(1558.3616039181538, 601.9909985981207)","(1560.633268063807, 549.7427232480951)","(1558.3616039181538, 502.0377761893761)","(1551.5466114811938, 452.0611649850038)","(1178.9936915940552, 420.2578669458578)","(1199.4386689049347, 392.9978971980184)","(1233.513631089734, 379.36791232409865)","(1269.8602574201866, 379.36791232409865)","(1303.9352196049858, 390.7262330523651)","(1378.9001364115443, 386.1829047610585)","(1410.7034344506903, 372.5529198871388)","(1447.0500607811427, 368.00959159583226)","(1481.1250229659422, 370.28125574148555)","(1512.928321005088, 386.1829047610585)","(1347.0968383723982, 438.4311801110841)","(1351.6401666637048, 467.9628140045768)","(1353.9118308093582, 497.4944478980695)","(1358.4551591006648, 527.0260817915622)","(1324.3801969158653, 563.3727081220148)","(1344.825174226745, 570.1877005589746)","(1365.2701515376245, 572.4593647046279)","(1385.715128848504, 563.3727081220148)","(1401.6167778680772, 552.0143873937484)","(1222.1553103614676, 472.50614229588336)","(1242.6002876723471, 456.6044932763104)","(1267.5885932745332, 452.0611649850038)","(1294.8485630223727, 465.6911498589235)","(1269.8602574201866, 474.77780644153665)","(1244.8719518180005, 477.04947058718994)","(1406.1601061593838, 447.51783669369723)","(1428.8767476159164, 429.344523528471)","(1453.8650532181027, 427.0728593828177)","(1478.8533588202888, 433.8878518197775)","(1458.4083815094093, 447.51783669369723)","(1431.1484117615698, 449.7895008393505)","(1299.3918913136793, 651.9676098024929)","(1319.8368686245587, 615.6209834720404)","(1347.0968383723982, 599.7193344524674)","(1369.8134798289311, 601.9909985981207)","(1390.2584571398106, 597.4476703068141)","(1419.7900910333035, 606.5343268894272)","(1449.3217249267962, 633.7942966372666)","(1428.8767476159164, 661.0542663851061)","(1399.3451137224238, 676.9559154046791)","(1376.6284722658909, 681.4992436959857)","(1351.6401666637048, 681.4992436959857)","(1324.3801969158653, 674.6842512590258)","(1310.7502120419456, 647.4242815111863)","(1349.3685025180516, 620.164311763347)","(1372.0851439745843, 620.164311763347)","(1392.530121285464, 617.8926476176937)","(1435.6917400528764, 631.5226324916133)","(1394.8017854311172, 647.4242815111863)","(1372.0851439745843, 649.6959456568396)","(1349.3685025180516, 651.9676098024929)"
85,86,0,2.86666666666666,0:00:02.866667,0,"(1137.961852981597, 502.7681559524216)","(1144.6953550702456, 547.658169876745)","(1155.9178585513264, 592.5481838010683)","(1169.3848627286234, 639.6826984216078)","(1189.5853689945689, 680.0837109534989)","(1221.0083787415954, 715.9957220929575)","(1268.1428933621348, 740.6852297513354)","(1319.7664093751066, 760.8857360172809)","(1375.878926780511, 760.8857360172809)","(1427.5024427934827, 745.1742311437678)","(1472.392456717806, 718.2402227891737)","(1510.548968553481, 682.3282116497151)","(1530.7494748194265, 637.4381977253917)","(1537.482976908075, 588.0591824086359)","(1539.7274776042912, 538.6801670918803)","(1539.7274776042912, 489.3011517751246)","(1532.9939755156427, 439.9221364583689)","(1162.6513606399749, 410.74362740755873)","(1182.8518669059204, 381.56511835674854)","(1214.274876652947, 365.85361348323534)","(1250.1868877924055, 363.60911278701917)","(1286.0988989318641, 372.5871155718839)","(1360.1674219069978, 354.6311100021545)","(1393.8349323502403, 336.6751044324252)","(1429.7469434896989, 332.1861030399928)","(1465.6589546291575, 338.91960512864136)","(1492.5929629837517, 359.12011139458684)","(1330.9889128561874, 419.7216301924234)","(1333.2334135524038, 446.6556385470174)","(1337.7224149448361, 475.8341475978276)","(1339.9669156410523, 505.01265664863774)","(1308.5439058940258, 543.1691684843126)","(1328.7444121599713, 547.658169876745)","(1348.944918425917, 549.9026705729611)","(1366.9009239956463, 543.1691684843126)","(1382.6124288691594, 534.191165699448)","(1207.5413745642984, 457.87814202809824)","(1227.7418808302439, 444.41113785080125)","(1252.4313884886217, 437.6776357621527)","(1279.3653968432156, 448.9001392432336)","(1254.6758891848378, 460.1226427243144)","(1229.98638152646, 462.36714342053057)","(1387.1014302615918, 430.9441336735042)","(1411.7909379199696, 412.9881281037749)","(1436.4804455783474, 410.74362740755873)","(1461.1699532367252, 419.7216301924234)","(1440.9694469707797, 430.9441336735042)","(1416.279939312402, 433.1886343697204)","(1283.854398235648, 632.9491963329593)","(1304.0549045015935, 594.7926844972844)","(1330.9889128561874, 576.8366789275551)","(1353.4339198183493, 579.0811796237713)","(1373.6344260842948, 574.592178231339)","(1402.812935135105, 583.5701810162036)","(1431.991444185915, 612.7486900670139)","(1409.5464372237534, 641.927199117824)","(1382.6124288691594, 657.6387039913371)","(1360.1674219069978, 664.3722060799856)","(1337.7224149448361, 664.3722060799856)","(1308.5439058940258, 655.394203295121)","(1297.321402412945, 628.460194940527)","(1333.2334135524038, 599.2816858897169)","(1355.6784205145655, 597.0371851935007)","(1375.878926780511, 594.7926844972844)","(1418.524440008618, 612.7486900670139)","(1378.123427476727, 628.460194940527)","(1355.6784205145655, 632.9491963329593)","(1335.47791424862, 632.9491963329593)"
85,87,0,2.899999999999993,0:00:02.900000,0,"(1150.7135444152502, 506.1323873858004)","(1157.522500299364, 551.5254266132265)","(1166.6011081448494, 594.6488138792812)","(1180.219019913077, 640.0418531067072)","(1200.645887565419, 683.165240372762)","(1234.6906669859884, 719.4796717547028)","(1282.3533581747859, 744.4458433297872)","(1336.825005247697, 758.063755098015)","(1393.5663042819797, 758.063755098015)","(1448.0379513548908, 742.1761913684159)","(1491.1613386209456, 717.2100197933315)","(1527.4757700028865, 685.4348923341333)","(1547.902637655228, 640.0418531067072)","(1554.711593539342, 592.3791619179099)","(1556.9812455007134, 540.1771668063699)","(1554.711593539342, 490.2448236562013)","(1545.6329856938569, 442.58213246740394)","(1177.9493679517059, 406.2677010854631)","(1198.3762356040477, 376.7622255876362)","(1230.1513630632458, 363.14431381940835)","(1266.4657944451867, 358.60500989666576)","(1300.5105738657562, 367.68361774215094)","(1373.1394366296379, 351.79605401255185)","(1407.1842160502074, 331.3691863602101)","(1443.4986474321483, 324.56023047609625)","(1477.5434268527179, 331.3691863602101)","(1507.0489023505447, 354.0657059739232)","(1345.9036130931822, 415.34630893094834)","(1350.4429170159249, 440.3124805060326)","(1354.9822209386675, 465.27865208111695)","(1357.2518729000387, 492.5144756175726)","(1325.4767454408404, 537.9075148449987)","(1343.633961131811, 542.4468187677412)","(1364.0608287841526, 542.4468187677412)","(1384.4876964364944, 535.6378628836273)","(1400.3752601660935, 526.5592550381422)","(1221.0727552177607, 456.20004423563176)","(1241.4996228701023, 440.3124805060326)","(1266.4657944451867, 435.77317658329)","(1293.7016179816424, 444.85178442877526)","(1268.735446406558, 453.93039227426044)","(1243.7692748314737, 458.46969619700303)","(1402.6449121274647, 428.9642206991761)","(1425.3414317411778, 410.8070050082057)","(1452.5772552776334, 406.2677010854631)","(1475.2737748913464, 417.6159608923196)","(1454.8469072390048, 426.69456873780484)","(1429.8807356639204, 428.9642206991761)","(1298.240921904385, 630.963245261222)","(1318.6677895567266, 590.1095099565385)","(1345.9036130931822, 569.6826423041969)","(1368.6001327068952, 571.9522942655682)","(1389.027000359237, 567.4129903428255)","(1420.802127818435, 576.4915981883107)","(1450.3076033162622, 610.5363776088803)","(1427.6110837025492, 640.0418531067072)","(1400.3752601660935, 655.9294168363064)","(1377.6787405523805, 660.468720759049)","(1354.9822209386675, 662.7383727204202)","(1323.2070934794692, 653.659764874935)","(1311.8588336726127, 626.4239413384794)","(1350.4429170159249, 592.3791619179099)","(1370.8697846682667, 590.1095099565385)","(1391.2966523206082, 587.8398579951673)","(1436.6896915480343, 608.266725647509)","(1393.5663042819797, 626.4239413384794)","(1373.1394366296379, 628.6935932998507)","(1350.4429170159249, 630.963245261222)"
85,88,0,2.933333333333326,0:00:02.933333,0,"(1148.443892453879, 508.4020393471717)","(1155.2528483379929, 551.5254266132265)","(1164.3314561834782, 594.6488138792812)","(1177.9493679517059, 640.0418531067072)","(1200.645887565419, 680.8955884113907)","(1234.6906669859884, 714.9403678319602)","(1282.3533581747859, 737.6368874456732)","(1334.5553532863257, 751.254799213901)","(1391.2966523206082, 751.254799213901)","(1443.4986474321483, 737.6368874456732)","(1488.8916866595744, 712.6707158705889)","(1525.206118041515, 678.6259364500194)","(1543.3633337324854, 635.5025491839647)","(1552.4419415779707, 587.8398579951673)","(1554.711593539342, 537.9075148449987)","(1552.4419415779707, 490.2448236562013)","(1543.3633337324854, 444.85178442877526)","(1177.9493679517059, 401.7283971627205)","(1196.1065836426762, 372.2229216648936)","(1227.8817111018745, 356.33535793529444)","(1264.1961424838153, 354.0657059739232)","(1300.5105738657562, 360.8746618580371)","(1373.1394366296379, 342.71744616706667)","(1407.1842160502074, 324.56023047609625)","(1443.4986474321483, 320.0209265533536)","(1477.5434268527179, 329.09953439883884)","(1504.7792503891733, 351.79605401255185)","(1345.9036130931822, 406.2677010854631)","(1350.4429170159249, 431.23387266054743)","(1354.9822209386675, 456.20004423563176)","(1359.52152486141, 481.1662158107161)","(1327.7463974022119, 526.5592550381422)","(1345.9036130931822, 531.0985589608847)","(1366.330480745524, 533.368210922256)","(1382.2180444751232, 526.5592550381422)","(1400.3752601660935, 517.4806471926569)","(1221.0727552177607, 449.39108835151785)","(1239.229970908731, 435.77317658329)","(1264.1961424838153, 428.9642206991761)","(1291.431966020271, 438.04282854466135)","(1268.735446406558, 447.1214363901465)","(1243.7692748314737, 451.6607403128892)","(1402.6449121274647, 419.88561285369093)","(1425.3414317411778, 403.9980491240918)","(1450.3076033162622, 401.7283971627205)","(1475.2737748913464, 410.8070050082057)","(1454.8469072390048, 419.88561285369093)","(1429.8807356639204, 422.1552648150622)","(1295.9712699430136, 624.1542893771082)","(1318.6677895567266, 581.0309021110534)","(1348.1732650545534, 560.6040344587117)","(1368.6001327068952, 562.873686420083)","(1389.027000359237, 556.064730535969)","(1420.802127818435, 569.6826423041969)","(1445.7682993935196, 603.7274217247664)","(1425.3414317411778, 633.2328972225934)","(1400.3752601660935, 649.1204609521925)","(1375.409088591009, 653.659764874935)","(1352.712568977296, 653.659764874935)","(1320.937441518098, 646.8508089908212)","(1309.5891817112415, 617.3453334929942)","(1350.4429170159249, 581.0309021110534)","(1370.8697846682667, 581.0309021110534)","(1391.2966523206082, 578.761250149682)","(1432.1503876252916, 603.7274217247664)","(1393.5663042819797, 617.3453334929942)","(1373.1394366296379, 621.8846374157368)","(1350.4429170159249, 624.1542893771082)"
85,89,0,2.9666666666666592,0:00:02.966667,0,"(1146.1742404925076, 497.0537795403152)","(1152.9831963766214, 542.4468187677412)","(1162.0618042221067, 585.570206033796)","(1175.6797159903347, 630.963245261222)","(1196.1065836426762, 674.0866325272767)","(1227.8817111018745, 708.1314119478463)","(1277.8140542520432, 733.0975835229307)","(1332.2857013249545, 746.7154952911584)","(1389.027000359237, 746.7154952911584)","(1443.4986474321483, 730.8279315615594)","(1491.1613386209456, 708.1314119478463)","(1527.4757700028865, 674.0866325272767)","(1545.6329856938569, 628.6935932998507)","(1550.1722896165995, 578.761250149682)","(1550.1722896165995, 528.8289069995134)","(1547.902637655228, 481.1662158107161)","(1541.0936817711142, 433.50352462191876)","(1175.6797159903347, 399.4587452013492)","(1196.1065836426762, 369.95326970352227)","(1227.8817111018745, 351.79605401255185)","(1264.1961424838153, 349.5264020511805)","(1300.5105738657562, 356.33535793529444)","(1373.1394366296379, 338.178142244324)","(1404.9145640888362, 320.0209265533536)","(1441.228995470777, 315.481622630611)","(1475.2737748913464, 324.56023047609625)","(1500.2399464664309, 347.25675008980926)","(1343.633961131811, 399.4587452013492)","(1348.1732650545534, 424.4249167764335)","(1352.712568977296, 449.39108835151785)","(1359.52152486141, 474.3572599266022)","(1325.4767454408404, 519.7502991540282)","(1343.633961131811, 524.2896030767708)","(1364.0608287841526, 526.5592550381422)","(1382.2180444751232, 519.7502991540282)","(1398.105608204722, 510.671691308543)","(1218.8031032563892, 444.85178442877526)","(1239.229970908731, 431.23387266054743)","(1264.1961424838153, 424.4249167764335)","(1291.431966020271, 433.50352462191876)","(1266.4657944451867, 442.58213246740394)","(1243.7692748314737, 447.1214363901465)","(1400.3752601660935, 415.34630893094834)","(1423.0717797798065, 399.4587452013492)","(1450.3076033162622, 397.1890932399779)","(1473.0041229299752, 406.2677010854631)","(1452.5772552776334, 415.34630893094834)","(1427.6110837025492, 417.6159608923196)","(1295.9712699430136, 617.3453334929942)","(1316.3981375953554, 574.2219462269395)","(1345.9036130931822, 553.7950785745977)","(1368.6001327068952, 556.064730535969)","(1389.027000359237, 549.2557746518552)","(1418.532475857064, 562.873686420083)","(1445.7682993935196, 599.1881178020238)","(1425.3414317411778, 628.6935932998507)","(1398.105608204722, 642.3115050680785)","(1375.409088591009, 646.8508089908212)","(1352.712568977296, 649.1204609521925)","(1320.937441518098, 642.3115050680785)","(1309.5891817112415, 612.8060295702516)","(1348.1732650545534, 574.2219462269395)","(1370.8697846682667, 571.9522942655682)","(1391.2966523206082, 571.9522942655682)","(1432.1503876252916, 596.9184658406525)","(1391.2966523206082, 612.8060295702516)","(1370.8697846682667, 617.3453334929942)","(1348.1732650545534, 617.3453334929942)"
85,90,0,2.9999999999999925,0:00:03,0,"(1142.8564083020701, 498.86589251280833)","(1151.9266972568485, 544.2173372867001)","(1163.2645584503214, 585.0336375832026)","(1174.6024196437943, 630.3850823570942)","(1192.742997553351, 673.4689548922913)","(1226.7565811337697, 707.4825384727101)","(1274.375598146356, 727.8906886209613)","(1328.797331875026, 741.4961220531288)","(1385.4866378423906, 741.4961220531288)","(1439.9083715710606, 725.6231163822667)","(1487.5273885836468, 702.9473939953209)","(1523.8085444027602, 668.9338104149022)","(1544.2166945510114, 623.5823656410105)","(1548.7518390284006, 575.9633486284242)","(1548.7518390284006, 526.0767593771434)","(1544.2166945510114, 478.4577423645571)","(1537.4139778349277, 433.10629759066546)","(1172.3348474050997, 394.55756953285754)","(1192.742997553351, 365.07913042982796)","(1224.4890088950751, 349.20612475896587)","(1263.037736952883, 344.6709802815767)","(1297.0513205333018, 351.47369699766045)","(1369.6136321715285, 335.60069132679837)","(1401.3596435132526, 317.4601134172417)","(1437.640799332366, 310.65739670115795)","(1471.6543829127847, 319.7276856559363)","(1498.8652497771197, 342.4034080428821)","(1340.135193068499, 396.8251417715521)","(1344.670337545888, 419.50086415849796)","(1349.2054820232772, 444.4441587841384)","(1353.7406265006664, 467.11988117108416)","(1321.9946151589422, 514.7388981836705)","(1340.135193068499, 519.2740426610596)","(1360.5433432167501, 519.2740426610596)","(1378.6839211263068, 512.4713259449759)","(1394.556926797169, 505.6686092288921)","(1215.4187199402968, 442.1765865454438)","(1235.826870088548, 428.5711531132763)","(1258.5025924754939, 421.76843639719254)","(1287.9810315785235, 430.8387253519709)","(1263.037736952883, 439.9090143067492)","(1238.0944423272426, 444.4441587841384)","(1399.092071274558, 412.6981474424142)","(1421.767793661504, 396.8251417715521)","(1446.7110882871443, 394.55756953285754)","(1471.6543829127847, 403.6278584876359)","(1448.978660525839, 412.6981474424142)","(1424.0353659001985, 414.9657196811088)","(1290.248603817218, 614.5120766862321)","(1312.924326204164, 569.1606319123405)","(1344.670337545888, 548.7524817640892)","(1365.0784876941393, 548.7524817640892)","(1383.219065603696, 544.2173372867001)","(1414.9650769454202, 557.8227707188676)","(1442.1759438097552, 594.1039265379809)","(1421.767793661504, 623.5823656410105)","(1392.2893545584743, 639.4553713118726)","(1369.6136321715285, 643.9905157892617)","(1349.2054820232772, 643.9905157892617)","(1317.459470681553, 637.187799073178)","(1303.8540372493856, 609.976932208843)","(1346.9379097845826, 569.1606319123405)","(1367.346059932834, 566.8930596736459)","(1385.4866378423906, 564.6254874349513)","(1428.5705103775877, 594.1039265379809)","(1387.7542100810851, 607.7093599701484)","(1367.346059932834, 612.2445044475376)","(1346.9379097845826, 614.5120766862321)"
85,91,0,3.0333333333333257,0:00:03.033333,0,"(1141.634936569765, 499.3234315016865)","(1150.7135444152502, 542.4468187677412)","(1159.7921522607355, 587.8398579951673)","(1173.4100640289632, 633.2328972225934)","(1191.5672797199336, 674.0866325272767)","(1225.612059140503, 705.861759986475)","(1273.2747503293006, 728.558279600188)","(1325.4767454408404, 739.9065394070445)","(1384.4876964364944, 739.9065394070445)","(1438.9593435094057, 726.2886276388167)","(1484.3523827368317, 701.3224560637324)","(1520.6668141187724, 669.5473286045342)","(1541.0936817711142, 626.4239413384794)","(1545.6329856938569, 578.761250149682)","(1545.6329856938569, 528.8289069995134)","(1543.3633337324854, 481.1662158107161)","(1536.5543778483716, 435.77317658329)","(1171.140412067592, 392.6497893172353)","(1193.836931681305, 363.14431381940835)","(1225.612059140503, 347.25675008980926)","(1261.926490522444, 342.71744616706667)","(1298.240921904385, 349.5264020511805)","(1368.6001327068952, 333.63883832158143)","(1400.3752601660935, 315.481622630611)","(1436.6896915480343, 310.9423187078684)","(1470.7344709686038, 317.75127459198234)","(1497.9702945050594, 340.44779420569535)","(1341.3643091704396, 394.9194412786066)","(1345.9036130931822, 417.6159608923196)","(1350.4429170159249, 442.58213246740394)","(1352.712568977296, 467.54830404248827)","(1320.937441518098, 512.9413432699143)","(1339.0946572090684, 517.4806471926569)","(1359.52152486141, 517.4806471926569)","(1377.6787405523805, 510.671691308543)","(1393.5663042819797, 503.8627354244291)","(1214.2637993336466, 440.3124805060326)","(1234.6906669859884, 426.69456873780484)","(1259.6568385610728, 419.88561285369093)","(1286.8926620975283, 428.9642206991761)","(1261.926490522444, 438.04282854466135)","(1236.9603189473598, 442.58213246740394)","(1395.835956243351, 410.8070050082057)","(1418.532475857064, 397.1890932399779)","(1443.4986474321483, 392.6497893172353)","(1468.4648190072326, 401.7283971627205)","(1448.0379513548908, 410.8070050082057)","(1423.0717797798065, 413.076656969577)","(1286.8926620975283, 612.8060295702516)","(1309.5891817112415, 569.6826423041969)","(1341.3643091704396, 546.9861226904839)","(1361.7911768227814, 546.9861226904839)","(1382.2180444751232, 542.4468187677412)","(1411.72351997295, 556.064730535969)","(1438.9593435094057, 594.6488138792812)","(1416.2628238956927, 624.1542893771082)","(1389.027000359237, 637.7722011453359)","(1368.6001327068952, 642.3115050680785)","(1345.9036130931822, 642.3115050680785)","(1314.128485633984, 637.7722011453359)","(1300.5105738657562, 608.266725647509)","(1343.633961131811, 567.4129903428255)","(1364.0608287841526, 565.1433383814542)","(1384.4876964364944, 565.1433383814542)","(1423.0717797798065, 594.6488138792812)","(1384.4876964364944, 608.266725647509)","(1364.0608287841526, 610.5363776088803)","(1343.633961131811, 612.8060295702516)"
