video_id,frame_seq,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
224,0,0.0,0:00:00,0,"(668.1027059685989, 367.3284992585975)","(671.9423766925564, 417.2442186700445)","(683.4613888644287, 467.1599380814916)","(698.8200717602587, 517.0756574929386)","(719.2983156213651, 561.8718159391091)","(750.0156814130248, 598.9886329373645)","(796.0917301005144, 623.3065475224284)","(848.5672299945998, 638.6652304182584)","(906.1622908539617, 636.1054499356201)","(958.6377907480471, 623.3065475224284)","(1003.4339491942175, 595.1489622134071)","(1040.550766192473, 559.3120354564708)","(1063.5887905362179, 511.956096527662)","(1071.2681319841327, 458.2007063922575)","(1072.5480222254519, 405.72520649817216)","(1071.2681319841327, 350.6899261214485)","(1062.3089002948986, 299.49431646868226)","(684.7412791057479, 293.0948652620865)","(705.2195229668544, 259.81771898778845)","(738.4966692411524, 241.8992556093203)","(775.613486239408, 239.33947512668198)","(810.1705227550251, 249.5785970572352)","(888.2438274754936, 232.94002392008622)","(920.2410835084725, 209.9019995763414)","(958.6377907480471, 200.94276788710732)","(997.0344979876218, 208.62210933502226)","(1025.1920832966432, 235.49980440272452)","(856.2465714425147, 291.81497502076735)","(862.6460226491105, 323.8122310537462)","(869.0454738557063, 355.8094870867251)","(875.444925062302, 387.806743119704)","(834.488437340089, 430.0431210832361)","(857.5264616838339, 431.32301132455524)","(879.2845957862595, 431.32301132455524)","(899.7628396473659, 424.9235601179595)","(918.9611932671532, 417.2442186700445)","(725.6977668279609, 334.05135298429946)","(747.4559009303865, 313.573109123193)","(776.893376480727, 309.7334383992355)","(802.4911813071102, 327.6519017777037)","(778.1732667220463, 336.61113346693776)","(748.7357911717057, 341.73069443221436)","(915.1215225431959, 309.7334383992355)","(938.1595468869406, 282.85574333153323)","(966.317132195962, 276.4562921249375)","(989.3551565397069, 290.5350847794482)","(971.4366931612386, 303.3339871926397)","(943.2791078522172, 308.4535481579164)","(801.211291065791, 517.0756574929386)","(831.9286568574507, 486.3582917012789)","(862.6460226491105, 464.6001575988533)","(884.4041567515361, 465.88004784017244)","(906.1622908539617, 456.9208161509383)","(938.1595468869406, 465.88004784017244)","(970.1568029199195, 488.9180721839172)","(948.3986688174939, 528.594669664811)","(920.2410835084725, 549.0729135259174)","(895.9231689234085, 555.4723647325133)","(871.6052543383446, 558.0321452151516)","(838.3281080640465, 550.3528037672367)","(817.84986420294, 514.5158770103003)","(865.2058031317488, 490.19796242523637)","(886.9639372341744, 487.63818194259807)","(908.7220713366, 482.51862097732146)","(956.0780102654088, 491.4778526665555)","(913.8416323018766, 510.67620628634285)","(890.8036079581319, 517.0756574929386)","(869.0454738557063, 519.6354379755769)"
224,1,0.0333666666666666,0:00:00.033367,0,"(653.0301694813483, 361.814012820747)","(656.8121974899275, 410.98037693227707)","(669.418957518525, 457.6253890380877)","(683.2863935499821, 505.531077146758)","(702.1965335928783, 549.6547372468491)","(733.713433664372, 586.2143413297817)","(779.0977697673228, 610.1671853841169)","(830.7854858845724, 626.5559734212936)","(888.7765820161206, 625.2952974184338)","(944.2463261419495, 612.6885373898364)","(987.1093102391808, 586.2143413297817)","(1023.6689143221134, 549.6547372468491)","(1045.1004063707292, 504.27040114389825)","(1053.9251383907474, 451.32200902378895)","(1055.1858143936072, 398.37361690367965)","(1055.1858143936072, 346.68590078643007)","(1047.6217583764487, 296.2588606720402)","(674.4616615299639, 283.6521006434428)","(693.3718015728601, 253.39587657480888)","(724.8887016443538, 238.26776454049192)","(760.1876297244266, 235.74641253477245)","(794.2258818016397, 244.57114455479066)","(873.6484699818037, 226.92168051475423)","(906.4260460561571, 205.49018846613853)","(941.72497413623, 196.66545644612032)","(978.2845782191627, 202.96883646041906)","(1007.2801262849367, 226.92168051475423)","(839.6102179045906, 288.69480465488175)","(845.9135979188893, 320.2117047263754)","(852.2169779331881, 350.4679287950093)","(858.5203579474868, 381.98482886650294)","(819.4394018588347, 423.58713696087455)","(840.8708939074503, 424.84781296373427)","(863.5630619589258, 424.84781296373427)","(882.473202001822, 417.2837569465758)","(900.1226660418583, 409.71970092941734)","(714.8032936214757, 329.03643674639363)","(734.9741096672317, 308.8656207006377)","(763.9696577330059, 303.8229166891987)","(789.1831777902007, 321.4723807292351)","(765.2303337358657, 331.5577887521131)","(736.2347856700915, 335.3398167606923)","(900.1226660418583, 303.8229166891987)","(922.8148340933338, 278.6093966320038)","(950.5497061562482, 272.30601661770504)","(973.2418742077236, 284.9127766463025)","(955.5924101676871, 298.7802126777597)","(929.1182141076325, 303.8229166891987)","(785.4011497816215, 508.0524291524775)","(813.1360218445359, 476.53552908098385)","(844.6529219160295, 456.3647130352279)","(867.345089967505, 457.6253890380877)","(888.7765820161206, 448.80065701806944)","(922.8148340933338, 456.3647130352279)","(953.0710581619677, 479.05688108670336)","(932.9002421162118, 519.3985131782152)","(905.1653700532974, 539.5693292239712)","(879.9518499961025, 545.8727092382699)","(854.7383299389076, 548.3940612439893)","(820.7000778616945, 538.3086532211114)","(801.7899378187982, 505.531077146758)","(847.1742739217491, 480.3175570895631)","(869.8664419732245, 477.7962050838436)","(892.5586100246999, 472.7535010724046)","(939.2036221305106, 481.57823309242286)","(898.8619900389987, 501.74904913817875)","(874.9091459846635, 508.0524291524775)","(850.9563019303283, 510.573781158197)"
224,2,0.0667333333333332,0:00:00.066733,0,"(655.0667340321158, 362.9423796664426)","(658.8605568160857, 412.26207585804974)","(670.242025167995, 460.31716445500035)","(684.1527087092176, 508.37225305195096)","(703.1218226290665, 552.6335188649317)","(733.4724049008247, 589.307139109973)","(777.7336707138055, 613.3346834084483)","(829.5825820947259, 628.5099745443274)","(887.7545314489292, 625.9807593550142)","(940.8680504245062, 613.3346834084483)","(985.129316237487, 586.7779239206598)","(1023.0675440771848, 552.6335188649317)","(1047.0950883756602, 505.84303786263774)","(1055.9473415382563, 453.9941264817174)","(1058.4765567275695, 400.8806075061404)","(1058.4765567275695, 349.03169612522004)","(1049.6243035649734, 297.1827847442997)","(675.3004555466214, 282.00749360842053)","(694.2695694664703, 251.6569113366623)","(725.8847593328852, 237.74622779543975)","(760.0291643886133, 235.21701260612656)","(794.1735694443413, 244.06926576872272)","(875.1084555023633, 226.3647594435304)","(907.9882529634348, 206.13103792902487)","(944.661873208476, 197.2787847664287)","(981.3354934535172, 203.6018227397117)","(1009.1568605359623, 228.8939746328436)","(842.2286580412919, 287.0659239870469)","(848.5516960145749, 319.9457214481184)","(853.6101263932012, 351.56091131453326)","(858.6685567718276, 384.4407087756047)","(819.4657213374732, 423.64354420995915)","(840.9640504466353, 424.9081518046157)","(863.726987150454, 424.9081518046157)","(883.9607086649595, 417.3205062366761)","(902.9298225848083, 410.99746826339316)","(717.032506170289, 330.06258220537114)","(738.5308352794511, 314.887291069492)","(763.822987172583, 309.8288606908656)","(789.1151390657149, 321.21032904277496)","(766.3522023618962, 331.3271898000277)","(739.7954428741077, 335.1210125839975)","(902.9298225848083, 303.50582271758265)","(924.4281516939704, 285.80131639239033)","(949.7203035871024, 279.47827841910737)","(973.7478478855777, 287.0659239870469)","(954.7787339657287, 298.44739233895626)","(929.4865820725969, 303.50582271758265)","(782.792101092432, 507.1076454572943)","(811.8780757695336, 478.02167078019266)","(842.2286580412919, 459.05255686034377)","(866.2562023397671, 460.31716445500035)","(887.7545314489292, 451.46491129240417)","(920.6343289100007, 459.05255686034377)","(953.5141263710722, 480.5508859695059)","(930.7511896672535, 518.4891138092037)","(901.6652149901518, 537.4582277290526)","(877.6376706916765, 545.0458732969922)","(852.3455187985446, 546.3104808916488)","(816.93650614816, 536.193620134396)","(797.967392228311, 504.57843026798116)","(844.757873230605, 484.34470875347563)","(868.7854175290803, 481.81549356416247)","(890.2837466382424, 476.7570631855361)","(939.6034428298497, 483.08010115881905)","(895.3421770168688, 503.3138226733246)","(872.5792403130501, 508.37225305195096)","(848.5516960145749, 509.63686064660754)"
224,3,0.1000999999999998,0:00:00.100100,0,"(646.3888875337184, 358.8271000428959)","(651.3899620987762, 407.58757705220927)","(663.8926485114206, 453.84751677899374)","(677.6456035653296, 500.10745650577826)","(695.1493645430318, 545.1171275912983)","(726.4060805746429, 581.3749181879672)","(770.1654830188985, 603.8797537307272)","(820.1762286694764, 616.3824401433717)","(875.1880488851119, 615.1321715021072)","(926.4490631769542, 602.6294850894628)","(970.2084656212098, 578.8743809054383)","(1008.9667935004076, 547.6176648738272)","(1032.7218976844322, 502.6079937883071)","(1041.473778173283, 451.3469794964649)","(1045.2245840970766, 401.336233845887)","(1046.474852738341, 347.5746822715159)","(1041.473778173283, 296.3136679796736)","(667.6434544352139, 286.31151884955807)","(685.1472154129162, 255.0548028179469)","(715.1536628032629, 235.05050455771578)","(752.6617220411963, 230.049429992658)","(785.1687067140718, 238.80131048150912)","(862.6853624724674, 225.0483554276002)","(896.4426157866075, 203.79378852610463)","(935.2009436658053, 196.29217667851796)","(972.7090029037387, 206.29432580863352)","(998.964644370292, 233.80023591645133)","(831.4286464408564, 287.5617874908225)","(837.6799896471786, 317.5682348811692)","(842.6810642122364, 346.32441363025146)","(847.6821387772941, 376.33086102059815)","(807.6735422568319, 416.33945754106037)","(828.9281091583274, 417.58972618232485)","(851.4329447010874, 417.58972618232485)","(871.4372429613186, 411.3383829760026)","(890.1912725802853, 405.08703976968036)","(708.9023195969406, 332.57145857634254)","(731.4071551397006, 325.06984672875586)","(755.1622593237252, 317.5682348811692)","(781.4179007902785, 320.0687721636981)","(758.9130652475185, 330.0709212938136)","(733.9076924222296, 336.3222645001359)","(888.9410039390208, 303.81527982726027)","(913.9463767643098, 293.81313069714474)","(937.7014809483342, 291.31259341461583)","(962.7068537736232, 291.31259341461583)","(941.4522868721275, 301.3147425447314)","(916.4469140468386, 306.3158171097892)","(772.6660203014274, 497.60691922324935)","(802.672467691774, 470.10100911543157)","(832.6789150821207, 453.84751677899374)","(853.9334819836164, 456.34805406152265)","(873.9377802438474, 446.34590493140706)","(906.4447649167231, 455.0977854202582)","(941.4522868721275, 472.6015463979604)","(915.1966454055741, 508.85933699462936)","(885.1901980152275, 525.1128293310671)","(862.6853624724674, 530.113903896125)","(840.1805269297074, 531.3641725373894)","(806.4232736155674, 523.8625606898028)","(786.4189753553363, 495.10638194072044)","(835.1794523646497, 476.35235232175376)","(856.4340192661452, 475.10208368048933)","(876.4383175263764, 471.351277756696)","(927.6993318182186, 475.10208368048933)","(880.1891234501697, 493.856113299456)","(858.9345565486741, 497.60691922324935)","(837.6799896471786, 498.8571878645138)"
224,4,0.1334666666666664,0:00:00.133467,0,"(644.9212790623784, 352.4569780922301)","(649.9206688225519, 401.2010282539215)","(662.4191432229856, 448.6952309755695)","(674.9176176234193, 494.93958625717414)","(691.1656343439831, 538.684246658692)","(721.161972905024, 576.1796698599932)","(762.4069384264551, 601.1766186608605)","(812.4008360281899, 614.9249405013376)","(867.3941233900981, 612.4252456212508)","(918.6378684318763, 602.4264661009039)","(964.8822237134809, 578.6793647400799)","(1003.6274943548253, 547.4331787389957)","(1028.6244431556927, 503.6885183374777)","(1038.6232226760396, 453.694620735743)","(1043.622612436213, 401.2010282539215)","(1044.8724598762565, 348.7074357721)","(1041.1229175561264, 297.46369073032184)","(667.4185329831591, 279.9658265697147)","(686.1662445838097, 249.9694880086738)","(716.1625831448505, 229.97192896797992)","(751.1583114660648, 224.97253920780642)","(782.404497467149, 233.72147128811002)","(863.644581069968, 219.97314944763295)","(897.390461951139, 201.22543784698243)","(934.8858851524401, 194.97620064676556)","(971.1314609136978, 204.97498016711253)","(997.3782571546085, 232.47162384806666)","(831.1485476288404, 283.7153688898448)","(834.8980899489706, 313.7117074508856)","(839.897479709144, 343.7080460119265)","(843.6470220292741, 373.70438457296734)","(802.402056507843, 412.4496552143118)","(824.8993104286236, 414.94935009439854)","(847.3965643494042, 414.94935009439854)","(867.3941233900981, 408.7001128941817)","(887.391682430792, 402.45087569396486)","(706.1638036245035, 328.70987673140604)","(728.6610575452842, 322.4606395311892)","(753.6580063461515, 316.21140233097236)","(779.9048025870622, 317.46124977101573)","(757.4075486662816, 328.70987673140604)","(731.1607524253709, 333.70926649157957)","(887.391682430792, 301.21323305045195)","(912.3886312316595, 293.71414841019174)","(936.1357325924835, 291.214453530105)","(962.3825288333942, 291.214453530105)","(939.8852749126136, 302.4630804904953)","(914.8883261117462, 306.2126228106254)","(766.1564807465852, 492.4398913770874)","(796.1528193076261, 464.9432476961333)","(826.149157868667, 448.6952309755695)","(848.6464117894476, 451.1949258556562)","(869.8938182701849, 442.44599377535263)","(902.3898517113124, 451.1949258556562)","(936.1357325924835, 469.9426374563068)","(909.8889363515727, 506.18821321756445)","(879.8925977905318, 521.1863824980849)","(857.3953438697512, 527.4356196983017)","(833.6482425089272, 528.6854671383451)","(799.9023616277562, 519.9365350580415)","(779.9048025870622, 489.94019649700067)","(828.6488527487537, 472.4423323363935)","(849.896259229491, 471.19248489635015)","(871.1436657102282, 467.44294257622005)","(922.3874107520064, 472.4423323363935)","(876.1430554704017, 491.19004393704404)","(853.6458015496211, 494.93958625717414)","(831.1485476288404, 496.1894336972175)"
224,5,0.166833333333333,0:00:00.166833,0,"(646.4780592405261, 345.70351816530064)","(648.9741135233081, 391.8805223967668)","(658.9583306544359, 439.30555376962394)","(671.4386020683456, 485.48255800109007)","(686.4149277650374, 530.4115350911652)","(715.1195520170298, 569.1003764742856)","(755.0564205415411, 595.3089464434961)","(802.4814519143982, 610.2852721401878)","(856.1466189942103, 610.2852721401878)","(909.8117860740223, 600.30105500906)","(957.2368174468794, 576.5885393226314)","(999.6697402541727, 545.387860787857)","(1027.1263373647741, 500.4588836977818)","(1039.606608778684, 449.28977090075176)","(1045.8467444856387, 396.87263096233073)","(1047.0947716270298, 345.70351816530064)","(1043.3506902028569, 295.7824325096616)","(668.9425477855638, 269.57386254045105)","(686.4149277650374, 240.86923828845858)","(716.3675791584209, 224.64488545037588)","(751.3123391173682, 222.14883116759393)","(782.5130176521426, 232.13304829872175)","(863.6347818425561, 219.65277688481197)","(897.3315146601125, 199.68434262255633)","(936.0203560432328, 193.44420691560146)","(972.2131431435712, 203.42842404672925)","(997.1736859713907, 229.6369940159398)","(828.6900218836088, 280.80610681296986)","(832.4341033077817, 310.75875820635326)","(836.1781847319546, 339.46338245834573)","(839.9222661561275, 369.4160338517292)","(799.9853976316163, 408.1048752348495)","(821.2018590352629, 410.60092951763147)","(842.4183204389095, 410.60092951763147)","(862.3867547011652, 405.60882095206756)","(881.1071618220298, 399.36868524511266)","(707.631389168684, 324.48705676165406)","(727.5998234309396, 319.49494819609015)","(752.5603662587591, 313.25481248913525)","(778.7689362279697, 314.50283963052624)","(755.0564205415411, 325.735083903045)","(730.0958777137216, 330.7271924686089)","(886.0992703875937, 300.7745410752255)","(911.0598132154132, 294.5344053682706)","(934.7723289018418, 292.0383510854886)","(960.9808988710523, 290.7903239440977)","(938.5164103260148, 302.02256821661643)","(913.5558674981952, 305.76664964078935)","(761.296556248496, 486.73058514248106)","(788.7531533590975, 460.5220151732705)","(821.2018590352629, 443.04963519379686)","(843.6663475803005, 445.5456894765788)","(863.6347818425561, 438.05752662823295)","(897.3315146601125, 448.04174375936077)","(932.2762746190599, 469.2582051630074)","(903.5716503670674, 505.4509922633457)","(872.370971832293, 520.4273179600374)","(849.9064832872554, 525.4194265256014)","(824.9459404594359, 526.6674536669923)","(791.2492076418795, 516.6832365358645)","(775.0248548037968, 485.48255800109007)","(822.4498861766539, 469.2582051630074)","(844.9143747216915, 466.7621508802254)","(866.1308361253381, 464.2660965974435)","(917.2999489223681, 470.50623230439834)","(868.6268904081201, 489.226639425263)","(847.4104290044734, 492.97072084943596)","(823.6979133180448, 492.97072084943596)"
224,6,0.2001999999999996,0:00:00.200200,0,"(647.7323919730621, 338.2186478317916)","(648.9804312639544, 385.64414088569595)","(657.7167063001999, 431.8215946487081)","(668.9490599182299, 477.99904841172025)","(682.6774921180444, 522.9284628838402)","(708.886317226781, 562.8657201923912)","(748.823574535332, 590.32258459202)","(796.2490675892363, 607.7951346645111)","(849.9147570976018, 609.0431739554033)","(904.8284858968594, 601.5549382100501)","(953.5020182416561, 579.0902309739901)","(995.9353541319915, 546.6412094107924)","(1025.8882971134049, 502.95983422956465)","(1039.6167293132191, 453.03826259387586)","(1047.1049650585726, 400.6206123764026)","(1049.601043640357, 349.4510014498216)","(1045.8569257676804, 299.5294298141328)","(668.9490599182299, 260.84021179647397)","(687.6696492816131, 234.63138668773735)","(717.6225922630265, 219.6549151970307)","(751.3196531171164, 217.1588366152463)","(783.7686746803141, 228.39119023327626)","(864.8912285883084, 215.91079732435406)","(899.8363287332905, 198.43824725186298)","(938.5255467509494, 192.19805079740186)","(974.7186861868238, 202.18236512453964)","(999.6794720046682, 229.63922952416848)","(827.4500498615419, 279.56080115985725)","(831.1941677342185, 309.51374414127054)","(834.9382856068952, 338.2186478317916)","(837.4343641886796, 368.1715908132049)","(798.7451461710208, 405.6127695399715)","(817.4657355344041, 408.10884812175595)","(838.6824034795718, 409.3568874126481)","(859.8990714247395, 403.11669095818706)","(878.6196607881228, 398.1245337946182)","(707.6382779358887, 320.74609775930054)","(727.6069065901643, 315.75394059573165)","(752.5676924080086, 310.76178343216276)","(778.7765175167452, 310.76178343216276)","(755.063770989793, 321.99413705019276)","(730.1029851719487, 325.73825492286943)","(886.1078965334762, 298.2813905232406)","(911.0686823513206, 294.5372726505639)","(934.7814288782728, 292.0411940687795)","(959.7422146961171, 292.0411940687795)","(937.2775074600572, 302.02550839591726)","(912.3167216422128, 304.52158697770165)","(758.8078888624698, 484.23924486618137)","(786.2647532620986, 458.03041975744475)","(818.7137748252962, 441.80590897584585)","(839.9304427704641, 445.5500268485225)","(861.1471107156318, 438.0617911031692)","(893.5961322788295, 448.04610543030697)","(927.2931931329194, 469.2627733754747)","(898.5882894423984, 505.4559128113491)","(868.6353464609851, 519.1843450111635)","(846.1706392249251, 522.9284628838402)","(821.2098534070807, 524.1765021747324)","(788.760831843883, 512.9441485567024)","(772.5363210622842, 482.99120557528914)","(819.9618141161885, 466.76669479369025)","(841.1784820613562, 465.518655502798)","(862.395150006524, 463.0225769210136)","(913.564760933105, 470.5108126663669)","(864.8912285883084, 487.983362738858)","(843.6745606431407, 490.4794413206424)","(821.2098534070807, 490.4794413206424)"
224,7,0.2335666666666662,0:00:00.233567,0,"(655.6589908188962, 337.91655680666184)","(655.6589908188962, 384.5692157687756)","(663.2242868668066, 429.96099205623767)","(672.0504655893685, 476.61365101835145)","(684.6592923358858, 523.2663099804652)","(709.8769458289203, 564.8754382439721)","(748.9643087431236, 593.8757397609617)","(795.6169677052375, 612.7889798807375)","(849.8349227152615, 616.5716279046927)","(907.8355257492408, 607.7454491821306)","(958.2708327353098, 585.0495610383997)","(1003.6626090227718, 552.2666114974548)","(1032.6629105397615, 506.8748352099928)","(1046.5326199609303, 456.43952822392384)","(1054.0979160088407, 403.4824558885515)","(1057.880564032796, 353.04714890248255)","(1054.0979160088407, 302.6118419164136)","(677.0939962879754, 261.0027136529067)","(696.0072364077513, 234.52417748522055)","(726.2684205993927, 219.39358538939987)","(760.3122528149892, 218.13270271474815)","(791.8343196812823, 229.48064678661365)","(872.5308108589926, 219.39358538939987)","(909.0964084238925, 203.00211061892747)","(948.183771338096, 197.95857992032057)","(984.7493689029959, 208.04564131753435)","(1009.9670223960304, 234.52417748522055)","(833.4434479447891, 282.43771912198605)","(835.9652132940926, 312.6989033136274)","(838.486978643396, 341.699204830617)","(841.0087439926995, 373.22127169691015)","(801.9213810784961, 408.5259865871584)","(822.0955038729237, 412.3086346111136)","(842.2696266673512, 413.56951728576524)","(863.7046321364305, 408.5259865871584)","(883.8787549308581, 402.2215732138998)","(712.3987111782237, 321.5250820361895)","(733.833716647303, 316.4815513375826)","(759.0513701403374, 311.4380206389757)","(785.5299063080237, 312.6989033136274)","(761.5731354896409, 324.0468473854929)","(736.3554819966065, 327.8294954094481)","(893.9658163280719, 302.6118419164136)","(919.1834698211063, 298.8291938924584)","(944.4011233141408, 296.30742854315497)","(969.6187768071753, 296.30742854315497)","(946.9228886634443, 306.39448994036877)","(920.444352495758, 308.9162552896722)","(761.5731354896409, 486.70071241556525)","(790.5734370066306, 461.48305892253074)","(820.834621198272, 446.3524668267101)","(843.5305093420029, 448.87423217601355)","(864.9655148110822, 442.5698188027549)","(897.7484643520271, 452.6568801999687)","(931.7922965676236, 475.3527683436997)","(901.5311123759823, 511.9183659085997)","(870.0090455096891, 525.7880753297686)","(846.0522746913064, 529.5707233537238)","(822.0955038729237, 529.5707233537238)","(790.5734370066306, 519.48366195651)","(776.7037275854616, 485.4398297409135)","(822.0955038729237, 470.3092376450928)","(843.5305093420029, 469.0483549704411)","(866.226397485734, 466.52658962113765)","(916.6617044718029, 477.8745336930032)","(867.4872801603857, 493.0051257888238)","(844.7913920166546, 495.52689113812727)","(822.0955038729237, 495.52689113812727)"
224,8,0.2669333333333328,0:00:00.266933,0,"(654.053621072472, 332.67602607333026)","(652.7982398420065, 380.3805128310153)","(659.0751459943335, 426.82961835823505)","(669.1181958380566, 473.2787238854547)","(681.6720081427106, 518.4724481822091)","(705.5242515215532, 561.1554100180325)","(743.1856884355151, 590.0291783187366)","(787.124031501804, 610.1152780061831)","(841.1054244118161, 615.1368029280446)","(898.8529610132243, 607.6045155452522)","(949.0682102318402, 585.0076533968751)","(994.2619345285946, 553.6231226352402)","(1026.9018465206948, 509.6847795689512)","(1041.9664212862797, 459.4695303503354)","(1050.7540898995373, 407.9988999012541)","(1054.5202335909337, 357.7836506826382)","(1053.2648523604682, 307.5684014640223)","(674.1397207599183, 261.1192959368026)","(692.9704392168992, 232.24552763609847)","(724.3549699785342, 217.18095287051372)","(759.5056444315653, 217.18095287051372)","(789.6347939627349, 229.7347651751677)","(869.9791927125202, 222.2024777923753)","(906.3852483960168, 204.62714056585975)","(945.3020665404441, 199.60561564399816)","(982.963503454406, 212.1594279486521)","(1008.0711280637139, 241.03319624935625)","(831.0623745680929, 282.46077685471437)","(832.3177557985583, 312.58992638588387)","(834.8285182594891, 342.71907591705343)","(836.0838994899545, 372.84822544822293)","(797.1670813455272, 407.9988999012541)","(815.9977998025082, 410.5096623621849)","(837.3392807204199, 413.02042482311566)","(857.4253804078662, 407.9988999012541)","(877.5114800953127, 404.2327562098579)","(709.2903952129494, 317.6114513077455)","(730.6318761308612, 312.58992638588387)","(756.9948819706345, 307.5684014640223)","(782.1025065799424, 311.3345451554185)","(758.2502632010999, 321.37759499914165)","(731.8872573613265, 325.1437386905379)","(890.0652923999666, 302.5468765421607)","(916.4282982397399, 296.26997038983376)","(941.5359228490479, 295.0145891593683)","(965.3881662278905, 297.52535162029915)","(942.7913040795132, 307.5684014640223)","(916.4282982397399, 310.0791639249531)","(755.7395007401691, 484.5771549596433)","(785.8686502713387, 459.4695303503354)","(815.9977998025082, 445.660336815216)","(838.5946619508853, 449.42648050661217)","(859.9361428687971, 441.89419312381983)","(891.320673630432, 451.937242967543)","(923.9605856225323, 474.5341051159201)","(895.0868173218282, 512.1955420298821)","(863.7022865601932, 524.7493543345361)","(839.8500431813507, 528.5154980259322)","(817.2531810329735, 528.5154980259322)","(785.8686502713387, 518.4724481822091)","(770.8040755057539, 483.3217737291779)","(817.2531810329735, 469.51258019405856)","(838.5946619508853, 468.25719896359317)","(859.9361428687971, 467.0018177331277)","(910.151392087413, 475.7894863463855)","(861.1915240992624, 492.10944234243567)","(839.8500431813507, 494.6202048033665)","(817.2531810329735, 494.6202048033665)"
224,9,0.3002999999999994,0:00:00.300300,0,"(656.2283736378145, 329.36653104340684)","(656.2283736378145, 376.9556115743934)","(662.4900947603127, 423.2923478808803)","(671.2565043318101, 470.8814284118668)","(682.527602352307, 518.4705089428534)","(706.3221426178002, 561.0502125758413)","(741.3877809037904, 592.3588181883325)","(783.9674845367783, 616.1533584538257)","(836.5659419657634, 622.4150795763239)","(892.9214320682474, 616.1533584538257)","(944.267545272733, 594.8635066373317)","(989.3519373547202, 562.302556800341)","(1023.1652314162106, 517.2181647183537)","(1039.445706334706, 465.87205151386826)","(1050.7168043552028, 413.27359408488314)","(1055.7261812532015, 360.675136655898)","(1055.7261812532015, 309.3290234514125)","(678.770569678808, 257.982910246927)","(697.5557330463027, 231.68368153243446)","(727.6119944342942, 217.90789506293837)","(761.4252884957847, 217.90789506293837)","(792.7338941082758, 230.43133730793483)","(871.6315802517535, 224.1696161854366)","(906.6972185377435, 207.8891412669412)","(946.7722337217323, 202.87976436894263)","(984.3425604567216, 215.4032066139391)","(1009.3894449467145, 241.70243532843165)","(831.5565650677648, 281.77745051242033)","(832.8089092922645, 313.08605612491147)","(834.061253516764, 343.14231751290293)","(835.3135977412637, 374.45092312539407)","(796.4909267817748, 409.5165614113842)","(815.2760901492694, 412.0212498603835)","(835.3135977412637, 414.52593830938275)","(856.6034495577577, 409.5165614113842)","(876.640957149752, 404.5071845133856)","(712.5838637402985, 318.09543302291)","(733.8737155567925, 315.59074457391074)","(757.6682558222857, 310.58136767591213)","(782.7151403122787, 311.8337119004118)","(758.9206000467854, 321.85246569640896)","(733.8737155567925, 324.3571541454083)","(891.6690878437478, 304.3196465534139)","(917.9683165582404, 300.562613879915)","(941.7628568237336, 300.562613879915)","(968.0620855382263, 299.31026965541537)","(944.267545272733, 309.3290234514125)","(919.22066078274, 310.58136767591213)","(755.1635673732865, 485.90955910586257)","(781.462796087779, 459.61033039137)","(812.7714017002701, 445.8345439218739)","(834.061253516764, 448.3392323708732)","(855.351105333258, 442.07751124837495)","(889.1643993947486, 453.34860926887177)","(921.7253492317393, 477.1431495343651)","(891.6690878437478, 517.2181647183537)","(859.108138006757, 532.2462954123495)","(836.5659419657634, 536.0033280858484)","(811.5190574757705, 534.7509838613488)","(780.2104518632793, 520.9751973918527)","(767.6870096182829, 484.6572148813629)","(812.7714017002701, 470.8814284118668)","(835.3135977412637, 469.6290841873672)","(856.6034495577577, 468.37673996286753)","(907.9495627622432, 479.64783798336435)","(857.8557937822574, 498.43300135085906)","(835.3135977412637, 500.93768979985833)","(812.7714017002701, 499.68534557535867)"
