video_id,frame_seq,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
256,0,0.0,0:00:00,0,"(872.7043479919415, 296.06843777346506)","(875.8045410576323, 351.87191295589827)","(886.6552167875499, 407.67538813833147)","(900.6060855831581, 461.92876678791936)","(923.8575335758387, 511.53185583897107)","(956.4095607655913, 553.384462225796)","(996.7120706195709, 587.486585948394)","(1043.214966604932, 613.8382270067652)","(1094.368152188829, 620.0386131381467)","(1142.4211447070354, 609.1879374082292)","(1179.6234614953241, 573.5357171527858)","(1210.6253921522316, 530.1330142331154)","(1235.4269366777573, 485.18021478059984)","(1258.678384670438, 440.2274153280842)","(1271.079156933201, 389.0742297441871)","(1275.729446531737, 337.92104416028997)","(1272.6292534660463, 288.31795510923826)","(913.0068578459211, 221.66380419688747)","(939.3584989042923, 198.41235620420696)","(975.0107191597358, 187.5616804742894)","(1015.3132290137153, 190.66187353998012)","(1049.4153527363135, 207.71293540127917)","(1123.819986312891, 207.71293540127917)","(1153.271820436953, 192.2119700728255)","(1187.373944159551, 187.5616804742894)","(1219.9259713493038, 192.2119700728255)","(1246.277612407675, 212.36322499981526)","(1089.717862590293, 265.0665071165577)","(1091.2679591231383, 300.7187273720012)","(1092.8180556559837, 336.3709476274446)","(1094.368152188829, 373.57326441573343)","(1049.4153527363135, 407.67538813833147)","(1072.6668007289938, 415.42587080255834)","(1094.368152188829, 421.62625693393977)","(1116.069503648664, 413.87577426971296)","(1136.220758575654, 406.12529160548615)","(947.1089815685192, 272.8169897807846)","(971.910526094045, 257.3160244523309)","(1002.9124567509524, 257.3160244523309)","(1029.2640978093236, 277.4672793793207)","(1001.362360218107, 283.66766551070214)","(971.910526094045, 283.66766551070214)","(1145.5213377727262, 274.36708631362995)","(1171.8729788310973, 252.66573485379482)","(1201.3248129551594, 251.11563832094944)","(1224.57626094784, 266.6166036494031)","(1202.8749094880047, 279.017375912166)","(1173.4230753639426, 280.5674724450114)","(1018.413422079406, 496.0308905105174)","(1049.4153527363135, 474.3295390506823)","(1078.8671868603753, 458.8285737222286)","(1099.0184417873652, 461.92876678791936)","(1119.1696967143548, 455.72838065653787)","(1145.5213377727262, 468.1291529193008)","(1168.7727857654068, 486.7303113134452)","(1145.5213377727262, 508.4316627732803)","(1122.2698897800456, 519.2823385031979)","(1100.5685383202106, 525.4827246345794)","(1080.4172833932207, 525.4827246345794)","(1049.4153527363135, 519.2823385031979)","(1033.9143874078597, 494.480793977672)","(1078.8671868603753, 485.18021478059984)","(1099.0184417873652, 485.18021478059984)","(1119.1696967143548, 482.0800217149091)","(1154.8219169697984, 488.2804078462906)","(1120.7197932472002, 485.18021478059984)","(1100.5685383202106, 488.2804078462906)","(1080.4172833932207, 488.2804078462906)"
256,1,0.0333666666666666,0:00:00.033367,0,"(871.2131289247276, 296.0884477306459)","(874.3135315187658, 351.89569442333305)","(885.1649405978994, 407.7029411160202)","(900.6669535680903, 463.5101878087074)","(923.9199730233767, 511.56642801629914)","(958.0244015577966, 554.9720643328336)","(998.3296352802929, 590.6266941642726)","(1046.3858754878847, 618.5303175106162)","(1097.5425182895146, 623.1809214016735)","(1144.048557200087, 610.7793110255208)","(1181.2533883285453, 575.1246811940817)","(1210.707212971908, 530.1688435805282)","(1235.5104337242135, 485.21300596697466)","(1255.6630505854616, 438.706967056402)","(1269.6148622586334, 389.1005255517912)","(1274.2654661496906, 339.49408404718037)","(1271.1650635556525, 289.8876425425695)","(909.9681613502048, 221.67878547372962)","(936.3215833995293, 198.4257660184433)","(973.5264145279875, 186.0241556422906)","(1015.3818495475028, 189.12455823632877)","(1049.4862780819228, 207.72697380055783)","(1120.7955377448009, 207.72697380055783)","(1151.7995636851826, 192.22496083036694)","(1185.9039922196025, 186.0241556422906)","(1218.4582194570035, 190.67475953334787)","(1244.811641506328, 210.827376394596)","(1089.791511804419, 266.6346230872832)","(1091.3417131014382, 302.28925291872224)","(1092.8919143984572, 337.94388275016126)","(1095.9923169924955, 375.1487138786194)","(1047.9360767849037, 409.2531424130393)","(1071.18909624019, 417.00414889813476)","(1094.4421156954763, 423.2049540862111)","(1116.1449338537436, 417.00414889813476)","(1136.2975507149918, 407.7029411160202)","(947.172992478663, 274.38562957237866)","(971.9762132309684, 257.33341530516867)","(1002.9802391713501, 257.33341530516867)","(1029.3336612206747, 279.0362334634359)","(1001.4300378743311, 285.23703865151225)","(970.4260119339493, 285.23703865151225)","(1144.048557200087, 277.4860321664168)","(1170.4019792494116, 252.6828114141114)","(1199.8558038927745, 252.6828114141114)","(1223.1088233480607, 268.18482438430226)","(1202.9562064868126, 280.586434760455)","(1173.50238184345, 282.13663605747405)","(1018.482252141541, 499.16481764014645)","(1047.9360767849037, 474.361596887841)","(1078.9401027252854, 458.8595839176501)","(1097.5425182895146, 461.9599865116883)","(1119.2453364477817, 455.759181323612)","(1144.048557200087, 468.1607916997647)","(1167.3015766553735, 489.8636098580319)","(1145.5987584971062, 513.1166293133182)","(1120.7955377448009, 525.518239689471)","(1099.0927195865336, 530.1688435805282)","(1078.9401027252854, 530.1688435805282)","(1047.9360767849037, 522.4178370954328)","(1033.984265111732, 497.61461634312735)","(1078.9401027252854, 488.3134085610128)","(1097.5425182895146, 488.3134085610128)","(1119.2453364477817, 486.76320726399376)","(1153.3497649822018, 489.8636098580319)","(1119.2453364477817, 489.8636098580319)","(1099.0927195865336, 492.9640124520701)","(1078.9401027252854, 492.9640124520701)"
256,2,0.0667333333333332,0:00:00.066733,0,"(861.4811163313451, 292.28823589813493)","(866.0961937402631, 347.66916480515)","(876.8647076944048, 404.58845284847104)","(892.2482990574646, 459.96938175548604)","(915.3236861020542, 509.1968741172772)","(949.1675871007856, 552.2709299338445)","(989.164924644741, 587.6531900688818)","(1035.31569873392, 616.8820136586953)","(1084.5431910957113, 623.0354502039193)","(1132.2323243211965, 610.7285771134715)","(1169.1529435925397, 575.3463169784341)","(1198.3817671823533, 530.7339020255608)","(1222.9955133632488, 486.1214870726876)","(1244.5325412715324, 439.9707129835084)","(1258.3777734982864, 389.2048614854113)","(1264.53121004351, 338.43900998731414)","(1261.4544917708981, 287.67315848921703)","(899.9400947389945, 216.90863821914226)","(927.630559192502, 193.83325117455266)","(964.5511784638453, 183.06473722041085)","(1004.5485160078007, 187.67981462932875)","(1039.930776142838, 206.14012426500045)","(1115.3103738218308, 207.6784834013064)","(1143.0008382753383, 190.75653290194072)","(1176.8447392740698, 184.6030963567168)","(1209.150281136495, 187.67981462932875)","(1235.3023864536967, 206.14012426500045)","(1079.9281136867933, 264.5977714446274)","(1081.4664728230994, 299.9800315796648)","(1083.0048319594052, 335.3622917147022)","(1086.0815502320172, 372.2829109860456)","(1039.930776142838, 406.12681198477696)","(1063.0061631874275, 413.81860766630683)","(1086.0815502320172, 419.9720442115308)","(1106.080219003995, 413.81860766630683)","(1126.0788877759726, 404.58845284847104)","(936.8607140103378, 273.8279262624633)","(963.0128193275393, 255.3676166267916)","(993.7800020536588, 255.3676166267916)","(1019.9321073708604, 276.9046445350752)","(992.2416429173529, 283.05808108029913)","(961.4744601912334, 284.59644021660506)","(1133.7706834575024, 275.36628539876926)","(1159.922788774704, 252.29089835417963)","(1190.6899715008235, 250.75253921787368)","(1213.765358545413, 267.6744897172394)","(1192.2283306371294, 279.98136280768716)","(1161.46114791101, 281.51972194399315)","(1012.2403116893305, 496.8900010268294)","(1041.469135279144, 470.7378957096279)","(1070.6979588689576, 453.81594521026216)","(1089.1582685046292, 456.8926634828741)","(1109.1569372766069, 450.73922693765024)","(1135.3090425938085, 464.584459164404)","(1156.846070502092, 487.6598462089936)","(1136.8474017301144, 512.2735923898891)","(1112.2336555492188, 527.6571837529489)","(1090.6966276409353, 532.2722611618668)","(1070.6979588689576, 532.2722611618668)","(1041.469135279144, 523.042106344031)","(1027.6239030523902, 495.35164189052347)","(1070.6979588689576, 484.58312793638163)","(1089.1582685046292, 483.04476880007564)","(1109.1569372766069, 481.50640966376966)","(1143.0008382753383, 487.6598462089936)","(1110.6952964129127, 490.7365644816055)","(1090.6966276409353, 495.35164189052347)","(1070.6979588689576, 495.35164189052347)"
256,3,0.1000999999999998,0:00:00.100100,0,"(866.305957954496, 296.48973962079003)","(870.9386101360708, 352.0815657996882)","(881.7481318930787, 406.12917458472805)","(895.6460884378033, 461.7210007636262)","(918.8093493456776, 511.1359573670912)","(952.7821320105597, 552.8298270012648)","(994.4760016447333, 588.3468270600052)","(1040.8025234604818, 617.6869575433126)","(1090.2174800639468, 623.8638271187458)","(1138.0882192735535, 611.5100879678795)","(1173.605219332294, 575.993087909139)","(1202.9453498156013, 532.7550008811071)","(1229.197045511192, 486.4284790653587)","(1250.8160890252082, 440.1019572496102)","(1264.7140455699325, 390.68700064614524)","(1269.3466977515075, 341.27204404268025)","(1266.258262963791, 290.31287004535693)","(904.911392800953, 220.82308732173425)","(931.1630884965438, 196.11560902000176)","(968.2243059491425, 185.3060872629938)","(1009.9181755833162, 189.93873944456863)","(1043.8909582481983, 208.46934817086802)","(1116.4691757595376, 208.46934817086802)","(1144.2650888489866, 191.4829568384269)","(1178.2378715138689, 185.3060872629938)","(1212.210654178751, 189.93873944456863)","(1238.4623498743417, 208.46934817086802)","(1084.0406104885137, 267.1496091374827)","(1085.5848278823719, 301.1223918023649)","(1087.1290452762303, 336.63939186110537)","(1090.2174800639468, 372.1563919198459)","(1043.8909582481983, 407.6733919785863)","(1067.0542191560726, 415.39447894787776)","(1090.2174800639468, 421.57134852331086)","(1110.2923061841045, 415.39447894787776)","(1130.367132304262, 406.12917458472805)","(940.4283928596934, 273.32647871291584)","(966.6800885552842, 256.34008738047476)","(997.5644364324498, 256.34008738047476)","(1025.360349521899, 277.95913089449067)","(996.0202190385916, 284.13600046992383)","(965.1358711614259, 284.13600046992383)","(1138.0882192735535, 276.4149135006324)","(1164.3399149691443, 253.25165259275818)","(1193.6800454524516, 251.7074351988999)","(1218.3875237541843, 267.1496091374827)","(1196.7684802401682, 279.50334828834895)","(1165.8841323630027, 281.0475656822072)","(1014.550827764891, 497.23800082236664)","(1043.8909582481983, 472.5305225206342)","(1074.775306125364, 455.54413118819303)","(1093.3059148516634, 460.1767833697679)","(1113.380740971821, 452.4556964004765)","(1139.6324366674119, 466.353652945201)","(1162.795697575286, 487.972696459217)","(1141.17665406127, 512.6801747609495)","(1116.4691757595376, 526.578131305674)","(1094.8501322455215, 532.7550008811071)","(1074.775306125364, 532.7550008811071)","(1045.4351756420567, 523.4896965179574)","(1031.5372190973321, 495.69378342850837)","(1074.775306125364, 486.4284790653587)","(1093.3059148516634, 484.8842616715004)","(1113.380740971821, 483.3400442776421)","(1147.3535236367031, 489.51691385307527)","(1114.9249583656792, 491.06113124693354)","(1094.8501322455215, 494.1495660346501)","(1074.775306125364, 494.1495660346501)"
256,4,0.1334666666666664,0:00:00.133467,0,"(869.6041549262509, 296.06843777346506)","(874.2544445247869, 350.3218164230529)","(885.1051202547045, 406.12529160548615)","(900.6060855831581, 461.92876678791936)","(922.3074370429933, 511.53185583897107)","(954.8594642327461, 554.9345587586414)","(996.7120706195709, 593.6869720797755)","(1043.214966604932, 624.6889027366828)","(1094.368152188829, 630.8892888680643)","(1140.87104817419, 616.938420072456)","(1178.0733649624788, 581.2861998170126)","(1207.5251990865409, 536.3334003644969)","(1230.7766470792212, 488.2804078462906)","(1252.4779985390564, 441.77751186092956)","(1266.4288673346648, 392.17442280987785)","(1272.6292534660463, 341.0212372259807)","(1269.5290604003555, 288.31795510923826)","(906.8064717145396, 218.56361113119672)","(936.2583058386016, 195.31216313851624)","(973.4606226268904, 184.46148740859866)","(1013.7631324808699, 189.11177700713475)","(1047.865256203468, 207.71293540127917)","(1128.470275911427, 206.1628388684338)","(1156.3720135026438, 190.66187353998012)","(1188.9240406923964, 184.46148740859866)","(1221.4760678821492, 189.11177700713475)","(1246.277612407675, 207.71293540127917)","(1089.717862590293, 265.0665071165577)","(1091.2679591231383, 302.26882390484656)","(1092.8180556559837, 337.92104416028997)","(1095.9182487216744, 375.1233609485788)","(1050.9654492691589, 409.22548467117684)","(1072.6668007289938, 416.9759673354037)","(1094.368152188829, 423.17635346678514)","(1116.069503648664, 416.9759673354037)","(1134.6706620428085, 407.67538813833147)","(945.5588850356738, 275.9171828464753)","(970.3604295611997, 257.3160244523309)","(1002.9124567509524, 257.3160244523309)","(1029.2640978093236, 279.017375912166)","(1001.362360218107, 285.2177620435475)","(968.8103330283543, 286.7678585763929)","(1142.4211447070354, 275.9171828464753)","(1170.322882298252, 252.66573485379482)","(1199.774716422314, 252.66573485379482)","(1223.0261644149946, 268.16670018224846)","(1201.3248129551594, 280.5674724450114)","(1171.8729788310973, 282.11756897785676)","(1023.0637116779421, 500.6811801090535)","(1050.9654492691589, 474.3295390506823)","(1080.4172833932207, 457.27847718938324)","(1099.0184417873652, 461.92876678791936)","(1117.6196001815094, 455.72838065653787)","(1143.9712412398808, 469.67924945214617)","(1167.2226892325614, 492.93069744482665)","(1145.5213377727262, 520.8324350360433)","(1120.7197932472002, 536.3334003644969)","(1100.5685383202106, 540.983689963033)","(1080.4172833932207, 542.5337864958784)","(1050.9654492691589, 531.6831107659608)","(1040.1147735392412, 499.13108357620814)","(1080.4172833932207, 488.2804078462906)","(1099.0184417873652, 486.7303113134452)","(1117.6196001815094, 485.18021478059984)","(1151.7217239041076, 492.93069744482665)","(1119.1696967143548, 499.13108357620814)","(1099.0184417873652, 502.2312766418989)","(1080.4172833932207, 502.2312766418989)"
256,5,0.166833333333333,0:00:00.166833,0,"(864.7617405606377, 288.76865265149866)","(869.3943927422125, 347.44891361811335)","(881.7481318930787, 406.12917458472805)","(897.1903058316616, 463.26521815748447)","(920.3535667395358, 512.6801747609495)","(954.326349404418, 554.3740443951231)","(997.5644364324498, 591.4352618477218)","(1043.8909582481983, 619.2311749371709)","(1094.8501322455215, 625.4080445126041)","(1139.6324366674119, 613.0543053617378)","(1175.1494367261523, 577.5373053029973)","(1202.9453498156013, 531.2107834872488)","(1226.1086107234755, 483.3400442776421)","(1247.7276542374916, 437.0135224618937)","(1261.625610782216, 386.0543484645704)","(1267.802480357649, 333.5509570733888)","(1264.7140455699325, 282.5917830760655)","(907.9998275886695, 216.19043514015942)","(935.7957406781186, 193.0271742322852)","(972.8569581307174, 182.21765247527722)","(1011.4623929771744, 188.39452205071035)","(1045.4351756420567, 206.92513077700974)","(1127.2786975165454, 203.83669598929316)","(1153.5303932121362, 186.85030465685207)","(1184.414741089302, 179.12921768756067)","(1215.2990889664675, 183.7618698691355)","(1240.0065672682001, 202.2924785954349)","(1087.1290452762303, 262.51695695590786)","(1090.2174800639468, 298.03395701464837)","(1093.3059148516634, 335.0951744672471)","(1096.39434963938, 373.70060931370415)","(1048.5236104297733, 406.12917458472805)","(1070.1426539437891, 413.8502615540195)","(1093.3059148516634, 420.0271311294526)","(1114.9249583656792, 412.30604416016115)","(1133.4555670919788, 404.5849571908698)","(941.9726102535517, 273.32647871291584)","(968.2243059491425, 254.79586998661645)","(999.1086538263081, 256.34008738047476)","(1025.360349521899, 276.4149135006324)","(997.5644364324498, 282.5917830760655)","(966.6800885552842, 284.13600046992383)","(1142.7208714551284, 274.8706961067741)","(1168.9725671507192, 250.16321780504163)","(1198.3126976340266, 248.61900041118332)","(1219.9317411480424, 264.06117434976613)","(1199.8569150278847, 276.4149135006324)","(1170.5167845445774, 279.50334828834895)","(1020.7276973403241, 498.7822182162249)","(1048.5236104297733, 469.44208773291757)","(1079.4079583069388, 452.4556964004765)","(1097.938567033238, 457.08834858205137)","(1118.0133931533958, 450.9114790066182)","(1144.2650888489866, 464.80943555134274)","(1164.3399149691443, 489.51691385307527)","(1144.2650888489866, 520.4012617302409)","(1121.1018279411123, 538.9318704565403)","(1097.938567033238, 543.5645226381151)","(1077.8637409130806, 543.5645226381151)","(1048.5236104297733, 532.7550008811071)","(1036.1698712789068, 497.23800082236664)","(1079.4079583069388, 480.25160948992556)","(1097.938567033238, 478.7073920960673)","(1118.0133931533958, 477.163174702209)","(1148.8977410305615, 489.51691385307527)","(1118.0133931533958, 500.32643561008325)","(1097.938567033238, 504.9590877916581)","(1079.4079583069388, 504.9590877916581)"
256,6,0.2001999999999996,0:00:00.200200,0,"(864.7037493479723, 294.92574308118344)","(869.3360908623365, 350.51384125355304)","(881.6890015673075, 407.6460532640441)","(898.6742537866427, 463.23415143641375)","(921.8359613584634, 511.1016804181765)","(955.8064657971337, 554.3368678855751)","(999.0416532645323, 591.3956000004882)","(1046.9091822462951, 619.1896490866731)","(1096.3208250661792, 623.8219906010372)","(1141.1001263716992, 611.4690798960661)","(1176.6147446484908, 577.4985754573958)","(1207.4970214109185, 532.7192741518758)","(1230.6587289827391, 486.3958590082344)","(1250.7322088783171, 440.072443864593)","(1264.6292334214095, 389.1166872065875)","(1269.2615749357738, 338.16093054858203)","(1264.6292334214095, 287.20517389057653)","(909.4830506534923, 217.72005117511446)","(937.2770997396772, 193.0142297651724)","(974.3358318545902, 182.20543289832273)","(1014.482791645746, 186.83777441268688)","(1048.4532960844165, 205.36714047014343)","(1128.7472156667282, 203.82302663202205)","(1154.9971509147915, 185.2936605745655)","(1185.8794276772192, 177.5730913839586)","(1216.7617044396468, 182.20543289832273)","(1241.4675258495888, 200.7347989557793)","(1091.6884835518151, 262.49935248063446)","(1093.2325973899365, 298.0139707574262)","(1096.3208250661792, 333.5285890342179)","(1099.4090527424219, 370.587321149131)","(1053.0856375987805, 404.55782558780135)","(1074.7032313324798, 412.27839477840826)","(1096.3208250661792, 416.91073629277236)","(1116.3943049617571, 410.73428094028685)","(1134.9236710192138, 401.4695979115586)","(944.997668930284, 274.85226318560547)","(971.2476041783475, 254.77878329002755)","(1002.129880940775, 256.32289712814895)","(1028.3798161888385, 276.39637702372687)","(1000.5857671026537, 282.5728323762124)","(969.703490340226, 284.1169462143338)","(1142.6442402098205, 273.3081493474841)","(1168.894175457884, 250.14644177566342)","(1198.2323383821902, 248.60232793754204)","(1219.8499321158895, 264.0434663187558)","(1201.3205660584329, 276.39637702372687)","(1171.9824031341268, 277.9404908618482)","(1023.7474746744743, 497.2046558750841)","(1051.5415237606592, 469.41060678889926)","(1082.4238005230868, 452.4253545695641)","(1100.9531665805432, 455.51358224580684)","(1121.0266464761212, 450.8812407314427)","(1147.2765817241848, 463.23415143641375)","(1167.3500616197625, 489.4840866844772)","(1148.8206955623061, 521.9104772850261)","(1124.114874152364, 538.8957295043613)","(1102.4972804186648, 543.5280710187254)","(1082.4238005230868, 543.5280710187254)","(1051.5415237606592, 532.7192741518758)","(1039.1886130556882, 495.6605420369627)","(1082.4238005230868, 478.6752898176275)","(1100.9531665805432, 478.6752898176275)","(1121.0266464761212, 477.13117597950617)","(1153.4530370766702, 489.4840866844772)","(1122.5707603142425, 501.83699738944824)","(1100.9531665805432, 506.46933890381234)","(1082.4238005230868, 506.46933890381234)"
256,7,0.2335666666666662,0:00:00.233567,0,"(869.238725660397, 297.49346760569733)","(873.887061091736, 353.2734927817656)","(886.2826222419734, 410.6029631016135)","(903.3265188235498, 464.83354313390214)","(928.1176411240245, 512.866342591072)","(963.7548794309571, 554.7013614731231)","(1007.139343456788, 588.7891546362761)","(1053.622697770178, 616.6791672243102)","(1101.655497227348, 624.4263929432085)","(1148.1388515407382, 612.0308317929711)","(1183.7760898476706, 576.3935934860386)","(1211.666102435705, 531.4596843164281)","(1233.3583344486203, 483.4268848592582)","(1255.0505664615357, 436.943530545868)","(1268.9955727555528, 385.81184080113877)","(1273.6439081868918, 334.6801510564095)","(1268.9955727555528, 283.5484613116803)","(914.1726348300075, 221.57065556049335)","(942.0626474180416, 195.23008811623887)","(980.7987760125335, 184.38397210978118)","(1022.6337948945846, 187.4828623973405)","(1058.2710332015172, 207.62564926647627)","(1129.545509815382, 207.62564926647627)","(1155.8860772596365, 187.4828623973405)","(1189.9738704227893, 179.73563667844215)","(1222.5122184421625, 184.38397210978118)","(1245.7538955988578, 204.52675897891694)","(1097.007161796009, 264.9551195863242)","(1100.1060520835683, 300.5923578932567)","(1103.2049423711278, 336.2295962001892)","(1107.8532778024667, 371.86683450712167)","(1059.8204783452968, 404.40518252649485)","(1083.062155501992, 413.70185338917287)","(1106.303832658687, 418.3501888205119)","(1126.4466195278228, 412.1524082453932)","(1143.490516109399, 402.8557373827152)","(951.3593182807197, 274.25179044900227)","(977.6998857249741, 257.2078938674258)","(1008.6887886005676, 257.2078938674258)","(1035.029356044822, 277.35068073656157)","(1008.6887886005676, 283.5484613116803)","(976.1504405811944, 285.09790645545996)","(1148.1388515407382, 274.25179044900227)","(1176.0288641287723, 251.01011329230715)","(1203.9188767168064, 249.46066814852747)","(1225.611108729722, 264.9551195863242)","(1207.0177670043659, 277.35068073656157)","(1177.5783092725521, 278.90012588034125)","(1031.9304657572627, 495.8224460094956)","(1059.8204783452968, 467.93243342146144)","(1090.8093812208904, 452.4379819836647)","(1109.4027229462463, 455.53687227122407)","(1129.545509815382, 450.88853683988503)","(1155.8860772596365, 464.83354313390214)","(1174.4794189849927, 486.5257751468175)","(1155.8860772596365, 520.6135683099703)","(1132.6444001029415, 537.6574648915467)","(1109.4027229462463, 542.3058003228858)","(1089.2599360771105, 542.3058003228858)","(1059.8204783452968, 529.9102391726484)","(1045.8754720512798, 495.8224460094956)","(1090.8093812208904, 472.5807688528005)","(1109.4027229462463, 472.5807688528005)","(1129.545509815382, 471.0313237090208)","(1160.5344126909756, 486.5257751468175)","(1129.545509815382, 503.569671728394)","(1109.4027229462463, 508.21800715973296)","(1090.8093812208904, 508.21800715973296)"
256,8,0.2669333333333328,0:00:00.266933,0,"(860.6711912906948, 294.0371329676395)","(866.7969648941872, 350.700538799945)","(879.0485121011722, 408.89538803312365)","(897.4258329116496, 464.02735046455604)","(921.9289273256196, 511.50209589162284)","(958.6835689465745, 551.319624314324)","(1001.563984171022, 583.4799357326596)","(1049.0387295980888, 609.5144735475027)","(1096.5134750251555, 614.108803750122)","(1140.925333650476, 601.857256543137)","(1173.0856450688116, 568.1655017239284)","(1200.6516262845278, 525.2850864994809)","(1222.0918338967515, 477.81034107241413)","(1243.5320415089752, 431.8670390462205)","(1258.8464755177065, 382.8608502182806)","(1263.440805720326, 330.7917745885944)","(1260.3779189185796, 278.72269895890827)","(906.6144933168883, 215.93351952311025)","(935.7119179334777, 191.4304251091403)","(973.9980029553058, 180.71032130302842)","(1015.34697477888, 185.3046515056478)","(1050.5701729989619, 205.21341571699838)","(1121.0165694391255, 205.21341571699838)","(1147.0511072539687, 183.77320810477468)","(1179.211418672304, 176.11599110040905)","(1212.903173491513, 179.1788779021553)","(1237.4062679054828, 197.55619871263278)","(1088.85625802079, 261.8768215493039)","(1091.9191448225363, 295.5685763685126)","(1094.9820316242824, 330.7917745885944)","(1099.5763618269018, 366.01497280867625)","(1052.101616399835, 401.238171028758)","(1075.0732674129317, 408.89538803312365)","(1098.0449184260287, 413.489718235743)","(1117.9536826373792, 407.36394463225054)","(1134.7995600469835, 399.7067276278849)","(944.9005783387164, 272.59692535541575)","(969.4036727526864, 255.75104794581142)","(1000.0325407701488, 255.75104794581142)","(1027.598521985865, 275.659812157162)","(1000.0325407701488, 280.2541423597814)","(969.4036727526864, 281.7855857606545)","(1139.393890249603, 271.06548195454263)","(1165.428428064446, 248.09383094144582)","(1192.9944092801622, 246.56238754057267)","(1215.966060293259, 261.8768215493039)","(1196.0572960819086, 272.59692535541575)","(1166.959871465319, 275.659812157162)","(1023.0041917832457, 491.59333168027223)","(1052.101616399835, 462.4959070636829)","(1082.7304844172975, 447.1814730549517)","(1102.639248628648, 451.77580325757106)","(1121.0165694391255, 445.6500296540786)","(1147.0511072539687, 457.9015768610636)","(1165.428428064446, 482.40467127503354)","(1148.5825506548417, 514.5649826933691)","(1124.0794562408717, 531.4108601029734)","(1102.639248628648, 536.0051903055928)","(1081.1990410164244, 536.0051903055928)","(1052.101616399835, 525.2850864994809)","(1038.318625791977, 490.0618882793991)","(1082.7304844172975, 467.09023726630227)","(1101.1078052277749, 467.09023726630227)","(1121.0165694391255, 465.55879386542915)","(1153.1768808574611, 482.40467127503354)","(1122.5480128399986, 497.71910528376475)","(1102.639248628648, 502.3134354863841)","(1082.7304844172975, 502.3134354863841)"
256,9,0.3002999999999994,0:00:00.300300,0,"(864.2063896139683, 293.70715376560133)","(870.3573247713631, 352.1410377608519)","(884.1969288755014, 410.5749217561024)","(901.1120005583371, 465.9333381726555)","(925.7157411879163, 513.6030856424652)","(961.0836183429363, 553.5841641655313)","(1005.6778982340486, 585.8765737418539)","(1053.3476457038582, 612.0180481607819)","(1101.0173931736679, 616.6312495288279)","(1145.61167306478, 604.3293792140383)","(1177.9040826411028, 570.499235848367)","(1205.5832908493794, 525.9049559572547)","(1227.111563900261, 479.7729422767938)","(1248.6398369511428, 433.64092859633286)","(1262.479441055281, 384.4334473371745)","(1267.0926424233273, 332.1504984993188)","(1264.0171748446298, 281.40528345081174)","(910.3384032944292, 216.82046429816643)","(939.5553452920545, 192.21672366858726)","(977.998690025772, 181.4525871431464)","(1019.5175023381869, 186.06578851119247)","(1054.885379493207, 206.05632777272555)","(1125.621133803247, 206.05632777272555)","(1151.7626082221748, 184.52805472184377)","(1184.0550177984976, 175.3016519857516)","(1217.885161164169, 179.91485335379767)","(1244.0266355830968, 198.36765882598206)","(1093.3287242269244, 262.95247797862737)","(1096.4041918056218, 298.3203551336474)","(1099.4796593843191, 333.6882322886675)","(1104.0928607523651, 369.05610944368755)","(1056.4231132825555, 402.8862528093589)","(1079.489120122786, 410.5749217561024)","(1102.5551269630166, 416.7258569134972)","(1122.5456662245497, 409.03718796675366)","(1140.998471696734, 401.3485190200102)","(948.7817480281467, 273.7166145040683)","(973.3854886577259, 256.8015428212326)","(1004.1401644446998, 256.8015428212326)","(1031.8193726529764, 276.79208208276566)","(1004.1401644446998, 281.40528345081174)","(973.3854886577259, 282.94301724016043)","(1144.0739392754315, 272.1788807147196)","(1170.2154136943593, 249.11287387448908)","(1197.894621902636, 247.5751400851404)","(1220.9606287428662, 262.95247797862737)","(1200.9700894813332, 275.25434829341697)","(1171.7531474837078, 276.79208208276566)","(1027.2061712849304, 493.6125463809321)","(1056.4231132825555, 464.3956043833068)","(1087.1777890695296, 449.01826648981984)","(1105.630594541714, 452.0937340685172)","(1125.621133803247, 447.48053270047114)","(1151.7626082221748, 459.78240301526074)","(1170.2154136943593, 484.3861436448399)","(1153.3003420115235, 516.6785532211626)","(1128.6966013819444, 533.5936249039983)","(1107.1683283310626, 538.2068262720443)","(1085.6400552801808, 538.2068262720443)","(1056.4231132825555, 527.4426897466035)","(1042.5835091784172, 492.0748125915834)","(1087.1777890695296, 469.0088057513529)","(1105.630594541714, 469.0088057513529)","(1125.621133803247, 469.0088057513529)","(1157.9135433795698, 484.3861436448399)","(1127.1588675925957, 499.76348153832686)","(1105.630594541714, 504.376682906373)","(1087.1777890695296, 504.376682906373)"
