,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,218,4.0,30.14962686336267,3.1622776601683795,6.082762530298219,8.06225774829855,9.055385138137416,6.082762530298219,19.235384061671343,13.152946437965904,11.0,13.0,10.0,5.5,7.5,1.5,2.5,4.0,3.1622776601683795,3.5,9.0,12.0,10.0,{}
1,219,3.0,30.066592756745816,3.1622776601683795,5.0990195135927845,8.06225774829855,9.0,6.082762530298219,17.26267650163207,12.16552506059644,10.5,12.0,10.0,5.0,6.0,1.0,2.0,4.0,3.0,3.5,8.0,10.0,11.0,{}
2,220,3.0,28.0178514522438,3.0,5.0990195135927845,8.06225774829855,9.0,6.324555320336759,17.26267650163207,12.16552506059644,10.5,11.0,10.0,4.5,6.5,0.5,2.5,3.0,3.0,3.0,8.0,10.0,10.0,{}
3,221,1.0,28.0178514522438,3.0,6.082762530298219,8.06225774829855,9.0,6.324555320336759,16.278820596099706,10.198039027185567,9.5,10.0,9.0,3.5,6.5,0.5,1.5,3.0,3.0,3.0,8.0,9.0,9.055385138137416,{}
4,222,2.0,27.018512172212592,3.0,5.0,7.0,8.0,5.385164807134504,15.132745950421556,10.198039027185567,9.0,10.0,9.0,4.5,5.5,0.5,1.5,3.0,3.0,3.5,8.0,9.0,8.06225774829855,{}
5,223,2.0,26.019223662515376,3.0,4.123105625617661,8.0,8.0,5.385164807134504,14.317821063276352,10.198039027185567,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,7.0,8.0,8.0,{}
6,224,2.0,24.020824298928627,2.0,4.0,8.0,7.0,6.324555320336759,14.142135623730953,10.198039027185567,9.0,10.0,9.0,3.5,4.5,0.5,1.5,3.1622776601683795,3.0,3.0,7.0,8.0,9.0,{}
7,225,1.0,24.020824298928627,3.0,5.0990195135927845,6.082762530298219,7.071067811865476,5.0990195135927845,14.142135623730953,9.055385138137416,8.5,10.0,9.0,4.5,4.5,0.5,2.5,3.0,3.0,3.0,7.0,8.0,8.0,{}
8,226,1.0,23.021728866442675,3.0,5.0990195135927845,6.082762530298219,7.0,5.385164807134504,14.317821063276352,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,2.5,2.23606797749979,2.0,2.0,7.0,7.0,7.0,{}
9,227,1.0,22.02271554554524,3.0,4.123105625617661,6.082762530298219,7.0,4.47213595499958,12.36931687685298,8.246211251235321,7.5,9.0,8.0,4.5,3.5,0.5,2.5,3.0,2.0,2.5,7.0,8.0,7.071067811865476,{}
