video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
93,0,0,0.0,0:00:00,0,"(727.4894613107725, 317.70109386356523)","(736.6981886691367, 374.4882459068112)","(752.0460675997438, 428.20582216393575)","(768.9287344234115, 480.38861052799956)","(795.0201286054433, 527.9670352128813)","(834.9246138250217, 574.0106720047023)","(880.9682506168426, 609.3107935450985)","(933.1510389809065, 635.4021877271305)","(988.4034031310917, 638.4717635132519)","(1035.9818278159735, 620.0543087965234)","(1069.7471614633089, 578.6150356838845)","(1098.9081314314624, 534.1061867851241)","(1123.4647377204335, 489.5973378863638)","(1132.6734650787978, 438.9493374153606)","(1134.2082529718584, 388.3013369443575)","(1131.138677185737, 339.188124366415)","(1126.534313506555, 290.0749117884726)","(773.5330981025936, 285.47054810929046)","(798.0897043915647, 256.30957814113714)","(836.4594017180823, 239.42691131746943)","(877.8986748307212, 237.89212342440874)","(916.2683721572388, 250.17042656889436)","(983.7990394519097, 251.70521446195505)","(1012.960009420063, 236.35733553134804)","(1048.260130960459, 231.75297185216593)","(1082.0254646077947, 237.89212342440874)","(1105.0472830037052, 262.44872971338)","(954.6380694837563, 300.8184270398975)","(959.2424331629385, 337.65333647335433)","(963.8467968421205, 372.9534580137505)","(969.9859484143634, 409.7883674472073)","(919.3379479433602, 437.4145495222999)","(945.4293421253922, 438.9493374153606)","(971.520736307424, 442.01891320148206)","(994.5425547033346, 434.34497373617853)","(1014.4947973131237, 426.671034270875)","(824.1810985735967, 316.16630597050454)","(845.6681290764466, 302.3532149329582)","(871.7595232584785, 300.8184270398975)","(894.7813416543889, 314.6315180774438)","(871.7595232584785, 319.23588175662593)","(847.2029169695072, 319.23588175662593)","(1003.7512820616988, 306.9575786121403)","(1023.7035246714879, 288.5401238954119)","(1048.260130960459, 285.47054810929046)","(1071.2819493563698, 296.2140633607154)","(1051.3297067465805, 302.3532149329582)","(1028.30788835067, 305.4227907190796)","(862.5507959001143, 480.38861052799956)","(902.4552811196925, 471.1798831696354)","(942.3597663392708, 466.57551949045325)","(971.520736307424, 468.11030738351394)","(997.612130489456, 460.43636791821046)","(1034.4470399229128, 458.90158002514977)","(1063.608009891066, 461.97115581127116)","(1042.1209793882163, 520.2930957475778)","(1009.8904336339416, 550.9888536087918)","(980.7294636657883, 558.6627930740954)","(950.0337058045742, 557.1280051810346)","(905.5248569058139, 534.1061867851241)","(873.2943111515392, 483.458186314121)","(945.4293421253922, 484.9929742071817)","(973.0555242004848, 484.9929742071817)","(1000.6817062755774, 478.85382263493887)","(1052.8644946396412, 469.6450952765747)","(1005.2860699547595, 518.7583078545172)","(976.1250999866062, 524.89745942676)","(946.9641300184528, 523.3626715336992)"
93,1,0,0.04,0:00:00.040000,0,"(733.4746310683363, 317.2200408628881)","(744.3065349026789, 376.0218045350332)","(758.2332684039764, 431.7287385402233)","(776.8022464057065, 484.3408428784584)","(803.108298574824, 533.8581175497385)","(841.7936694117616, 578.7331477205861)","(888.2161144160866, 614.3236888905686)","(939.2808039208442, 640.6297410596861)","(996.5351527595118, 643.7245707266412)","(1046.052427430792, 623.6081778914337)","(1080.095553767297, 581.8279773875411)","(1109.4964356033695, 538.500362050171)","(1132.7076581055321, 492.0779170458459)","(1141.9921471063972, 442.5606423745658)","(1141.9921471063972, 389.9485380363307)","(1138.897317439442, 341.97867819852814)","(1132.7076581055321, 292.461403527248)","(779.8970760726614, 284.7243293598605)","(806.2031282417789, 256.8708623572655)","(843.341084245239, 241.39671402249044)","(885.1212847491316, 238.30188435553544)","(922.2592407525917, 250.68120302335547)","(991.8929082590793, 252.22861785683295)","(1022.8412049286294, 238.30188435553544)","(1056.8843312651345, 232.11222502162542)","(1090.9274576016394, 238.30188435553544)","(1114.138680103802, 263.0605216911755)","(960.9446115895292, 303.29330736159056)","(967.1342709234393, 338.8838485315731)","(971.7765154238717, 374.4743897015557)","(977.9661747577818, 411.61234570501574)","(926.9014852530242, 439.4658127076108)","(951.6601225886642, 441.0132275410883)","(977.9661747577818, 445.6554720415208)","(1002.7248120934219, 436.3709830406558)","(1022.8412049286294, 428.6339088732683)","(830.961765577419, 317.2200408628881)","(854.1729880795816, 303.29330736159056)","(878.9316254152216, 303.29330736159056)","(902.1428479173842, 318.7674556963656)","(878.9316254152216, 321.8622853633206)","(854.1729880795816, 321.8622853633206)","(1012.0093010942868, 309.4829666955006)","(1033.6731087629719, 290.91398869377053)","(1056.8843312651345, 287.8191590268155)","(1080.095553767297, 297.10364802768055)","(1061.526575765567, 304.84072219506805)","(1036.767938429927, 307.9355518620231)","(869.6471364143566, 482.7934280449809)","(909.8799220847717, 475.0563538775934)","(951.6601225886642, 468.86669454368337)","(979.5135895912592, 471.96152421063834)","(1005.8196417603768, 464.22445004325084)","(1042.957597763837, 462.67703520977335)","(1072.3584795999095, 464.22445004325084)","(1050.6946719312243, 521.4787988819185)","(1018.1989604281969, 552.4270955514685)","(988.7980785921243, 560.164169718856)","(957.8497819225743, 558.6167548853786)","(912.9747517517267, 536.9529472166935)","(882.0264550821767, 487.4356725454134)","(953.2075374221417, 487.4356725454134)","(981.0610044247368, 488.9830873788909)","(1008.9144714273318, 482.7934280449809)","(1061.526575765567, 471.96152421063834)","(1012.0093010942868, 518.3839692149635)","(984.1558340916918, 526.121043382351)","(956.3023670890967, 524.5736285488734)"
93,2,0,0.08,0:00:00.080000,0,"(730.474499153944, 315.9225154568745)","(741.2620972427153, 374.48376222449025)","(755.1318662139927, 429.96283810959994)","(772.0838060677762, 483.90082855345656)","(799.8233440103311, 533.215562673554)","(839.8915654829102, 577.9070404698924)","(884.5830432792486, 611.8109201774594)","(936.9799482818522, 638.0093726787612)","(994.0001096082149, 641.0915435612673)","(1041.7737582870593, 621.0574328249777)","(1075.6776379946264, 577.9070404698924)","(1104.9582613784341, 534.756648114807)","(1128.0745429972299, 488.52408487721567)","(1137.3210556447482, 439.2093507571182)","(1137.3210556447482, 388.3535311957677)","(1134.2388847622422, 337.49771163441716)","(1129.6156284384829, 289.7240629555727)","(776.7070623915354, 285.10080663181355)","(802.9055148928371, 255.8201832480057)","(839.8915654829102, 240.40932883547524)","(881.5008723967425, 237.32715795296915)","(918.4869229868157, 251.19692692424655)","(984.7535969606967, 252.7380123654996)","(1015.5753057857576, 237.32715795296915)","(1051.0202709345776, 231.16281618795696)","(1086.4652360833977, 237.32715795296915)","(1109.5815177021934, 263.5256104542709)","(957.0140590181418, 302.0527464855971)","(961.637315341901, 337.49771163441716)","(967.8016571069131, 372.94267678323723)","(972.4249134306723, 409.9287273733103)","(921.5690938693217, 437.66826531586514)","(947.7675463706234, 439.2093507571182)","(973.9659988719253, 442.2915216396243)","(997.082280490721, 434.58609443335905)","(1018.6574766682636, 426.88066722709385)","(827.5628819528858, 315.9225154568745)","(849.1380781304285, 302.0527464855971)","(875.3365306317303, 300.51166104434407)","(898.452812250526, 315.9225154568745)","(875.3365306317303, 319.0046863393806)","(850.6791635716816, 320.54577178063363)","(1007.8698785794924, 308.21708825060927)","(1027.903989315782, 289.7240629555727)","(1052.5613563758307, 286.64189207306663)","(1074.1365525533733, 295.8884047205849)","(1055.6435272583367, 302.0527464855971)","(1032.527245639541, 305.1349173681032)","(866.0900179842121, 480.8186576709505)","(906.1582394567913, 473.1132304646852)","(947.7675463706234, 466.94888869967303)","(977.0481697544313, 470.0310595821791)","(1001.7055368144802, 462.3256323759139)","(1038.6915874045533, 460.78454693466085)","(1067.972210788361, 462.3256323759139)","(1046.3970146108184, 520.8868791435297)","(1014.0342203445045, 551.7085879685906)","(984.7535969606967, 559.4140151748559)","(953.9318881356357, 557.8729297336027)","(909.2404103392973, 536.2977335560602)","(876.8776160729834, 485.4419139947096)","(949.3086318118766, 485.4419139947096)","(978.5892551956845, 485.4419139947096)","(1004.7877076969862, 479.2775722296974)","(1058.725698140843, 468.4899741409261)","(1009.4109640207454, 519.3457937022766)","(981.6714260781905, 527.0512209085418)","(952.3908026943826, 525.5101354672888)"
93,3,0,0.12,0:00:00.120000,0,"(730.474499153944, 317.46360089812754)","(739.7210118014623, 374.48376222449025)","(755.1318662139927, 429.96283810959994)","(772.0838060677762, 483.90082855345656)","(799.8233440103311, 533.215562673554)","(838.3504800416572, 577.9070404698924)","(884.5830432792486, 613.3520056187125)","(936.9799482818522, 639.5504581200142)","(992.4590241669619, 642.6326290025203)","(1041.7737582870593, 624.1396037074837)","(1074.1365525533733, 582.5302967936515)","(1103.4171759371811, 536.2977335560602)","(1128.0745429972299, 490.06517031846874)","(1137.3210556447482, 440.75043619837123)","(1137.3210556447482, 389.8946166370207)","(1134.2388847622422, 339.0387970756702)","(1129.6156284384829, 291.26514839682574)","(776.7070623915354, 285.10080663181355)","(802.9055148928371, 255.8201832480057)","(839.8915654829102, 238.8682433942222)","(881.5008723967425, 237.32715795296915)","(918.4869229868157, 249.6558414829935)","(986.2946824019497, 252.7380123654996)","(1015.5753057857576, 237.32715795296915)","(1051.0202709345776, 231.16281618795696)","(1086.4652360833977, 237.32715795296915)","(1108.0404322609404, 261.9845250130179)","(958.5551444593948, 302.0527464855971)","(963.178400783154, 337.49771163441716)","(967.8016571069131, 372.94267678323723)","(973.9659988719253, 408.3876419320573)","(920.0280084280687, 437.66826531586514)","(946.2264609293704, 439.2093507571182)","(973.9659988719253, 443.8326070808773)","(997.082280490721, 434.58609443335905)","(1018.6574766682636, 426.88066722709385)","(826.0217965116328, 315.9225154568745)","(849.1380781304285, 302.0527464855971)","(873.7954451904773, 302.0527464855971)","(896.911726809273, 315.9225154568745)","(875.3365306317303, 319.0046863393806)","(850.6791635716816, 320.54577178063363)","(1007.8698785794924, 308.21708825060927)","(1027.903989315782, 289.7240629555727)","(1052.5613563758307, 286.64189207306663)","(1074.1365525533733, 295.8884047205849)","(1055.6435272583367, 302.0527464855971)","(1032.527245639541, 306.67600280935625)","(864.548932542959, 482.3597431122035)","(904.6171540155382, 473.1132304646852)","(946.2264609293704, 466.94888869967303)","(975.5070843131783, 470.0310595821791)","(1001.7055368144802, 460.78454693466085)","(1038.6915874045533, 460.78454693466085)","(1067.972210788361, 463.86671781716694)","(1046.3970146108184, 522.4279645847827)","(1014.0342203445045, 553.2496734098437)","(983.2125115194435, 560.9551006161089)","(952.3908026943826, 559.4140151748559)","(909.2404103392973, 536.2977335560602)","(875.3365306317303, 485.4419139947096)","(947.7675463706234, 485.4419139947096)","(977.0481697544313, 486.98299943596265)","(1003.2466222557332, 480.8186576709505)","(1057.1846126995897, 470.0310595821791)","(1009.4109640207454, 520.8868791435297)","(980.1303406369375, 528.5923063497949)","(950.8497172531296, 525.5101354672888)"
93,4,0,0.16,0:00:00.160000,0,"(730.9792085460061, 314.59864671600263)","(740.2321099200062, 371.6582051890031)","(754.1114619810063, 425.6334632040036)","(771.0751145000065, 479.608721219004)","(797.2916683930067, 530.4996787760044)","(837.387574347007, 576.7641856460049)","(882.1099309880074, 613.7757911420051)","(936.0851890030078, 641.5344952640054)","(990.0604470180083, 644.6187957220054)","(1039.4092543460088, 624.5708427450053)","(1073.336559384009, 582.9327865620049)","(1102.6374137350092, 538.2104299210046)","(1127.3118173990094, 491.9459230510041)","(1138.1068690020095, 442.5971157230037)","(1138.1068690020095, 390.16400793700325)","(1136.5647187730096, 342.35735083800284)","(1130.3961178570096, 293.0085435100025)","(777.2437154160065, 280.67134167800236)","(803.4602693090068, 251.3704873270021)","(840.471874805007, 235.948985037002)","(882.1099309880074, 235.948985037002)","(920.6636867130077, 248.28618686900208)","(988.5182967890083, 249.8283370980021)","(1017.8191511400086, 235.948985037002)","(1053.2886064070087, 229.78038412100193)","(1087.2159114450092, 235.948985037002)","(1110.3481648800093, 260.62338870100217)","(959.217442438008, 300.7192946550025)","(963.8438931250081, 336.18874992200284)","(968.4703438120081, 371.6582051890031)","(974.6389447280081, 407.1276604560034)","(922.2058369420077, 436.42851480700364)","(948.422390835008, 439.51281526500367)","(974.6389447280081, 442.5971157230037)","(997.7711981630084, 433.3442143490036)","(1017.8191511400086, 425.6334632040036)","(826.5925227440069, 313.0564964870026)","(849.7247761790071, 299.1771444260025)","(874.3991798430073, 299.1771444260025)","(897.5314332780075, 314.59864671600263)","(874.3991798430073, 317.68294717400266)","(849.7247761790071, 317.68294717400266)","(1008.5662497660085, 306.88789557100256)","(1030.1563529720086, 288.38209282300244)","(1053.2886064070087, 285.2977923650024)","(1076.4208598420091, 296.09284396800246)","(1057.915057094009, 302.2614448840025)","(1033.2406534300087, 305.34574534200254)","(865.1462784690073, 482.693021677004)","(903.7000341940076, 471.897970074004)","(945.3380903770079, 465.7293691580039)","(976.1810949570082, 468.81366961600395)","(1002.3976488500084, 459.56076824200386)","(1037.8671041170087, 459.56076824200386)","(1067.167958468009, 464.1872189290039)","(1047.120005491009, 524.3310778600044)","(1014.7348506820085, 555.1740824400047)","(983.8918461020082, 562.8848335850047)","(951.506691293008, 561.3426833560047)","(908.3264848810077, 538.2104299210046)","(875.9413300720073, 485.77732213500406)","(948.422390835008, 484.23517190600404)","(976.1810949570082, 485.77732213500406)","(1003.9397990790084, 479.608721219004)","(1057.915057094009, 470.35581984500396)","(1008.5662497660085, 521.2467774020043)","(980.8075456440082, 528.9575285470045)","(949.964541064008, 527.4153783180044)"
93,5,0,0.2,0:00:00.200000,0,"(731.2618680559931, 314.72029764435143)","(738.9756008413939, 371.80192025631715)","(754.4030664121954, 428.88354286828286)","(771.3732785400771, 482.87967236608824)","(799.1427165675199, 533.7903087497333)","(837.7113804945237, 580.072705462138)","(883.9937772069284, 618.6413693891418)","(934.9044135905734, 646.4108074165846)","(988.9005430883789, 649.4963005307449)","(1036.7256863578637, 629.4405952887029)","(1072.2088571707072, 587.7864382475387)","(1101.52104175523, 543.0467880922142)","(1126.2049866685124, 495.2216448227295)","(1137.0042125680736, 445.8537549961646)","(1137.0042125680736, 393.40037205543933)","(1137.0042125680736, 344.03248222887436)","(1130.833226339753, 296.2073389593896)","(777.5442647683977, 280.77987338858804)","(803.7709562387603, 251.46768880406512)","(840.796873608684, 234.49747667618342)","(882.4510306498482, 232.9547301191033)","(919.4769480197718, 246.83944913282465)","(988.9005430883789, 249.92494224698498)","(1018.2127276729018, 234.49747667618342)","(1053.6958984857454, 229.86923700494296)","(1087.6363227415086, 237.58296979034375)","(1110.777521097711, 262.2669147036262)","(959.5883585038559, 297.75008551646977)","(964.2165981750964, 334.7760028863934)","(970.387584403417, 368.7164271421569)","(976.5585706317376, 405.74234451208054)","(922.5624411339322, 435.05452909660346)","(948.7891326042948, 438.1400222107638)","(975.0158240746574, 441.2255153249241)","(998.1570224308598, 431.9690359824432)","(1018.2127276729018, 425.79804975412253)","(826.9121545949627, 311.63480453019116)","(850.0533529511649, 297.75008551646977)","(874.7372978644474, 297.75008551646977)","(899.4212427777298, 313.1775510872713)","(876.2800444215276, 314.72029764435143)","(851.5960995082451, 316.2630442014316)","(1008.9562483304209, 305.4638183018705)","(1030.5547001295429, 286.9508596169087)","(1053.6958984857454, 283.8653665027484)","(1076.8370968419476, 296.2073389593896)","(1056.7813915999056, 300.83557863063004)","(1033.6401932437034, 303.92107174479037)","(862.3953254078062, 482.87967236608824)","(904.0494824489704, 472.0804464665272)","(947.2463860472146, 465.9094602382066)","(975.0158240746574, 467.4522067952867)","(1002.7852621021002, 459.7384740098859)","(1038.2684329149438, 459.7384740098859)","(1067.5806174994666, 465.9094602382066)","(1045.9821657003445, 527.6193225214128)","(1013.5844880016613, 560.017000220096)","(982.7295568600582, 567.7307330054967)","(951.8746257184551, 566.1879864484166)","(905.5922290060505, 541.5040415351341)","(873.1945513073673, 485.9651654802486)","(948.7891326042948, 484.42241892316844)","(978.1013171888178, 484.42241892316844)","(1004.3280086591803, 478.2514326948478)","(1056.7813915999056, 473.6231930236073)","(1008.9562483304209, 526.0765759643326)","(979.6440637458979, 533.7903087497333)","(950.331879161375, 532.2475621926532)"
93,6,0,0.24,0:00:00.240000,0,"(727.0419175960025, 310.49147432218285)","(736.2644366352752, 367.3636750643649)","(750.0982151941844, 424.23587580654686)","(767.0061667661844, 479.57099004218344)","(794.6737238840027, 530.2948447581836)","(831.5638000410937, 579.4816129676383)","(877.6763952374575, 616.3716891247293)","(926.8631634469122, 645.5763327490931)","(980.6611911760033, 650.1875922687294)","(1029.847959385458, 630.2054676836385)","(1063.6638625294581, 588.7041320069111)","(1094.4055926603673, 542.5915368105473)","(1118.9989767650948, 494.94185510763805)","(1131.2956688174584, 444.2180003916379)","(1132.8327553240038, 391.95705916909225)","(1131.2956688174584, 342.7702909596375)","(1126.684409297822, 293.5835227501828)","(774.6915992989117, 275.1384846716373)","(800.8220699101845, 245.93384104727355)","(839.249232573821, 230.56297598181897)","(879.2134817440029, 229.0258894752735)","(917.6406444076395, 242.85966803418265)","(985.2724506956397, 245.93384104727355)","(1016.0141808265489, 232.10006248836442)","(1049.830083970549, 225.9517164621826)","(1083.6459871145491, 233.63714899490986)","(1105.1651982061856, 258.2305330996372)","(956.067807071276, 295.12060925672824)","(960.6790665909123, 330.47359890727387)","(965.2903261105487, 365.82658855781943)","(971.4386721367306, 402.71666471491045)","(917.6406444076395, 430.3842218327287)","(942.2340285123668, 434.9954813523651)","(969.9015856301851, 438.069654365456)","(992.957883228367, 428.84713532618326)","(1014.4770943200034, 421.16170279345596)","(823.8783675083664, 308.9543878156374)","(846.9346651065483, 296.65769576327375)","(871.5280492112756, 295.12060925672824)","(894.5843468094575, 310.49147432218285)","(871.5280492112756, 313.5656473352738)","(846.9346651065483, 313.5656473352738)","(1006.7916617872761, 302.80604178945555)","(1026.773786372367, 285.8980902174555)","(1051.3671704770945, 284.36100371091004)","(1072.886381568731, 293.5835227501828)","(1052.90425698364, 299.73186877636465)","(1029.847959385458, 302.80604178945555)","(859.231357158912, 479.57099004218344)","(899.195606329094, 468.81138449636524)","(942.2340285123668, 461.12595196363793)","(969.9015856301851, 464.20012497672883)","(996.0320562414579, 456.5146924440015)","(1032.922132398549, 456.5146924440015)","(1062.1267760229127, 464.20012497672883)","(1040.6075649312763, 525.6835852385473)","(1006.7916617872761, 559.4994883825474)","(976.0499316563669, 567.1849209152747)","(945.3082015254578, 565.6478344087292)","(900.7326928356393, 541.0544503040019)","(869.9909627047302, 484.1822495618198)","(943.7711150189123, 479.57099004218344)","(971.4386721367306, 481.1080765487289)","(999.1062292545488, 474.95973052254703)","(1051.3671704770945, 470.3484710029107)","(1002.1804022676397, 525.6835852385473)","(972.975758643276, 533.3690177712746)","(943.7711150189123, 531.8319312647291)"
93,7,0,0.28,0:00:00.280000,0,"(727.1546701547873, 309.00230169368336)","(736.3786194590763, 368.95797217156223)","(748.6772185314617, 425.8389928813447)","(767.1251171400398, 481.1826887070791)","(794.796965052907, 531.9144098806689)","(831.6927622700632, 579.5714812861623)","(877.8125087915084, 619.5419282714149)","(927.0069050810501, 648.7511010683303)","(979.2759511386881, 653.3630757204747)","(1025.3956976601335, 634.9151771118967)","(1060.7541699932415, 594.9447301266441)","(1091.500667674205, 548.8249836051988)","(1116.0978658189758, 499.6305873156572)","(1129.9337897754094, 447.3615412580192)","(1133.0084395435056, 393.55517031633303)","(1131.4711146594575, 342.82344914274324)","(1126.859140007313, 293.6290528532016)","(774.8117415602807, 273.6438293605753)","(799.4089397050515, 242.8973316796118)","(837.8420618062559, 225.98675795508186)","(880.8871585596048, 224.4494330710337)","(917.782955776761, 238.28535702746728)","(986.962575558929, 242.8973316796118)","(1017.7090732398925, 229.0614077231782)","(1053.0675455730006, 224.4494330710337)","(1085.3513681380123, 233.67338237532275)","(1105.3365916306386, 258.2705805200936)","(956.2160778779654, 293.6290528532016)","(960.82805253011, 328.98752518630965)","(965.4400271822545, 364.3459975194177)","(971.5893267184472, 399.70446985252573)","(919.3202806608092, 428.9136426494411)","(943.91747880558, 431.9882924175374)","(971.5893267184472, 436.600267069682)","(994.6491999791698, 427.3763177653929)","(1014.6344234717961, 419.689693345152)","(824.0061378498223, 305.92765192558704)","(845.5286862264968, 292.09172796915345)","(871.6632092553158, 290.55440308510526)","(896.2604074000866, 305.92765192558704)","(871.6632092553158, 309.00230169368336)","(845.5286862264968, 310.53962657773155)","(1003.8731492834589, 299.7783523893943)","(1026.9330225441815, 282.8677786648644)","(1051.5302206889523, 281.3304537808162)","(1073.0527690656268, 292.09172796915345)","(1053.0675455730006, 298.24102750534615)","(1028.4703474282296, 299.7783523893943)","(859.3646101829304, 479.6453638230309)","(899.335057168183, 465.8094398665973)","(942.3801539215318, 459.6601403304046)","(970.052001834399, 461.1974652144528)","(996.186524863218, 455.0481656782601)","(1033.0823220803743, 455.0481656782601)","(1060.7541699932415, 465.8094398665973)","(1039.231621616567, 528.8397601125725)","(1005.4104741675071, 564.1982324456806)","(976.2013013705918, 570.3475319818733)","(943.91747880558, 568.8102070978251)","(899.335057168183, 542.6756840690061)","(868.5885594872194, 482.72001359112727)","(943.91747880558, 478.1080389389827)","(971.5893267184472, 478.1080389389827)","(997.7238497472662, 471.95873940279)","(1051.5302206889523, 470.42141451874187)","(1000.7984995153626, 528.8397601125725)","(973.1266516024954, 538.0637094168616)","(943.91747880558, 534.9890596487652)"
93,8,0,0.32,0:00:00.320000,0,"(728.5178206894383, 310.2374617766464)","(736.2351704848772, 368.88932022198253)","(750.1264001166674, 425.99770870823085)","(767.1045696666331, 481.5626272353914)","(794.8870289302133, 534.0406058443764)","(831.9303079483204, 581.888174576098)","(876.6909367618664, 622.0183935123805)","(927.6254454117635, 651.3443227350486)","(980.1034240207485, 655.974732612312)","(1027.95099275247, 638.9965630623462)","(1063.4508018114893, 597.3228741669759)","(1092.7767310341574, 551.018775394342)","(1119.0157203386498, 501.6277367035327)","(1132.90694997044, 449.14975809454774)","(1135.9938898886155, 395.128309526475)","(1134.4504199295277, 344.1938008765778)","(1128.2765400931767, 296.34623214485623)","(779.4523293393354, 270.10724284036377)","(804.1478486847401, 239.23784365860791)","(841.1911277028471, 222.25967410864217)","(882.8648165982175, 220.7162041495544)","(921.4515655754124, 234.60743378134453)","(990.907713734363, 240.7813136176957)","(1021.7771129161189, 226.89008398590556)","(1055.7334520160503, 223.80314406772996)","(1089.6897911159817, 233.06396382225674)","(1108.2114306250353, 259.30295312674923)","(960.0383145526072, 294.8027621857685)","(964.6687244298706, 328.7591012856999)","(969.299134307134, 362.7154403856313)","(975.4730141434851, 398.21524944465057)","(921.4515655754124, 429.0846486264064)","(947.6905548799049, 432.171588544582)","(973.9295441843973, 436.8019984218454)","(997.0815935707142, 427.54117866731866)","(1017.1467030388555, 419.8238288718797)","(827.299898071057, 305.607051899383)","(850.4519474573739, 291.71582226759284)","(875.1474668027786, 290.1723523085051)","(899.8429861481833, 307.15052185847077)","(875.1474668027786, 310.2374617766464)","(850.4519474573739, 310.2374617766464)","(1007.8858832843288, 302.52011198120744)","(1031.0379326706457, 283.9984724721539)","(1054.1899820569627, 282.4550025130661)","(1077.3420314432794, 294.8027621857685)","(1057.276921975138, 299.4331720630318)","(1032.5814026297335, 300.9766420221196)","(861.2562371709885, 480.0191572763036)","(901.3864561072711, 466.1279276445135)","(946.1470849208171, 458.4105778490745)","(973.9295441843973, 461.4975177672501)","(998.625063529802, 455.3236379308989)","(1035.668342547909, 456.8671078899867)","(1061.9073318524015, 467.67139760360124)","(1040.2987524251723, 532.4971358852886)","(1006.342413325241, 567.9969449443078)","(977.0164841025729, 574.170824780659)","(946.1470849208171, 572.6273548215712)","(901.3864561072711, 544.8448955579909)","(870.5170569255152, 483.10609719447916)","(947.6905548799049, 476.932217358128)","(975.4730141434851, 478.47568731721583)","(1000.1685334888898, 472.3018074808646)","(1052.6465120978748, 472.3018074808646)","(1003.2554734070654, 534.0406058443764)","(975.4730141434851, 541.7579556398153)","(946.1470849208171, 538.6710157216397)"
93,9,0,0.36,0:00:00.360000,0,"(734.4913583345358, 309.6690260774844)","(742.2719871304525, 368.8018049264512)","(754.7209932039192, 427.9345837754181)","(771.838376554936, 483.9551111060183)","(798.2925144610526, 538.4195126774351)","(837.1956584406362, 586.6594112121186)","(882.323305456953, 628.6748067100688)","(933.6754555100032, 658.2411961345522)","(988.13985708142, 662.9095734121022)","(1036.3797556161035, 644.2360643019022)","(1072.1706480773203, 600.6645430447687)","(1101.7370375018038, 552.4246445100852)","(1126.635049648737, 504.1847459754017)","(1139.0840557222039, 451.2764701631682)","(1142.1963072405706, 398.3681943509347)","(1140.6401814813871, 348.5721700570678)","(1134.4156784446538, 301.8883972815677)","(784.2873826284026, 270.7658820979009)","(810.7415205345194, 241.19949267341747)","(848.0885387549196, 224.08210932240075)","(890.1039342528696, 222.5259835632174)","(929.0070782324531, 238.0872411550508)","(995.9204858773367, 244.31174419178416)","(1027.0430010610035, 228.75048659995076)","(1062.8338935222203, 225.6382350815841)","(1097.0686602242538, 234.9749896366841)","(1117.298295093637, 261.42912754280087)","(966.3540964528532, 295.66389424483435)","(971.0224737304032, 331.4547867060511)","(975.6908510079533, 365.6895534080846)","(980.3592282855033, 401.4804458693013)","(925.8948267140864, 432.6029610529681)","(952.3489646202032, 435.7152125713348)","(978.80310252632, 440.3835898488848)","(1002.14498891407, 431.0468352937848)","(1023.9307495426368, 423.2662064978681)","(832.5272811630862, 306.5567745591177)","(855.8691675508362, 294.107768485651)","(880.7671796977696, 292.55164272646766)","(905.665191844703, 309.6690260774844)","(882.323305456953, 312.78127759585107)","(855.8691675508362, 312.78127759585107)","(1014.5939949875367, 305.00064879993437)","(1036.3797556161035, 286.3271396897343)","(1061.277767763037, 284.77101393055096)","(1084.619654150787, 295.66389424483435)","(1064.3900192814035, 301.8883972815677)","(1039.4920071344702, 305.00064879993437)","(865.2059221059362, 483.9551111060183)","(905.665191844703, 469.9499792733682)","(950.7928388610198, 462.16935047745153)","(978.80310252632, 465.2816019958182)","(1003.7011146732534, 459.0570989590849)","(1042.6042586528367, 460.6132247182682)","(1070.614522318137, 471.5061050325516)","(1047.2726359303867, 538.4195126774351)","(1013.0378692283534, 572.6542793794686)","(983.47147980387, 578.878782416202)","(952.3489646202032, 577.3226566570186)","(905.665191844703, 550.8685187509019)","(874.5426766610362, 488.6234883835683)","(952.3489646202032, 482.39898534683493)","(980.3592282855033, 482.39898534683493)","(1005.2572404324367, 477.7306080692849)","(1059.7216420038535, 477.7306080692849)","(1008.3694919508034, 538.4195126774351)","(981.9153540446866, 546.2001414733518)","(952.3489646202032, 544.6440157141685)"
