,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,203,0,0.0,7.071067811865476,84.02380615040002,9.0,17.0,21.0,24.020824298928627,19.6468827043885,52.3450093132096,35.510561809129406,31.5,26.0,24.0,6.0,27.0,8.0,2.0,6.0,7.280109889280518,6.5,29.0,30.0,26.0,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,203,0,0.0,5.0990195135927845,23.194827009486403,4.0,5.0990195135927845,5.0990195135927845,6.0,10.198039027185567,14.560219778561036,9.486832980505138,11.5,15.0,12.0,3.5,0.5,4.5,0.5,7.071067811865476,7.280109889280518,7.0,12.0,19.0,18.24828759089466,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,203,1,0.0333666666666666,8.0,84.00595217006948,9.0,17.0,22.02271554554524,23.021728866442675,19.6468827043885,53.23532661682466,36.345563690772494,32.0,25.0,24.0,5.5,28.5,9.5,1.5,6.082762530298219,6.324555320336759,5.5,28.0,28.0,28.0,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,203,2,0.0667333333333332,10.04987562112089,85.0,8.0,16.0,21.0,23.021728866442675,19.92485884517128,53.23532661682466,37.33630940518894,32.0,24.0,24.0,5.0,29.0,11.0,2.0,6.0,6.082762530298219,6.0,28.0,29.0,27.0,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,203,3,0.1000999999999998,11.0,86.00581375697809,8.0,16.0,22.02271554554524,23.0,18.68154169226941,53.23532661682466,37.33630940518894,31.5,25.0,24.0,6.5,28.5,10.5,0.5,6.0,6.082762530298219,5.5,29.0,29.0,25.019992006393608,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,203,4,0.1334666666666664,13.038404810405298,87.02298546935747,8.0,16.0,22.0,24.020824298928627,18.97366596101028,55.44366510251645,39.6232255123179,32.5,25.0,23.0,6.0,31.0,13.0,1.0,5.0,5.0990195135927845,5.0,30.0,30.0,26.019223662515376,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,203,5,0.166833333333333,12.041594578792296,87.02298546935747,9.0,17.0,21.0,24.0,17.72004514666935,55.326304774492215,38.47076812334269,32.0,25.0,23.0,7.0,31.0,13.0,1.0,6.0,6.082762530298219,5.5,31.0,31.0,26.019223662515376,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,203,6,0.2001999999999996,14.0356688476182,88.0,8.0,16.0,22.0,24.020824298928627,16.76305461424021,54.3323108288245,38.47076812334269,31.0,22.0,22.0,6.0,32.0,15.0,2.0,5.0,5.0990195135927845,4.5,31.0,29.0,25.079872407968907,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,203,7,0.2335666666666662,13.038404810405298,89.02246907382428,8.0,16.0312195418814,22.02271554554524,24.020824298928627,16.76305461424021,53.23532661682466,37.48332962798263,30.5,19.0,21.0,4.0,33.0,15.0,4.0,5.0,6.082762530298219,5.5,31.0,28.0,26.1725046566048,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,203,8,0.2669333333333328,13.0,89.05054744357274,8.0,16.0312195418814,22.02271554554524,25.019992006393608,16.15549442140351,52.23983154643591,36.49657518178932,29.5,17.0,20.0,3.5,33.5,15.5,4.5,5.0,6.082762530298219,5.5,33.0,29.0,27.16615541441225,"{'happy': ['m1', 'm3', 'm12', 'e1', 'e2']}"
