,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,92,0,0.0,1.4142135623730951,105.38026380684384,12.16552506059644,8.246211251235321,29.42787793912432,29.42787793912432,37.65634076752546,57.27128425310541,49.03060268852505,48.5,64.0,47.0,18.5,0.5,6.5,10.5,14.142135623730953,15.297058540778355,14.0,35.0,57.0,44.91102314577124,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,92,1,0.0333666666666666,0.0,108.04628637764463,12.16552506059644,14.142135623730953,29.27456233660889,31.25699921617557,35.6931365951495,61.98386886924694,47.8539444560216,47.0,61.0,46.0,18.5,7.5,5.5,10.5,15.297058540778355,14.560219778561036,14.0,34.0,60.0,44.91102314577124,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,92,2,0.0667333333333332,3.605551275463989,105.22357150372724,14.0356688476182,13.038404810405298,29.27456233660889,30.4138126514911,33.54101966249684,62.96824596572466,50.00999900019995,48.0,61.0,45.0,20.0,9.0,2.0,10.0,14.317821063276352,13.341664064126334,13.5,31.0,54.0,42.20189569201838,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,92,3,0.1000999999999998,10.04987562112089,102.95630140987,11.180339887498947,12.041594578792296,28.442925306655784,30.59411708155671,33.37663853655727,66.61080993352356,54.589376255824725,49.0,62.0,48.0,22.0,11.0,1.0,14.0,16.1245154965971,14.317821063276352,14.5,37.0,59.0,45.89117562233506,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,92,4,0.1334666666666664,3.1622776601683795,104.80935072788114,12.16552506059644,14.142135623730953,29.27456233660889,31.25699921617557,32.2490309931942,61.66036003787198,47.51841748206689,45.5,61.0,48.0,22.5,6.5,7.5,14.5,15.132745950421556,15.297058540778355,14.5,35.0,54.0,44.7213595499958,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,92,5,0.166833333333333,2.23606797749979,103.69667304209908,11.180339887498947,15.132745950421556,29.154759474226505,30.14962686336267,32.14031735997639,56.56854249492381,41.43669871020132,42.0,59.0,47.0,21.0,3.0,12.0,13.0,13.152946437965904,14.317821063276352,13.0,33.0,56.0,41.97618372363071,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,92,6,0.2001999999999996,2.23606797749979,109.45775440780794,10.198039027185567,15.033296378372908,32.14031735997639,33.24154027718932,32.2490309931942,55.57877292636101,40.60788100849391,41.0,56.0,46.0,19.0,4.0,10.0,12.0,15.132745950421556,14.142135623730953,13.5,31.0,51.0,40.79215610874228,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,92,7,0.2335666666666662,1.0,106.6770828247567,13.152946437965904,18.027756377319943,31.25699921617557,33.37663853655727,32.14031735997639,63.38769596696192,45.39823785126467,45.0,61.0,49.0,23.0,8.0,10.0,13.0,14.142135623730953,15.132745950421556,14.0,34.0,55.0,41.77319714841085,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,92,8,0.2669333333333328,4.123105625617661,106.47065323364932,12.16552506059644,17.029386365926403,31.25699921617557,32.2490309931942,32.38826948140329,65.62011886609167,48.66210024238576,46.0,59.0,49.0,22.0,11.0,6.0,14.0,15.132745950421556,15.132745950421556,14.5,36.0,56.0,43.56604182158393,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,92,9,0.3002999999999994,5.0,99.84988733093292,13.152946437965904,16.0312195418814,30.265491900843116,31.400636936215164,32.2490309931942,66.37017402418047,50.35871324805669,47.5,62.0,49.0,23.5,10.5,4.5,13.5,15.297058540778355,16.278820596099706,15.5,33.0,56.0,37.36308338453881,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
