,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,80,3.1622776601683795,49.64876634922564,6.082762530298219,9.219544457292887,13.152946437965905,14.035668847618199,12.36931687685298,30.805843601498726,21.587033144922902,19.5,21.0,13.0,5.0,13.0,4.0,1.0,4.47213595499958,5.0,4.5,16.0,25.0,14.317821063276353
1,81,2.23606797749979,49.36598018878993,6.0,11.045361017187261,14.035668847618199,15.033296378372908,12.165525060596439,31.25699921617557,20.223748416156685,19.0,20.0,14.0,5.0,14.0,3.0,0.0,4.0,5.0,5.0,18.0,25.0,15.132745950421556
2,82,4.123105625617661,52.23983154643591,5.0,10.04987562112089,14.035668847618199,16.0312195418814,11.180339887498949,30.265491900843113,20.223748416156685,18.0,17.0,12.0,3.5,15.5,4.5,0.5,6.082762530298219,6.324555320336759,5.5,13.0,22.0,15.132745950421556
3,83,3.1622776601683795,49.49747468305833,5.0,10.198039027185569,13.038404810405298,15.132745950421556,12.165525060596439,30.4138126514911,20.223748416156685,18.5,19.0,12.0,3.5,14.5,4.5,0.5,7.0,6.324555320336759,6.0,13.0,24.0,16.278820596099706
4,84,3.0,47.38143096192854,5.0990195135927845,9.219544457292887,14.035668847618199,14.142135623730951,12.165525060596439,29.427877939124322,20.223748416156685,18.5,18.0,12.0,3.0,14.0,4.0,1.0,5.0990195135927845,5.0990195135927845,5.0,14.0,23.0,16.1245154965971
5,85,2.0,46.389654018972806,4.123105625617661,8.246211251235321,12.041594578792296,14.035668847618199,13.152946437965905,27.459060435491963,19.235384061671343,18.0,18.0,12.0,2.0,12.0,3.0,1.0,7.0710678118654755,7.280109889280518,7.0,13.0,23.0,16.278820596099706
6,86,1.0,45.27692569068709,5.0990195135927845,9.219544457292887,12.165525060596439,13.038404810405298,12.165525060596439,27.459060435491963,18.24828759089466,17.5,18.0,13.0,3.5,11.5,2.5,0.5,6.082762530298219,6.324555320336759,6.5,14.0,24.0,17.26267650163207
7,87,2.0,45.27692569068709,5.0990195135927845,9.219544457292887,12.041594578792296,13.038404810405298,13.038404810405298,29.274562336608895,20.09975124224178,19.0,19.0,14.0,3.5,12.5,3.5,0.5,6.0,6.324555320336759,6.0,14.0,25.0,17.26267650163207
8,88,2.0,46.2709412050371,6.082762530298219,10.04987562112089,12.165525060596439,13.152946437965905,12.041594578792296,30.14962686336267,20.09975124224178,19.0,19.0,14.0,4.5,13.5,3.5,0.5,7.0710678118654755,5.0990195135927845,5.5,15.0,24.0,16.1245154965971
9,89,4.0,45.27692569068709,6.082762530298219,10.04987562112089,12.0,14.142135623730951,12.165525060596439,32.2490309931942,22.20360331117452,20.0,19.0,14.0,4.5,15.5,4.5,0.5,6.0,6.324555320336759,6.0,13.0,24.0,16.278820596099706
10,90,6.0,48.25971404805462,6.082762530298219,10.198039027185569,14.035668847618199,15.033296378372908,11.045361017187261,33.24154027718932,23.08679276123039,20.0,18.0,13.0,4.5,17.5,6.5,0.5,6.0,6.324555320336759,6.0,15.0,25.0,15.297058540778355
11,91,4.0,47.16990566028302,6.0,12.165525060596439,13.038404810405298,15.033296378372908,11.180339887498949,33.24154027718932,21.095023109728988,19.0,17.0,13.0,4.0,18.0,5.0,1.0,5.0,5.385164807134504,5.0,15.0,24.0,15.297058540778355
12,92,3.0,49.25444142409901,6.0,10.198039027185569,13.038404810405298,15.033296378372908,12.165525060596439,31.25699921617557,21.095023109728988,19.5,18.0,13.0,3.5,15.5,4.5,0.5,6.0,5.385164807134504,5.5,14.0,25.0,16.278820596099706
13,93,4.0,47.16990566028302,5.0,10.04987562112089,13.038404810405298,15.033296378372908,12.165525060596439,31.144823004794873,21.095023109728988,19.0,17.0,13.0,3.0,16.0,5.0,1.0,6.0,6.324555320336759,6.0,14.0,24.0,16.278820596099706
14,94,3.1622776601683795,48.041648597857254,6.082762530298219,10.04987562112089,14.0,15.0,11.045361017187261,30.066592756745816,20.024984394500787,18.5,16.0,14.0,4.0,15.0,4.0,1.0,5.0,5.0990195135927845,4.5,17.0,24.0,18.110770276274835
15,95,6.082762530298219,49.16299421312742,5.0,10.04987562112089,13.038404810405298,15.033296378372908,11.180339887498949,32.2490309931942,22.20360331117452,19.0,16.0,12.0,3.0,18.0,7.0,1.0,8.0,8.246211251235321,8.0,16.0,25.0,17.26267650163207
16,96,2.0,50.15974481593781,6.0,11.045361017187261,14.035668847618199,15.0,11.180339887498949,30.14962686336267,19.1049731745428,18.0,16.0,12.0,3.0,16.0,5.0,2.0,4.0,4.123105625617661,4.0,16.0,24.0,18.110770276274835
17,97,1.0,51.15662224971465,5.0,10.04987562112089,13.038404810405298,15.132745950421556,12.165525060596439,28.160255680657446,18.110770276274835,17.5,16.0,12.0,2.0,14.0,4.0,2.0,3.0,3.0,3.0,15.0,23.0,19.1049731745428
18,98,1.0,50.24937810560445,5.0,10.198039027185569,15.033296378372908,15.033296378372908,11.40175425099138,27.459060435491963,17.26267650163207,16.5,16.0,11.0,2.5,13.5,3.5,1.5,4.123105625617661,4.47213595499958,3.5,14.0,23.0,18.24828759089466
19,99,2.0,50.24937810560445,5.0,10.04987562112089,14.035668847618199,15.033296378372908,12.165525060596439,29.154759474226502,19.1049731745428,18.0,17.0,12.0,2.5,14.5,3.5,1.5,6.0,6.082762530298219,6.5,15.0,23.0,17.11724276862369
20,100,2.0,52.08646657242167,6.082762530298219,10.04987562112089,14.0,16.0,11.045361017187261,29.154759474226502,19.1049731745428,18.0,16.0,13.0,3.5,14.5,3.5,1.5,3.0,3.1622776601683795,3.5,16.0,23.0,19.235384061671343
21,101,1.4142135623730951,50.039984012787215,5.0990195135927845,9.055385138137417,14.035668847618199,15.033296378372908,11.045361017187261,26.076809620810597,17.029386365926403,16.5,15.0,13.0,3.0,12.0,2.0,1.0,3.0,3.0,3.0,15.0,22.0,19.1049731745428
22,102,1.4142135623730951,51.088159097779204,4.0,10.04987562112089,14.035668847618199,15.033296378372908,12.041594578792296,27.16615541441225,17.11724276862369,16.5,16.0,13.0,2.5,12.5,2.5,0.5,5.0,5.0990195135927845,5.0,14.0,22.0,18.110770276274835
23,103,1.0,52.08646657242167,5.0,9.055385138137417,14.035668847618199,15.033296378372908,11.180339887498949,26.1725046566048,17.11724276862369,16.5,15.0,12.0,2.5,12.5,2.5,1.5,5.0,5.0990195135927845,5.0,16.0,23.0,19.1049731745428
24,104,0.0,50.08991914547278,5.0,10.04987562112089,14.0,15.033296378372908,11.045361017187261,26.076809620810597,16.0312195418814,16.0,15.0,12.0,2.5,12.5,2.5,1.5,3.0,3.0,3.0,16.0,23.0,19.1049731745428
25,105,2.0,50.15974481593781,5.0990195135927845,10.04987562112089,14.035668847618199,15.033296378372908,11.0,28.071337695236398,18.027756377319946,17.0,16.0,12.0,3.0,14.0,4.0,0.0,8.06225774829855,8.246211251235321,8.0,15.0,25.0,17.26267650163207
26,106,2.0,50.24937810560445,6.082762530298219,10.198039027185569,15.033296378372908,16.1245154965971,11.0,29.154759474226502,19.026297590440446,18.0,17.0,12.0,3.5,14.5,3.5,0.5,8.0,8.54400374531753,8.0,14.0,25.0,18.110770276274835
27,107,6.0,53.23532661682466,4.123105625617661,10.04987562112089,15.033296378372908,16.0312195418814,10.04987562112089,30.14962686336267,20.09975124224178,17.0,16.0,11.0,3.5,16.5,6.5,0.5,9.0,8.246211251235321,8.0,15.0,25.0,18.24828759089466
