,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,53,7.071067811865476,27.892651361962702,2.0,4.123105625617661,7.280109889280518,8.246211251235321,8.54400374531753,21.587033144922906,17.46424919657298,13.5,9.0,16.0,4.5,8.5,2.5,1.5,3.1622776601683795,3.0,3.0,15.0,5.0,11.40175425099138,{}
1,105,4.0,29.017236257093817,3.0,5.0,7.071067811865476,8.0,7.071067811865476,19.026297590440446,14.0356688476182,12.0,11.0,12.0,4.5,7.5,2.5,1.5,3.0,4.0,3.5,10.0,8.0,13.038404810405298,{}
2,155,2.0,26.0768096208106,2.23606797749979,4.123105625617661,6.082762530298219,6.082762530298219,3.0,11.180339887498947,7.071067811865476,6.0,5.0,3.0,1.0,7.0,3.0,0.0,5.0,5.0990195135927845,4.5,9.0,14.0,12.16552506059644,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 15)}"
3,159,4.0,21.02379604162864,2.23606797749979,4.123105625617661,5.0990195135927845,6.0,7.0,17.11724276862369,13.038404810405298,11.0,13.0,12.0,5.5,4.5,0.5,3.5,5.0,4.123105625617661,4.5,11.0,13.0,12.041594578792296,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 15)}"
4,178,2.23606797749979,29.120439557122072,2.23606797749979,3.1622776601683795,8.246211251235321,8.246211251235321,8.54400374531753,16.15549442140351,13.0,11.0,6.0,14.0,2.0,5.0,0.0,1.0,4.123105625617661,4.123105625617661,4.0,16.0,6.0,13.341664064126334,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 15)}"
5,179,1.0,29.8328677803526,2.0,4.47213595499958,7.280109889280518,8.246211251235321,9.486832980505138,16.15549442140351,11.704699910719626,11.0,6.0,13.0,0.5,5.5,0.5,1.5,4.47213595499958,4.123105625617661,4.0,17.0,6.0,13.601470508735444,"{'others': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 15)}"
6,180,1.0,28.861739379323623,2.23606797749979,4.123105625617661,8.246211251235321,8.246211251235321,9.219544457292889,15.811388300841896,11.704699910719626,11.0,6.0,13.0,0.5,5.5,0.5,1.5,4.47213595499958,4.123105625617661,4.0,17.0,6.0,13.601470508735444,{}
7,181,1.0,28.861739379323623,2.0,4.123105625617661,7.280109889280518,8.246211251235321,9.486832980505138,15.811388300841896,11.704699910719626,11.0,6.0,13.0,0.5,5.5,0.5,1.5,4.47213595499958,4.123105625617661,4.0,17.0,6.0,13.341664064126334,{}
8,185,1.0,28.861739379323623,2.23606797749979,4.123105625617661,8.246211251235321,8.246211251235321,10.198039027185567,16.76305461424021,12.649110640673518,12.0,7.0,14.0,0.5,5.5,0.5,2.5,3.605551275463989,4.123105625617661,4.0,17.0,7.0,13.341664064126334,{}
9,186,1.4142135623730951,28.861739379323623,2.0,4.123105625617661,7.280109889280518,7.280109889280518,10.44030650891055,15.811388300841896,11.704699910719626,11.5,7.0,14.0,0.5,4.5,0.5,1.5,4.123105625617661,4.123105625617661,4.0,17.0,6.0,12.649110640673518,{}
10,187,1.0,29.8328677803526,2.23606797749979,3.1622776601683795,7.280109889280518,8.246211251235321,10.44030650891055,16.15549442140351,13.0,12.0,7.0,14.0,0.5,4.5,0.5,2.5,4.123105625617661,4.123105625617661,4.5,16.0,6.0,13.601470508735444,{}
11,188,1.0,29.120439557122072,2.0,3.605551275463989,7.280109889280518,7.280109889280518,10.770329614269007,16.55294535724685,13.0,12.0,7.0,15.0,1.0,4.0,0.0,2.0,4.47213595499958,4.123105625617661,4.0,17.0,6.0,13.341664064126334,{}
12,189,1.0,29.120439557122072,2.0,4.47213595499958,7.280109889280518,8.246211251235321,11.704699910719626,18.384776310850235,13.92838827718412,13.0,8.0,16.0,1.0,5.0,0.0,1.0,4.47213595499958,4.0,4.5,17.0,6.0,13.341664064126334,{}
13,190,2.0,27.202941017470888,1.4142135623730951,4.47213595499958,7.280109889280518,7.280109889280518,11.704699910719626,19.313207915827967,14.866068747318506,13.0,8.0,16.0,1.0,6.0,1.0,1.0,4.123105625617661,4.123105625617661,4.0,17.0,6.0,12.36931687685298,{}
14,191,2.23606797749979,25.29822128134704,2.23606797749979,5.0990195135927845,6.324555320336759,7.615773105863909,10.770329614269007,20.248456731316587,15.231546211727816,13.0,8.0,16.0,2.0,7.0,0.0,1.0,4.123105625617661,4.123105625617661,4.0,16.0,6.0,13.341664064126334,{}
15,192,2.23606797749979,26.570660511172846,1.4142135623730951,4.123105625617661,7.280109889280518,8.246211251235321,11.40175425099138,18.97366596101028,14.866068747318506,13.0,8.0,17.0,1.5,5.5,0.5,0.5,4.123105625617661,4.123105625617661,4.0,16.0,7.0,12.36931687685298,{}
16,193,0.0,26.92582403567252,2.23606797749979,4.47213595499958,6.324555320336759,7.280109889280518,11.704699910719626,18.384776310850235,13.92838827718412,13.0,9.0,16.0,1.5,4.5,0.5,0.5,4.123105625617661,4.123105625617661,4.5,17.0,7.0,14.317821063276352,{}
17,194,1.4142135623730951,25.96150997149434,2.23606797749979,5.0990195135927845,6.324555320336759,7.280109889280518,11.40175425099138,19.92485884517128,14.866068747318506,13.5,9.0,16.0,1.5,6.5,0.5,1.5,4.123105625617661,4.123105625617661,4.0,16.0,7.0,14.317821063276352,{}
18,195,2.23606797749979,27.65863337187866,3.1622776601683795,5.0990195135927845,6.324555320336759,8.54400374531753,10.44030650891055,20.8806130178211,15.811388300841896,14.0,10.0,16.0,3.0,7.0,0.0,1.0,4.47213595499958,4.0,4.0,17.0,8.0,14.142135623730953,{}
19,196,3.0,26.68332812825267,2.23606797749979,5.385164807134504,6.324555320336759,8.246211251235321,11.40175425099138,21.840329667841555,16.492422502470642,14.5,10.0,16.0,2.0,8.0,1.0,1.0,4.123105625617661,4.123105625617661,4.0,16.0,8.0,13.152946437965904,{}
