,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,86,0,0,0.0,32.750039374539,145.8343984171723,14.872473357502756,25.269170177276752,39.66577462054802,43.672028512435034,44.099962802501445,116.5880783330361,91.36087758756953,73.54408779714328,93.97300107412758,65.37252248634962,36.77204389857167,34.729152570873225,12.257347966190537,26.557587260079572,16.846113451517816,16.84611345151776,16.343130621587363,32.68626124317481,77.62987045254016,60.945306868856164
1,86,1,0,0.0434782608695652,34.965193423454274,148.99694488306142,16.931342399219925,22.955774113420038,41.52394337197398,43.89297686618127,44.32307618911001,118.82135753054425,95.86612715736783,76.9960070906057,96.50166222022585,65.70325938398355,37.98469683136551,35.93146997561604,15.399201418121152,25.665335696868567,17.54277794551013,16.931342399219925,16.425814845995887,32.851629691991775,80.07584737422997,61.25364531064333
2,86,2,0,0.0869565217391304,39.02938401418456,151.84881460432774,14.445423110427472,22.84021939689233,41.314920252921354,43.33626933128256,44.61742007250809,120.59981900524237,97.76040812536863,76.60842478869091,93.97300107412752,65.37252248634957,36.77204389857167,38.81493522627005,18.386021949285862,26.557587260079515,17.45447115513206,14.872473357502694,15.32168495773817,32.68626124317481,77.62987045254019,60.945306868855944
3,86,3,0,0.1304347826086956,42.734183721702635,150.7185286785399,14.373061381614708,23.17586509813876,39.09895410045528,43.119184144844105,44.39391719364255,123.99212786607305,100.91895386173722,78.25732660399689,93.50226035802228,67.07770851771164,37.604169926595944,41.66948559433604,21.342907255635566,27.44088075724568,16.761725899570813,16.761725899570756,16.261262670960377,32.52252534192084,75.20833985319189,60.64001240054306
4,86,4,0,0.1739130434782608,40.89024842103284,148.8427509525492,12.374564637761363,22.744902159317807,39.131809308302344,43.489775573233935,46.39067997804799,122.09585507793294,99.3512322844602,77.30590400212071,91.54646526566927,65.0997086333648,33.56703726407869,41.70450084324938,19.326476000530192,25.42957368490812,15.493269069048605,16.775810930768586,16.2749271583412,34.58422021147507,77.30590400212071,61.20027252778729
5,86,5,0,0.217391304347826,32.39472999298783,143.4175833496168,14.206028861817941,22.461703854717065,38.64457652205233,40.97645238560461,43.36912388015854,112.30851927358533,89.84681541886827,72.32529126184767,90.4066140773096,62.280111919924366,34.15360976253919,34.15360976253913,14.063251078692588,24.108430420615946,17.165209983955787,17.165209983955812,16.07228694707726,32.14457389415452,74.33432713023234,56.03733705053139
6,86,6,0,0.2608695652173912,14.45768441968821,145.95818299905585,14.457684419688267,22.859606229072256,37.31091119592381,39.3291536517987,46.12885022166967,97.84338739072639,74.9850837377879,66.45032350720828,89.96351490206655,61.33876016049993,30.669380080249937,20.44625338683329,0.0,20.44625338683329,19.397019095797493,16.860412472411287,16.357002709466627,32.71400541893331,75.65113753128321,57.030021737729164
7,86,7,0,0.3043478260869564,4.606228954327441,152.7435522684376,14.566174919890404,25.480399574934914,39.624279719594156,39.62427971959417,46.974502644383364,91.43103412296973,65.95116194454273,61.79904637082353,84.45869670679213,57.67910994610196,25.749602654509772,17.509729805066684,5.149920530901966,15.44976159270584,15.688250510631821,14.996794954411216,14.419777486525447,32.959491397772496,76.21882385734892,57.45797516410485
8,86,8,0,0.3478260869565215,4.60262931261514,142.50323101791565,20.686245940352656,29.10958370663815,39.593314430740314,41.62772250566164,46.43868228960905,100.52294152638613,71.45202151116499,67.92582732038818,88.50941135686946,61.750752109443795,29.84619685289789,23.671121641953448,3.087537605472221,15.437688027360991,12.002188834022714,13.018201592952684,12.35015042188877,32.933734458370054,74.1009025313326,59.407803795332896
9,86,9,0,0.3913043478260867,7.315545980186047,138.47609571527823,16.35805810422133,29.05039210987092,33.02919622426995,37.02518054293074,53.373798950886425,105.44776040995234,76.40348764557113,72.02834253499378,89.27456539548524,62.89798925591009,23.33312504654731,27.391059837251134,1.0144836976759848,11.159320674435662,12.83231653506288,12.341726847643548,11.159320674435662,34.49244572098294,75.07179362802168,54.63161906136299
