,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,0,1.4142135623730951,55.731499172371095,8.06225774829855,11.180339887498947,14.142135623730953,15.132745950421556,12.16552506059644,32.55764119219941,21.37755832643195,20.5,16.0,25.0,8.5,11.5,1.5,0.5,7.280109889280518,8.246211251235321,7.5,33.0,16.0,21.587033144922906,{}
1,1,1.4142135623730951,54.74486277268398,8.246211251235321,12.16552506059644,14.142135623730953,15.297058540778355,12.16552506059644,33.734255586866,21.587033144922906,20.5,17.0,26.0,9.5,11.5,1.5,0.5,7.280109889280518,7.071067811865476,7.0,32.0,16.0,22.80350850198276,{}
2,2,1.4142135623730951,55.731499172371095,8.06225774829855,13.152946437965904,14.317821063276352,15.132745950421556,11.180339887498947,33.54101966249684,20.39607805437113,19.5,16.0,25.0,9.5,12.5,1.5,0.5,7.280109889280518,8.06225774829855,7.5,32.0,15.0,21.840329667841555,{}
3,3,1.4142135623730951,54.91812087098393,8.06225774829855,12.16552506059644,15.297058540778355,15.132745950421556,12.36931687685298,33.734255586866,21.587033144922906,20.5,16.0,26.0,9.0,12.0,2.0,0.0,7.280109889280518,8.06225774829855,8.0,32.0,15.0,21.840329667841555,{}
4,4,1.4142135623730951,54.91812087098393,8.06225774829855,12.16552506059644,14.317821063276352,15.297058540778355,12.36931687685298,33.734255586866,21.587033144922906,20.5,15.0,25.0,8.0,13.0,1.0,1.0,7.280109889280518,8.246211251235321,7.5,33.0,16.0,22.56102834535696,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
5,5,1.4142135623730951,56.88585061331157,8.06225774829855,12.16552506059644,14.142135623730953,16.278820596099706,11.40175425099138,32.7566787083184,20.615528128088304,19.5,15.0,25.0,9.0,12.0,1.0,0.0,7.280109889280518,8.246211251235321,7.5,33.0,15.0,21.840329667841555,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
6,6,2.23606797749979,54.91812087098393,8.06225774829855,11.180339887498947,15.297058540778355,15.297058540778355,12.649110640673518,33.95585369269929,22.80350850198276,21.0,16.0,26.0,9.0,12.0,1.0,0.0,7.280109889280518,7.071067811865476,7.0,33.0,15.0,22.80350850198276,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
7,7,1.4142135623730951,56.88585061331157,7.071067811865476,12.36931687685298,14.142135623730953,15.297058540778355,12.36931687685298,32.984845004941285,20.615528128088304,19.5,15.0,25.0,8.0,12.0,1.0,0.0,8.246211251235321,8.246211251235321,7.5,32.0,14.0,22.56102834535696,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
8,8,2.23606797749979,54.91812087098393,7.071067811865476,11.180339887498947,15.132745950421556,15.297058540778355,12.36931687685298,32.7566787083184,21.587033144922906,20.0,15.0,25.0,8.0,12.0,1.0,0.0,7.280109889280518,8.06225774829855,7.5,32.0,15.0,21.840329667841555,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
9,9,1.4142135623730951,54.74486277268398,8.06225774829855,12.16552506059644,14.142135623730953,15.297058540778355,11.40175425099138,32.7566787083184,20.615528128088304,19.5,15.0,24.0,8.5,12.5,1.5,0.5,7.615773105863909,8.246211251235321,7.5,31.0,15.0,21.587033144922906,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
10,10,1.0,54.74486277268398,8.06225774829855,12.16552506059644,14.142135623730953,15.297058540778355,12.36931687685298,33.54101966249684,21.37755832643195,20.5,16.0,25.0,8.5,12.5,1.5,0.5,7.280109889280518,7.071067811865476,7.5,31.0,15.0,22.56102834535696,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
11,11,2.23606797749979,54.589376255824725,8.06225774829855,13.038404810405298,14.0356688476182,15.132745950421556,11.40175425099138,34.52535300326414,21.587033144922906,20.0,16.0,24.0,9.0,14.0,0.0,1.0,7.280109889280518,7.071067811865476,7.5,33.0,17.0,21.840329667841555,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
12,12,4.123105625617661,53.75872022286245,8.06225774829855,12.16552506059644,14.142135623730953,16.1245154965971,11.40175425099138,35.6931365951495,23.53720459187964,21.0,16.0,25.0,9.5,14.5,0.5,0.5,7.280109889280518,8.06225774829855,7.5,31.0,16.0,21.587033144922906,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
13,13,4.123105625617661,53.60037313302959,8.06225774829855,13.152946437965904,14.142135623730953,16.1245154965971,11.180339887498947,36.49657518178932,23.345235059857504,21.0,17.0,25.0,10.0,15.0,0.0,1.0,7.280109889280518,8.06225774829855,7.5,32.0,17.0,22.56102834535696,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
14,14,4.123105625617661,53.46026561849464,8.06225774829855,13.152946437965904,14.142135623730953,15.132745950421556,11.180339887498947,36.49657518178932,23.345235059857504,21.0,18.0,25.0,10.5,14.5,0.5,1.5,7.280109889280518,7.071067811865476,7.0,31.0,17.0,21.587033144922906,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
15,15,4.123105625617661,54.589376255824725,8.06225774829855,12.16552506059644,15.132745950421556,16.278820596099706,11.04536101718726,35.35533905932738,23.194827009486403,21.0,17.0,25.0,10.0,14.0,0.0,1.0,7.280109889280518,7.071067811865476,7.5,30.0,16.0,21.587033144922906,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
16,16,3.0,54.45181356024793,9.055385138137416,12.16552506059644,14.142135623730953,16.278820596099706,11.180339887498947,35.35533905932738,23.194827009486403,21.5,17.0,24.0,9.5,14.5,0.5,0.5,7.280109889280518,8.06225774829855,7.5,30.0,16.0,22.56102834535696,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
17,17,2.23606797749979,55.44366510251645,8.06225774829855,11.04536101718726,15.132745950421556,16.1245154965971,11.180339887498947,32.38826948140329,21.37755832643195,20.0,16.0,23.0,8.5,12.5,0.5,0.5,7.280109889280518,8.06225774829855,7.5,30.0,16.0,22.36067977499789,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
18,18,1.0,55.44366510251645,8.06225774829855,11.180339887498947,14.142135623730953,15.132745950421556,11.40175425099138,31.575306807693888,20.39607805437113,19.5,16.0,23.0,8.5,11.5,1.5,0.5,7.280109889280518,8.06225774829855,7.5,30.0,17.0,21.37755832643195,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
19,19,1.0,55.326304774492215,8.0,10.04987562112089,14.142135623730953,16.0312195418814,12.16552506059644,30.26549190084312,20.223748416156685,20.0,16.0,22.0,7.0,11.0,0.0,1.0,8.06225774829855,8.06225774829855,7.5,29.0,17.0,22.36067977499789,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
20,20,1.0,57.3149195236284,7.0,10.04987562112089,14.142135623730953,15.132745950421556,12.16552506059644,29.27456233660889,19.235384061671343,19.0,16.0,22.0,7.0,10.0,1.0,1.0,7.071067811865476,7.071067811865476,7.0,29.0,17.0,22.20360331117452,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
21,21,1.4142135623730951,58.42088667591412,7.0,9.055385138137416,15.132745950421556,15.132745950421556,11.180339887498947,28.284271247461906,19.235384061671343,18.5,14.0,21.0,6.5,10.5,0.5,1.5,7.280109889280518,8.06225774829855,8.0,29.0,18.0,23.345235059857504,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
22,22,1.4142135623730951,60.40695324215582,7.0,9.219544457292889,14.142135623730953,15.132745950421556,11.180339887498947,28.442925306655784,19.235384061671343,18.5,14.0,21.0,6.5,10.5,0.5,0.5,7.280109889280518,7.071067811865476,7.0,30.0,18.0,21.37755832643195,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
23,23,1.4142135623730951,60.53098380168623,7.071067811865476,9.055385138137416,15.132745950421556,15.132745950421556,10.04987562112089,27.29468812791236,18.24828759089466,17.5,13.0,21.0,7.0,10.0,0.0,1.0,8.246211251235321,7.071067811865476,7.5,29.0,18.0,22.36067977499789,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
24,24,5.0,60.53098380168623,6.082762530298219,7.280109889280518,15.132745950421556,16.278820596099706,11.180339887498947,29.42787793912432,22.20360331117452,19.5,13.0,21.0,6.0,12.0,4.0,1.0,7.071067811865476,8.06225774829855,7.5,30.0,17.0,21.37755832643195,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
25,25,1.0,61.66036003787198,6.082762530298219,9.219544457292889,15.132745950421556,16.278820596099706,11.180339887498947,26.68332812825267,17.46424919657298,17.0,12.0,21.0,5.5,9.5,0.5,1.5,6.324555320336759,7.071067811865476,7.0,30.0,16.0,23.769728648009423,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
26,26,2.23606797749979,61.98386886924694,7.071067811865476,8.246211251235321,15.297058540778355,16.1245154965971,10.198039027185567,27.65863337187866,19.4164878389476,18.0,10.0,21.0,5.5,11.5,1.5,2.5,7.280109889280518,7.280109889280518,7.0,30.0,14.0,22.80350850198276,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
27,27,1.0,62.16912416947821,8.06225774829855,9.219544457292889,15.297058540778355,16.278820596099706,9.486832980505138,26.92582403567252,17.72004514666935,17.0,9.0,21.0,6.0,11.0,0.0,3.0,6.324555320336759,7.071067811865476,7.0,31.0,14.0,22.80350850198276,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
28,28,1.4142135623730951,62.16912416947821,8.246211251235321,10.44030650891055,15.524174696260024,17.46424919657298,9.219544457292889,27.202941017470888,16.76305461424021,16.5,9.0,21.0,6.0,11.0,1.0,3.0,5.385164807134504,6.324555320336759,6.0,31.0,13.0,23.08679276123039,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
29,29,1.4142135623730951,63.56099432828282,7.280109889280518,9.486832980505138,15.524174696260024,17.26267650163207,9.486832980505138,27.51363298439521,18.027756377319943,16.5,8.0,22.0,6.0,11.0,0.0,3.0,6.324555320336759,7.280109889280518,6.5,31.0,12.0,22.80350850198276,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
30,30,2.8284271247461903,64.53681120105021,7.280109889280518,8.246211251235321,16.278820596099706,17.46424919657298,9.486832980505138,27.51363298439521,19.313207915827967,17.0,8.0,22.0,6.0,11.0,0.0,2.0,6.324555320336759,7.280109889280518,6.5,32.0,12.0,23.08679276123039,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
31,31,1.4142135623730951,64.53681120105021,7.280109889280518,8.54400374531753,15.524174696260024,16.278820596099706,10.44030650891055,27.51363298439521,18.97366596101028,17.5,8.0,22.0,5.0,11.0,1.0,3.0,5.385164807134504,5.385164807134504,5.0,32.0,12.0,21.840329667841555,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
32,32,4.123105625617661,65.5133574166368,6.324555320336759,8.54400374531753,15.524174696260024,17.46424919657298,9.219544457292889,28.16025568065745,19.6468827043885,17.0,6.0,20.0,4.0,14.0,4.0,4.0,4.47213595499958,5.385164807134504,4.5,33.0,13.0,22.13594362117865,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
33,33,2.23606797749979,65.5133574166368,7.071067811865476,9.219544457292889,16.492422502470642,17.46424919657298,9.486832980505138,27.202941017470888,18.027756377319943,16.5,6.0,20.0,4.0,13.0,2.0,4.0,3.605551275463989,4.47213595499958,4.0,32.0,13.0,20.8806130178211,"{'neutral': (['m1', 'm3', 'm12', 'e1', 'e2'], None, 22)}"
34,34,2.0,65.30696746902278,7.071067811865476,9.219544457292889,16.278820596099706,17.46424919657298,10.770329614269007,27.51363298439521,18.384776310850235,17.0,7.0,20.0,3.5,12.5,1.5,4.5,3.605551275463989,3.605551275463989,3.0,33.0,14.0,23.769728648009423,{}
35,35,1.0,65.30696746902278,7.071067811865476,10.44030650891055,16.492422502470642,17.46424919657298,9.486832980505138,27.202941017470888,16.76305461424021,16.0,6.0,19.0,3.5,13.5,1.5,4.5,2.8284271247461903,3.605551275463989,3.0,33.0,14.0,22.80350850198276,{}
36,36,1.4142135623730951,65.5133574166368,6.082762530298219,10.44030650891055,16.278820596099706,17.26267650163207,10.770329614269007,26.570660511172846,16.15549442140351,15.5,5.0,19.0,2.0,13.0,1.0,5.0,3.605551275463989,3.605551275463989,3.0,32.0,14.0,23.769728648009423,{}
37,37,1.4142135623730951,66.2872536767062,6.082762530298219,10.44030650891055,15.297058540778355,17.46424919657298,9.486832980505138,27.202941017470888,16.76305461424021,15.5,4.0,17.0,1.5,15.5,3.5,5.5,2.8284271247461903,3.1622776601683795,2.5,32.0,14.0,23.08679276123039,{}
38,38,5.0990195135927845,65.30696746902278,5.385164807134504,8.54400374531753,16.492422502470642,17.26267650163207,10.44030650891055,29.410882339705484,20.8806130178211,17.5,5.0,18.0,1.5,16.5,6.5,5.5,3.605551275463989,4.47213595499958,4.0,33.0,15.0,23.08679276123039,{}
39,39,1.4142135623730951,66.49060083951716,7.280109889280518,9.219544457292889,16.492422502470642,18.68154169226941,9.486832980505138,27.202941017470888,18.027756377319943,16.5,4.0,18.0,2.0,15.0,3.0,6.0,3.605551275463989,3.605551275463989,3.0,33.0,14.0,24.04163056034261,{}
