,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,262,0,0.0,17.661730657391296,182.27507927457876,17.154589292286026,31.909380609831217,44.27080707443128,49.48140104229018,34.73539590283609,101.34283245087845,69.47079180567214,59.43761944352343,46.09448038477319,14.556151700454734,3.639037925113712,69.14172057715996,35.17736660943228,13.343139058750126,24.26025283409126,22.36684795490692,21.834227550682044,50.94653095159151,80.05883435250098,80.97256896489513,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,262,1,0.0333666666666666,19.464600534114325,180.99099797477575,14.685531831467408,31.75498182449405,41.67704788709093,48.82592401687859,35.15254293853486,100.8524684910022,69.13464595557396,57.94287746721193,48.28573122267653,19.314292489070567,0.0,65.18573715061336,31.385725294739814,7.242859683401548,24.263279653138635,22.258622283018063,21.728579050204416,50.70001778381038,79.67145651741635,85.35791995526384,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,262,2,0.0667333333333332,17.19257698809561,177.4753673163245,17.19257698809553,31.980041808617443,46.76886577454915,49.171972449366415,35.401682767975366,101.5672494057836,69.6246302486566,59.56924009433556,51.059348652287554,21.88257799383757,2.431397554870728,63.216336426641874,31.608168213320937,7.294192664612524,24.4352430119494,24.795487155176296,24.3139755487083,51.059348652287554,77.8047217558667,85.96288494047802,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,262,3,0.1000999999999998,17.384794871855032,173.92993313655555,16.88560547901375,33.516969869426184,43.576641198430245,48.29401246711581,34.76958974370995,102.09858697692364,68.92140728442601,58.505638079391815,52.53567501006603,26.26783750503307,5.969963069325672,60.89362330712197,27.46183011889821,3.5819778415954038,23.879852277302803,21.62412594128037,22.685859663437554,54.9236602377963,81.19149774282926,91.52558929011808,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,262,4,0.1334666666666664,19.39863718169402,177.62855923194826,14.635764207930528,33.771290385104635,45.96856793088355,49.07510159790623,34.450178189543735,102.08238182299344,68.4366595109516,57.74651554137051,52.93430591292292,26.46715295646152,6.015262035559431,61.35567276270604,30.07631017779704,3.609157221335636,26.576296318293757,25.1204717530614,24.06104814223761,52.93430591292281,76.99535405516053,80.30769066541687,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,262,5,0.166833333333333,26.4176190650915,171.4895102543569,14.548379463449413,33.5696544787607,43.64513839034807,50.736442805251656,33.82429520350103,108.29058221581066,74.75857938241184,60.98934069349059,57.40173241740297,33.484343910151665,11.958694253625596,62.185210118853206,28.70086620870154,2.391738850725005,24.03667796799017,21.658116443162093,21.52564965652596,52.61825471595262,76.53564322320392,82.19373331471348,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,262,6,0.2001999999999996,24.02851807636258,169.41872574766737,14.543440627894142,33.55825836391988,43.63032188368243,51.11217949758831,33.81281264407234,105.877845939296,72.36257906526257,59.77317277903444,57.382245867873166,31.082049845097917,10.75917110022624,60.968636234615246,29.88658638951722,1.1954634555806931,21.65076401770351,22.043256951590365,22.713805656033173,50.209465134389006,74.11873424600287,79.80110328116075,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,262,7,0.2335666666666662,27.65327392685151,177.42390818678106,15.291663498393198,35.552395483065204,48.35648586778103,50.841168616337214,35.99405708167493,114.12817337248909,78.57803285966227,64.10531683042836,62.84834983375333,40.222943893602064,16.340570956775878,61.59138283707841,28.910240923526544,6.284834983375276,17.77619774153264,17.77619774153264,17.597537953451024,55.30654785370291,80.44588778720424,93.86101739994298,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,262,8,0.2669333333333328,31.6861184039617,169.3067789115815,12.42831815783164,34.469952604494004,44.47826163651008,49.71327263132687,34.210451152648226,112.54320753847244,78.1487877790705,62.15353994623251,60.934843084541626,41.43569329748834,17.061756063671623,60.934843084541626,26.81133095719838,9.749574893526642,17.234976302247016,17.74449414966109,17.06175606367151,53.622661914396645,73.12181170144993,81.02272162716004,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,262,9,0.3002999999999994,14.826087212170046,159.10413087537052,17.234976302246984,31.779726047791225,39.67789514498975,44.14307779699942,39.07439388953526,102.83375384448924,71.0616277491818,63.37223680792329,63.37223680792329,48.74787446763332,17.061756063671623,46.31048074425166,14.624362340289965,7.312181170144981,14.624362340289965,14.826087212170007,13.40566547859919,53.622661914396645,73.12181170144993,81.02272162716004,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
10,262,10,0.333666666666666,5.378365472673986,155.4524409030035,14.630735872355071,28.963384463350963,41.52153878887452,44.35113787401943,43.29500689705219,91.68496324269005,62.72198068811733,60.131954023683534,67.3477885065256,45.70028505799951,13.229029885210366,34.87653333373646,6.01319540236841,3.607917241420978,12.264560278289055,12.264560278289055,12.026390804736709,50.51084137989415,72.15834482842024,80.67548209010896,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
11,262,11,0.3670333333333326,7.684921893492449,152.2506966152009,17.18400775562561,26.732042506323182,40.07964903348056,42.44136835125551,43.810795433832325,95.05723407447356,68.43465016766032,64.39992058341488,72.9055704717905,51.03389933025335,18.22639261794768,32.80750671230567,6.075464205982485,8.505649888375615,13.086950411625022,12.39156421617581,12.150928411965197,48.60371364786033,75.33575615418351,74.86392005440072,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
12,262,12,0.4003999999999992,5.467154783886513,153.5482321381517,19.559887584453463,29.44152953734281,40.32374126795477,42.6998438789814,41.8514180387599,95.85467548263463,66.42086825096203,63.56963464947387,73.3495784417006,48.89971896113377,19.559887584453463,34.229803272793674,4.889971896113366,7.334957844170049,13.16665228141324,12.46703105960118,12.224929740283416,51.344704909190455,78.23955033781397,80.08961914684602,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
13,262,13,0.4337666666666658,27.252773149155,147.2576085892375,15.008305034162882,27.252773149155093,35.92516043699326,40.69258111531694,42.01745898370735,111.46853367859735,84.2158329625356,70.31947924040867,81.42255490994694,59.21640357087051,28.374526711042225,40.71127745497336,16.037775967110633,20.972476264683337,15.604892510639766,15.008305034162808,14.804100892717544,49.34700297572533,78.95520476116064,76.00880279364428,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
14,262,14,0.4671333333333324,25.90407244827132,149.25044762245636,16.416711672505926,28.531131037779563,36.40798570601616,40.95793480527576,37.8159316809269,108.51667151122388,80.04811203665277,66.83946895234544,79.73831383788581,58.63111311609248,31.660801082689886,38.69653465662111,10.553600360896668,22.27982298411507,16.58338306916184,19.339381786014943,17.589333934827778,42.21440144358667,72.7025802639547,79.6347799524057,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
15,262,15,0.5004999999999991,18.05972995794366,160.69081635718473,17.364862842489174,27.40016844417613,40.3827838412513,40.3827838412513,42.823429963586,105.24696231684344,77.8953933663109,68.21910402406468,91.78570359601429,66.97875667817254,37.2104203767625,24.80694691784163,0.0,24.806946917841746,17.54116038614059,20.456332478270426,19.845557534273325,44.65250445211507,76.90153544530926,80.7655676825028,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
16,262,16,0.5338666666666656,25.08503508552469,164.15234143843244,17.64976909564841,30.36581092979296,40.63281986753379,45.54871639468925,40.63281986753377,113.67328270926384,83.30990156403892,69.88951991789463,94.85006274571424,69.88951991789475,42.43292280729315,29.952651393383466,2.496054282781984,29.952651393383466,17.64976909564841,23.01248342792448,21.216461403646576,47.42503137285712,79.87373704902257,83.72020577744892,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
