,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,4,0,0.0,1.0,82.0,4.0,7.0,23.021728866442675,23.0,24.020824298928627,36.013886210738214,29.017236257093817,28.5,31.0,31.0,7.0,5.0,3.0,4.0,4.47213595499958,4.123105625617661,4.5,23.0,33.0,33.24154027718932,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,4,1,0.0333666666666666,0.0,82.09750300709517,4.123105625617661,6.082762530298219,22.02271554554524,22.02271554554524,24.020824298928627,34.0147027033899,28.0,28.0,33.0,29.0,7.0,3.0,4.0,5.0,5.385164807134504,6.082762530298219,6.0,19.0,34.0,30.4138126514911,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,4,2,0.0667333333333332,1.4142135623730951,78.31347265956222,4.123105625617661,7.071067811865476,23.021728866442675,23.08679276123039,23.0,35.12833614050059,28.0713376952364,27.5,34.0,27.0,7.5,4.5,2.5,4.5,5.830951894845301,5.385164807134504,5.5,18.0,36.0,33.54101966249684,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,4,3,0.1000999999999998,2.0,85.84287972802403,5.0990195135927845,8.06225774829855,23.08679276123039,23.08679276123039,21.02379604162864,36.12478373637688,28.0713376952364,27.0,36.0,24.0,9.0,6.0,2.0,6.0,6.324555320336759,6.324555320336759,6.0,16.0,36.0,32.2490309931942,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,4,4,0.1334666666666664,2.0,80.75270893288967,4.123105625617661,8.246211251235321,23.08679276123039,22.20360331117452,23.0,37.12142238654117,29.017236257093817,28.0,36.0,25.0,7.5,6.5,0.5,5.5,6.708203932499369,6.708203932499369,6.5,16.0,37.0,31.04834939252005,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,4,5,0.166833333333333,2.23606797749979,83.60023923410746,6.082762530298219,8.06225774829855,22.09072203437452,23.194827009486403,23.0,39.11521443121589,31.064449134018133,30.0,36.0,26.0,8.0,8.0,0.0,4.0,6.324555320336759,6.708203932499369,6.5,16.0,38.0,31.04834939252005,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,4,6,0.2001999999999996,3.0,80.75270893288967,5.0990195135927845,7.280109889280518,21.095023109728988,22.20360331117452,23.021728866442675,38.2099463490856,31.064449134018133,29.5,36.0,25.0,7.5,7.5,0.5,4.5,6.708203932499369,6.324555320336759,6.0,17.0,39.0,31.78049716414141,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,4,7,0.2335666666666662,3.1622776601683795,84.01190391843289,5.0990195135927845,7.280109889280518,23.194827009486403,23.194827009486403,22.0,37.21558813185679,30.066592756745816,28.5,37.0,24.0,8.5,6.5,0.5,6.5,5.830951894845301,5.385164807134504,5.0,15.0,37.0,30.80584360149873,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,4,8,0.2669333333333328,2.0,85.70880934886448,5.0990195135927845,7.280109889280518,22.09072203437452,22.20360331117452,23.0,37.12142238654117,30.01666203960727,29.0,36.0,25.0,7.5,6.5,0.5,4.5,6.708203932499369,5.0990195135927845,5.0,16.0,37.0,29.8328677803526,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,4,9,0.3002999999999994,4.0,81.88406438373708,4.47213595499958,7.280109889280518,22.09072203437452,23.194827009486403,23.0,38.2099463490856,31.064449134018133,29.0,36.0,24.0,7.0,8.0,1.0,5.0,5.385164807134504,6.324555320336759,6.0,15.0,37.0,29.120439557122072,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
