video_id,frame_seq,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
200,0,0.0,0:00:00,0,"(1428.2334218900885, 527.0234029114717)","(1441.4090069628753, 590.2662112608483)","(1457.2197090502193, 653.509019610225)","(1486.2059962103503, 714.1167109450442)","(1541.5434535160548, 756.278583177962)","(1612.6916129091035, 782.6297533235355)","(1683.8397723021521, 801.075572425437)","(1749.7176976660862, 816.8862745127813)","(1802.4200379572335, 808.9809234691091)","(1836.6765591464791, 787.8999873526502)","(1847.2170272047085, 743.1029981051752)","(1852.4872612338231, 693.0357748285853)","(1857.757495262938, 642.9685515519956)","(1857.757495262938, 590.2662112608483)","(1852.4872612338231, 540.1989879842586)","(1841.9467931755937, 490.1317647076687)","(1820.865857059135, 450.6050094893084)","(1565.259506647071, 463.78059456209513)","(1591.6106767926447, 437.42942441652156)","(1625.8671979818903, 418.98360531462004)","(1668.0290702148081, 411.078254270948)","(1710.1909424477258, 413.71337128550533)","(1770.798633782545, 411.078254270948)","(1781.3391018407744, 392.63243516904646)","(1794.5146869135613, 376.8217330817023)","(1807.690271986348, 368.91638203803024)","(1820.865857059135, 371.5514990525876)","(1752.3528146806436, 458.5103605329804)","(1770.798633782545, 490.1317647076687)","(1789.2444528844467, 521.753168882357)","(1810.3253890009055, 553.3745730570454)","(1741.8123466224142, 595.5364452899631)","(1770.798633782545, 595.5364452899631)","(1794.5146869135613, 598.1715623045204)","(1812.960506015463, 587.631094246291)","(1823.5009740736923, 574.4555091735042)","(1620.5969639527757, 500.6722327658982)","(1639.042783054677, 487.49664769311136)","(1657.4886021565787, 479.5912966494393)","(1675.9344212584801, 479.5912966494393)","(1662.7588361856933, 490.1317647076687)","(1644.313017083792, 498.0371157513408)","(1773.4337507971024, 453.2401265038657)","(1783.9742188553319, 442.69965844563626)","(1799.784920942676, 437.42942441652156)","(1810.3253890009055, 440.0645414310789)","(1802.4200379572335, 447.96989247475096)","(1789.2444528844467, 450.6050094893084)","(1699.6504743894964, 685.1304237849133)","(1739.1772296078568, 664.0494876684544)","(1776.0688678116599, 650.8739025956676)","(1794.5146869135613, 650.8739025956676)","(1802.4200379572335, 642.9685515519956)","(1818.2307400445775, 645.6036685665529)","(1826.1360910882497, 653.509019610225)","(1823.5009740736923, 677.2250727412412)","(1812.960506015463, 690.400657814028)","(1802.4200379572335, 695.6708918431427)","(1783.9742188553319, 700.9411258722574)","(1744.4474636369714, 698.3060088577)","(1715.4611764768406, 685.1304237849133)","(1778.7039848262173, 666.6846046830118)","(1797.1498039281187, 664.0494876684544)","(1805.0551549717907, 658.7792536393397)","(1818.2307400445775, 658.7792536393397)","(1807.690271986348, 666.6846046830118)","(1797.1498039281187, 674.5899557266838)","(1778.7039848262173, 677.2250727412412)"
200,1,0.0333666666666666,0:00:00.033367,0,"(1405.6393980001571, 522.2431035083763)","(1418.6305199779774, 582.0022646063497)","(1434.2198663513618, 644.3596500998872)","(1462.8003347025665, 701.5205868022966)","(1517.363047009412, 743.0921771313216)","(1584.9168812940775, 771.6726454825263)","(1655.068939974307, 792.4584406470387)","(1722.6227742589726, 808.0477870204231)","(1774.587262170254, 800.2531138337309)","(1808.3641793125867, 779.4673186692185)","(1821.355301290407, 735.2975039446294)","(1826.5517500815351, 685.9312404289122)","(1831.7481988726634, 633.966752517631)","(1831.7481988726634, 582.0022646063497)","(1829.1499744770992, 532.6360010906326)","(1816.158852499279, 483.26973757491544)","(1797.9712817303305, 444.2963716414545)","(1540.7470665694884, 457.2874936192748)","(1569.327534920693, 431.3052496636342)","(1605.7026764585898, 413.11767889468575)","(1644.676042392051, 405.32300570799356)","(1686.247632721076, 410.5194544991217)","(1740.8103450279211, 410.5194544991217)","(1753.8014670057414, 389.73365933460923)","(1766.7925889835617, 374.14431296122484)","(1782.381935356946, 366.34963977453265)","(1795.3730573347664, 368.9478641700967)","(1727.8192230501008, 452.09104482814666)","(1748.6050182146134, 483.26973757491544)","(1766.7925889835617, 514.4484303216842)","(1787.5783841480743, 548.225347464017)","(1720.0245498634088, 587.1987133974778)","(1748.6050182146134, 589.7969377930419)","(1771.98903777469, 589.7969377930419)","(1787.5783841480743, 579.4040402107858)","(1800.5695061258946, 569.0111426285295)","(1595.3097788763337, 493.6626351571717)","(1616.0955740408463, 480.67151317935134)","(1636.8813692053586, 472.8768399926592)","(1652.470715578743, 472.8768399926592)","(1639.4795936009227, 483.26973757491544)","(1621.2920228319742, 491.06441076160763)","(1746.0067938190493, 446.8945960370186)","(1758.9979157968696, 436.50169845476233)","(1774.587262170254, 431.3052496636342)","(1782.381935356946, 436.50169845476233)","(1777.185486565818, 441.6981472458904)","(1764.1943645879976, 446.8945960370186)","(1675.8547351388197, 680.734791637784)","(1714.8281010722806, 657.3507720777076)","(1751.2032426101773, 644.3596500998872)","(1771.98903777469, 644.3596500998872)","(1782.381935356946, 636.5649769131951)","(1797.9712817303305, 639.1632013087591)","(1800.5695061258946, 649.5560988910154)","(1800.5695061258946, 670.3418940555279)","(1790.1766085436384, 685.9312404289122)","(1777.185486565818, 693.7259136156044)","(1756.3996914013055, 696.3241380111684)","(1720.0245498634088, 693.7259136156044)","(1691.444081512204, 678.13656724222)","(1753.8014670057414, 657.3507720777076)","(1774.587262170254, 654.7525476821435)","(1784.9801597525102, 652.1543232865794)","(1792.7748329392023, 652.1543232865794)","(1784.9801597525102, 662.5472208688357)","(1771.98903777469, 670.3418940555279)","(1753.8014670057414, 672.940118451092)"
200,2,0.0667333333333332,0:00:00.066733,0,"(1409.0918926174236, 526.1304294061359)","(1424.7195291344376, 586.0363693880228)","(1437.7425595652826, 648.5469154560785)","(1466.3932265131414, 705.8482493517963)","(1518.485348236521, 747.5219467305001)","(1586.2051064769148, 776.172613678359)","(1656.5294708034776, 797.009462367711)","(1721.6446229577025, 810.0324927985558)","(1773.7367446810822, 804.8232806262179)","(1807.596623801279, 783.986431936866)","(1823.224260318293, 742.3127345581621)","(1828.433472490631, 690.2206128347824)","(1833.642684662969, 640.7330971975715)","(1833.642684662969, 588.6409754741917)","(1833.642684662969, 536.548853750812)","(1820.619654232124, 489.66594419977014)","(1802.387411628941, 453.2014589934043)","(1544.531409098211, 458.41067116574226)","(1573.18207604607, 434.96921639022133)","(1609.6465612524357, 416.7369737870384)","(1651.3202586311397, 406.31854944236244)","(1690.3893499236744, 414.1323677008694)","(1745.0860777332232, 411.5277616147004)","(1755.5045020778994, 393.2955190115175)","(1771.1321385949132, 375.06327640833456)","(1786.7597751119272, 367.2494581498276)","(1799.7828055427722, 372.4586703221656)","(1732.0630473023784, 455.8060650795733)","(1750.2952899055613, 487.06133811360115)","(1768.5275325087441, 518.316611147629)","(1789.3643811980962, 552.1764902678259)","(1721.6446229577025, 591.2455815603607)","(1747.6906838193922, 591.2455815603607)","(1773.7367446810822, 593.8501876465298)","(1789.3643811980962, 583.4317633018537)","(1802.387411628941, 570.4087328710089)","(1599.2281369077598, 494.8751563721081)","(1620.0649855971117, 484.45673202743217)","(1638.2972282002947, 474.03830768275617)","(1656.5294708034776, 476.64291376892515)","(1643.5064403726326, 487.06133811360115)","(1625.2741977694498, 494.8751563721081)","(1750.2952899055613, 450.59685290723525)","(1760.7137142502372, 440.1784285625593)","(1776.3413507672512, 434.96921639022133)","(1786.7597751119272, 440.1784285625593)","(1778.9459568534203, 445.3876407348973)","(1765.9229264225753, 447.99224682106626)","(1677.3663194928295, 682.4067945762754)","(1716.4354107853644, 658.9653398007545)","(1750.2952899055613, 645.9423093699095)","(1768.5275325087441, 645.9423093699095)","(1778.9459568534203, 638.1284911114026)","(1794.573593370434, 643.3377032837406)","(1799.7828055427722, 653.7561276284165)","(1797.1781994566031, 677.1975824039374)","(1786.7597751119272, 690.2206128347824)","(1773.7367446810822, 695.4298250071204)","(1755.5045020778994, 698.0344310932893)","(1719.0400168715335, 695.4298250071204)","(1690.3893499236744, 679.8021884901063)","(1752.8998959917303, 661.5699458869235)","(1771.1321385949132, 658.9653398007545)","(1778.9459568534203, 653.7561276284165)","(1794.573593370434, 656.3607337145855)","(1781.550562939589, 666.7791580592615)","(1771.1321385949132, 674.5929763177684)","(1752.8998959917303, 677.1975824039374)"
200,3,0.1000999999999998,0:00:00.100100,0,"(1439.332630183272, 531.1190517281447)","(1455.2662017351163, 594.8533379355221)","(1471.1997732869606, 655.9320288842587)","(1500.4113211320087, 711.6995293157139)","(1550.8676310461824, 756.8446487126062)","(1614.6019172535598, 786.0561965576541)","(1686.3029892368593, 807.3009586267799)","(1752.6928707028774, 823.2345301786243)","(1805.8047758756918, 817.9233396613428)","(1837.6719189793805, 796.678577592217)","(1853.6054905312249, 754.1890534539655)","(1861.5722763071471, 701.0771482811509)","(1864.2278715657878, 650.6208383669772)","(1866.8834668244285, 597.5089331941628)","(1864.2278715657878, 544.3970280213483)","(1850.9498952725842, 496.59631336581526)","(1832.3607284620991, 456.7623844862044)","(1566.8012025980267, 470.04036077940805)","(1596.0127504430748, 440.8288129343601)","(1633.1910840640448, 424.89524138251574)","(1675.6806082022965, 416.92845560659356)","(1718.170132340548, 419.5840508652343)","(1776.593228030644, 411.6172650893121)","(1792.5267995824881, 393.02809827882703)","(1808.4603711343325, 379.7501219856234)","(1824.3939426861768, 374.438931468342)","(1835.0163237207398, 382.40571724426417)","(1760.6596564787997, 464.72917026212656)","(1779.2488232892847, 496.59631336581526)","(1797.8379900997697, 528.463456469504)","(1819.0827521688955, 562.9861948318334)","(1750.0372754442367, 605.4757189700849)","(1779.2488232892847, 605.4757189700849)","(1803.1491806170511, 608.1313142287256)","(1819.0827521688955, 597.5089331941628)","(1832.3607284620991, 584.2309569009591)","(1622.5687030294819, 504.56309914173744)","(1643.8134650986078, 491.28512284853383)","(1665.0582271677335, 483.31833707261166)","(1686.3029892368593, 485.97393233125234)","(1670.369417685015, 496.59631336581526)","(1649.1246556158892, 504.56309914173744)","(1779.2488232892847, 462.07357500348587)","(1795.182394841129, 448.79559871028226)","(1811.1159663929734, 443.4844081930008)","(1821.7383474275362, 448.79559871028226)","(1816.4271569102548, 456.7623844862044)","(1800.4935853584104, 459.4179797448451)","(1704.8921560473443, 695.7659577638696)","(1744.7260849269553, 674.5211956947437)","(1781.9044185479254, 661.2432194015402)","(1800.4935853584104, 661.2432194015402)","(1816.4271569102548, 655.9320288842587)","(1832.3607284620991, 655.9320288842587)","(1837.6719189793805, 663.8988146601808)","(1835.0163237207398, 690.4547672465881)","(1824.3939426861768, 709.0439340570731)","(1805.8047758756918, 717.0107198329953)","(1787.2156090652068, 719.666315091636)","(1747.381680185596, 714.3551245743546)","(1718.170132340548, 693.1103625052287)","(1784.560013806566, 677.1767909533844)","(1803.1491806170511, 674.5211956947437)","(1819.0827521688955, 669.2100051774622)","(1829.7051332034584, 669.2100051774622)","(1819.0827521688955, 685.1435767293066)","(1803.1491806170511, 693.1103625052287)","(1781.9044185479254, 695.7659577638696)"
200,4,0.1334666666666664,0:00:00.133467,0,"(1392.9269846351642, 513.5931898654795)","(1405.8965096317672, 575.846909849174)","(1421.4599396276908, 638.1006298328685)","(1449.9928946202174, 695.1665398179218)","(1501.8709946066294, 739.262924806372)","(1566.7186195896445, 770.3897847982192)","(1639.3479595706215, 788.5471197934635)","(1704.1955845536365, 801.5166447900665)","(1758.6675895393694, 793.7349297921047)","(1789.7944495312165, 772.9836897975399)","(1805.35787952714, 731.4812098084102)","(1813.139594525102, 682.1970148213188)","(1815.7334995244225, 632.9128198342273)","(1818.327404523743, 583.6286248471358)","(1815.7334995244225, 534.3444298600443)","(1805.35787952714, 487.6541398722735)","(1787.200544531896, 446.15165988314385)","(1522.6222346011944, 453.93337488110564)","(1551.155189593721, 425.400419888579)","(1590.06376458353, 409.83698989265537)","(1631.5662445726598, 402.0552748946936)","(1673.0687245617894, 407.24308489333475)","(1740.510254544125, 399.46136989537297)","(1753.479779540728, 381.3040349001287)","(1766.449304537331, 368.3345099035257)","(1782.0127345332546, 360.5527949055639)","(1792.388354530537, 370.9284149028463)","(1717.1651095502395, 451.339469881785)","(1732.7285395461633, 482.4663298736323)","(1750.8858745414075, 516.1870948648001)","(1771.6371145359724, 549.907859855968)","(1701.601679554316, 588.816434845777)","(1730.1346345468426, 591.4103398450976)","(1756.0736845400486, 591.4103398450976)","(1774.231019535293, 581.0347198478153)","(1787.200544531896, 568.0651948512123)","(1574.5003345876064, 490.2480448715941)","(1597.8454795814919, 479.87242487431166)","(1618.5967195760568, 472.0907098763499)","(1639.3479595706215, 472.0907098763499)","(1623.784529574698, 482.4663298736323)","(1603.033289580133, 490.2480448715941)","(1735.322444545484, 448.7455648824644)","(1750.8858745414075, 438.369944885182)","(1766.449304537331, 433.18213488654084)","(1776.8249245346135, 435.7760398858614)","(1769.0432095366516, 443.55775488382324)","(1756.0736845400486, 448.7455648824644)","(1660.0991995651864, 682.1970148213188)","(1701.601679554316, 661.4457748267539)","(1737.9163495448045, 645.8823448308303)","(1756.0736845400486, 648.4762498301509)","(1771.6371145359724, 640.6945348321891)","(1787.200544531896, 640.6945348321891)","(1792.388354530537, 648.4762498301509)","(1789.7944495312165, 674.4152998233569)","(1779.418829533934, 692.5726348186012)","(1761.26149453869, 700.354349816563)","(1740.510254544125, 705.5421598152042)","(1701.601679554316, 700.354349816563)","(1675.66262956111, 679.6031098219981)","(1737.9163495448045, 666.6335848253951)","(1758.6675895393694, 664.0396798260746)","(1771.6371145359724, 658.8518698274333)","(1784.6066395325754, 653.6640598287921)","(1774.231019535293, 661.4457748267539)","(1758.6675895393694, 669.2274898247157)","(1737.9163495448045, 674.4152998233569)"
200,5,0.166833333333333,0:00:00.166833,0,"(1392.9269846351642, 513.5931898654795)","(1405.8965096317672, 575.846909849174)","(1421.4599396276908, 638.1006298328685)","(1449.9928946202174, 695.1665398179218)","(1501.8709946066294, 739.262924806372)","(1566.7186195896445, 770.3897847982192)","(1639.3479595706215, 788.5471197934635)","(1704.1955845536365, 801.5166447900665)","(1758.6675895393694, 793.7349297921047)","(1789.7944495312165, 772.9836897975399)","(1805.35787952714, 731.4812098084102)","(1813.139594525102, 682.1970148213188)","(1815.7334995244225, 632.9128198342273)","(1818.327404523743, 583.6286248471358)","(1815.7334995244225, 534.3444298600443)","(1805.35787952714, 487.6541398722735)","(1787.200544531896, 446.15165988314385)","(1522.6222346011944, 453.93337488110564)","(1551.155189593721, 425.400419888579)","(1590.06376458353, 409.83698989265537)","(1631.5662445726598, 402.0552748946936)","(1673.0687245617894, 407.24308489333475)","(1740.510254544125, 399.46136989537297)","(1753.479779540728, 381.3040349001287)","(1766.449304537331, 368.3345099035257)","(1782.0127345332546, 360.5527949055639)","(1792.388354530537, 370.9284149028463)","(1717.1651095502395, 451.339469881785)","(1732.7285395461633, 482.4663298736323)","(1750.8858745414075, 516.1870948648001)","(1771.6371145359724, 549.907859855968)","(1701.601679554316, 588.816434845777)","(1730.1346345468426, 591.4103398450976)","(1756.0736845400486, 591.4103398450976)","(1774.231019535293, 581.0347198478153)","(1787.200544531896, 568.0651948512123)","(1574.5003345876064, 490.2480448715941)","(1597.8454795814919, 479.87242487431166)","(1618.5967195760568, 472.0907098763499)","(1639.3479595706215, 472.0907098763499)","(1623.784529574698, 482.4663298736323)","(1603.033289580133, 490.2480448715941)","(1735.322444545484, 448.7455648824644)","(1750.8858745414075, 438.369944885182)","(1766.449304537331, 433.18213488654084)","(1776.8249245346135, 435.7760398858614)","(1769.0432095366516, 443.55775488382324)","(1756.0736845400486, 448.7455648824644)","(1660.0991995651864, 682.1970148213188)","(1701.601679554316, 661.4457748267539)","(1737.9163495448045, 645.8823448308303)","(1756.0736845400486, 648.4762498301509)","(1771.6371145359724, 640.6945348321891)","(1787.200544531896, 640.6945348321891)","(1792.388354530537, 648.4762498301509)","(1789.7944495312165, 674.4152998233569)","(1779.418829533934, 692.5726348186012)","(1761.26149453869, 700.354349816563)","(1740.510254544125, 705.5421598152042)","(1701.601679554316, 700.354349816563)","(1675.66262956111, 679.6031098219981)","(1737.9163495448045, 666.6335848253951)","(1758.6675895393694, 664.0396798260746)","(1771.6371145359724, 658.8518698274333)","(1784.6066395325754, 653.6640598287921)","(1774.231019535293, 661.4457748267539)","(1758.6675895393694, 669.2274898247157)","(1737.9163495448045, 674.4152998233569)"
200,6,0.2001999999999996,0:00:00.200200,0,"(1397.0197594710853, 514.1448185414032)","(1410.003214484757, 576.4654026070277)","(1425.5833605011633, 636.189295669918)","(1454.1469615312412, 693.3164977300739)","(1503.484090583194, 737.460244776558)","(1570.9980566542874, 766.023845806636)","(1641.1087137281152, 784.2006828257765)","(1706.0259887964742, 799.7808288421827)","(1757.9598088511614, 791.9907558339796)","(1791.716791886708, 771.2172278121047)","(1807.2969379031142, 729.670171768355)","(1815.0870109113173, 682.9297337191365)","(1817.6837019140517, 633.5926046671837)","(1817.6837019140517, 584.2554756152308)","(1817.6837019140517, 537.5150375660124)","(1809.8936289058486, 490.7745995167939)","(1791.716791886708, 449.2275434730442)","(1519.0642365996002, 457.0176164812473)","(1550.2245286324126, 428.4540154511693)","(1589.174893673428, 410.2771784320288)","(1633.318640719912, 402.4871054238257)","(1674.8656967636618, 410.2771784320288)","(1734.5895898265521, 402.4871054238257)","(1750.1697358429583, 384.3102684046852)","(1765.7498818593645, 368.730122388279)","(1783.926718878505, 360.94004938007595)","(1794.3134828894424, 371.3268133910134)","(1716.4127528074116, 449.2275434730442)","(1731.9928988238178, 482.9845265085908)","(1750.1697358429583, 514.1448185414032)","(1768.3465728620988, 550.4984925796842)","(1703.4292977937398, 589.4488576206995)","(1729.3962078210834, 589.4488576206995)","(1755.363117848427, 592.0455486234339)","(1773.5399548675675, 581.6587846124964)","(1783.926718878505, 568.6753295988248)","(1573.5947476570218, 490.7745995167939)","(1596.964966681631, 480.38783550585646)","(1617.738494703506, 472.59776249765343)","(1638.5120227253808, 470.0010714949191)","(1622.9318767089746, 480.38783550585646)","(1602.1583486870998, 488.17790851405954)","(1734.5895898265521, 446.63085247030983)","(1752.7664268456926, 438.84077946210675)","(1770.9432638648332, 436.2440884593724)","(1781.3300278757706, 436.2440884593724)","(1773.5399548675675, 444.0341614675755)","(1757.9598088511614, 446.63085247030983)","(1661.88224174999, 680.3330427164021)","(1700.8326067910054, 659.5595146945273)","(1737.1862808292865, 646.5760596808555)","(1755.363117848427, 646.5760596808555)","(1768.3465728620988, 638.7859866726524)","(1783.926718878505, 641.3826776753867)","(1791.716791886708, 649.1727506835898)","(1786.5234098812393, 675.1396607109334)","(1776.136645870302, 693.3164977300739)","(1760.5564998538957, 701.106570738277)","(1739.7829718320208, 703.7032617410114)","(1703.4292977937398, 698.5098797355427)","(1674.8656967636618, 680.3330427164021)","(1737.1862808292865, 664.752896699996)","(1755.363117848427, 662.1562056972616)","(1770.9432638648332, 656.9628236917929)","(1783.926718878505, 654.3661326890585)","(1770.9432638648332, 662.1562056972616)","(1755.363117848427, 667.3495877027303)","(1737.1862808292865, 672.542969708199)"
200,7,0.2335666666666662,0:00:00.233567,0,"(1401.2780743589167, 515.71200506146)","(1414.3011047897617, 578.2225511295158)","(1429.9287413067755, 640.7330971975715)","(1458.5794082546345, 698.0344310932893)","(1510.6715299780142, 739.7081284719932)","(1578.391288218408, 768.3587954198521)","(1648.7156525449707, 786.591038023035)","(1716.4354107853644, 799.6140684538799)","(1768.5275325087441, 789.195644109204)","(1799.7828055427722, 768.3587954198521)","(1815.410442059786, 726.6850980411482)","(1823.224260318293, 679.8021884901063)","(1825.828866404462, 630.3146728528956)","(1828.433472490631, 580.8271572156848)","(1825.828866404462, 531.339641578474)","(1812.8058359736171, 484.45673202743217)","(1794.573593370434, 442.7830346487283)","(1526.2991664950282, 453.2014589934043)","(1557.554439529056, 424.5507920455454)","(1596.623530821591, 408.9231555285314)","(1640.9018342864638, 401.10933727002447)","(1682.5755316651675, 408.9231555285314)","(1739.8768655608853, 403.71394335619345)","(1755.5045020778994, 382.8770946668415)","(1771.1321385949132, 369.8540642359966)","(1789.3643811980962, 359.43563989132065)","(1799.7828055427722, 369.8540642359966)","(1721.6446229577025, 453.2014589934043)","(1739.8768655608853, 484.45673202743217)","(1758.1091081640682, 515.71200506146)","(1778.9459568534203, 552.1764902678259)","(1708.6215925268575, 591.2455815603607)","(1737.2722594747163, 591.2455815603607)","(1763.3183203364063, 591.2455815603607)","(1781.550562939589, 583.4317633018537)","(1794.573593370434, 567.8041267848398)","(1580.995894304577, 489.66594419977014)","(1601.8327429939288, 481.8521259412631)","(1622.6695916832807, 474.03830768275617)","(1643.5064403726326, 471.4337015965872)","(1627.8788038556188, 481.8521259412631)","(1609.6465612524357, 489.66594419977014)","(1742.4814716470544, 447.99224682106626)","(1758.1091081640682, 440.1784285625593)","(1776.3413507672512, 434.96921639022133)","(1786.7597751119272, 434.96921639022133)","(1778.9459568534203, 442.7830346487283)","(1763.3183203364063, 445.3876407348973)","(1672.1571073204916, 682.4067945762754)","(1708.6215925268575, 658.9653398007545)","(1745.0860777332232, 645.9423093699095)","(1765.9229264225753, 648.5469154560785)","(1781.550562939589, 638.1284911114026)","(1799.7828055427722, 640.7330971975715)","(1802.387411628941, 645.9423093699095)","(1802.387411628941, 669.3837641454304)","(1791.968987284265, 690.2206128347824)","(1771.1321385949132, 698.0344310932893)","(1750.2952899055613, 703.2436432656273)","(1713.8308046991954, 698.0344310932893)","(1685.1801377513366, 679.8021884901063)","(1747.6906838193922, 666.7791580592615)","(1765.9229264225753, 664.1745519730924)","(1784.1551690257581, 656.3607337145855)","(1797.1781994566031, 651.1515215422475)","(1784.1551690257581, 658.9653398007545)","(1768.5275325087441, 666.7791580592615)","(1747.6906838193922, 669.3837641454304)"
200,8,0.2669333333333328,0:00:00.266933,0,"(1357.621024768485, 500.8452095119692)","(1370.3328321165045, 561.8618847824629)","(1388.1293624037319, 622.8785600529566)","(1416.0953385693747, 678.8105123842425)","(1469.4849294310568, 719.488295897905)","(1538.1286891103623, 747.4542720635479)","(1609.3148102592716, 765.2508023507752)","(1675.416208468973, 775.4202482291909)","(1726.2634378610512, 767.7931638203792)","(1756.771775496298, 744.911910593944)","(1772.0259443139214, 706.7764885498855)","(1777.1106672531291, 658.4716206274113)","(1779.653028722733, 612.709114174541)","(1782.195390192337, 564.4042462520667)","(1782.195390192337, 518.6417397991966)","(1769.4835828443174, 472.8792333463262)","(1751.6870525570903, 432.20144983266374)","(1487.2814597182842, 439.8285342414755)","(1520.332158823135, 411.8625580758325)","(1558.4675808671934, 399.150750727813)","(1599.1453643808559, 391.5236663190013)","(1639.8231478945183, 396.6083892582091)","(1703.382184634616, 391.5236663190013)","(1716.0939919826355, 371.18477456217005)","(1731.348160800259, 358.4729672141505)","(1744.0599681482784, 350.8458828053388)","(1754.229414026694, 358.4729672141505)","(1683.0432928777848, 437.2861727718716)","(1698.2974616954082, 470.33687187672234)","(1718.6363534522395, 500.8452095119692)","(1736.4328837394667, 533.89590861682)","(1670.3314855297651, 574.5736921304824)","(1698.2974616954082, 574.5736921304824)","(1721.1787149218433, 574.5736921304824)","(1738.9752452090706, 564.4042462520667)","(1751.6870525570903, 554.2348003736512)","(1540.671050579966, 475.4215948159301)","(1563.5523038064011, 467.7945104071184)","(1583.8911955632325, 460.1674259983067)","(1604.2300873200636, 457.6250645287028)","(1588.9759185024402, 467.7945104071184)","(1568.637026745609, 475.4215948159301)","(1700.8398231650121, 434.74381130226766)","(1716.0939919826355, 427.11672689345596)","(1731.348160800259, 422.0320039542481)","(1744.0599681482784, 422.0320039542481)","(1733.890522269863, 429.6590883630599)","(1721.1787149218433, 434.74381130226766)","(1629.6537020161027, 661.0139820970152)","(1667.7891240601614, 640.6750903401839)","(1703.382184634616, 627.9632829921644)","(1723.7210763914472, 627.9632829921644)","(1738.9752452090706, 620.3361985833527)","(1754.229414026694, 620.3361985833527)","(1759.314136965902, 630.5056444617683)","(1756.771775496298, 650.8445362185995)","(1746.6023296178823, 668.6410665058269)","(1728.805799330655, 676.2681509146386)","(1708.4669075738238, 681.3528738538464)","(1670.3314855297651, 678.8105123842425)","(1644.9078708337263, 661.0139820970152)","(1703.382184634616, 645.7598132793918)","(1723.7210763914472, 643.2174518097878)","(1741.5176066786746, 638.13272887058)","(1751.6870525570903, 633.0480059313722)","(1741.5176066786746, 638.13272887058)","(1726.2634378610512, 645.7598132793918)","(1705.9245461042199, 648.3021747489956)"
200,9,0.3002999999999994,0:00:00.300300,0,"(1334.3594264045146, 499.1306876964255)","(1349.4085928677232, 559.3273535492608)","(1364.457759330932, 619.524019402096)","(1394.5560922573497, 672.1961020233268)","(1444.7199804680458, 714.8354070024185)","(1512.4412295524853, 739.9173511077665)","(1585.1788674579946, 757.4747119815102)","(1650.3919221318995, 767.5074896236493)","(1700.5558103425956, 754.9665175709753)","(1730.654143269013, 734.9009622866969)","(1745.703309732222, 694.7698517181401)","(1753.2278929638264, 649.6223523285137)","(1755.7360873743612, 604.4748529388872)","(1758.244281784896, 559.3273535492608)","(1755.7360873743612, 511.67165974909955)","(1745.703309732222, 469.03235477000794)","(1728.1459488584783, 428.9012442014511)","(1459.7691469312547, 433.9176330225207)","(1492.375674268207, 408.83568891717266)","(1529.998590426229, 393.78652245396387)","(1572.6378954053207, 386.26193922235944)","(1615.2772003844123, 393.78652245396387)","(1672.9656718267127, 386.26193922235944)","(1688.0148382899215, 368.7045783486158)","(1705.5721991636651, 356.16360629594186)","(1720.621365626874, 348.63902306433744)","(1730.654143269013, 356.16360629594186)","(1655.408310952969, 431.4094386119859)","(1672.9656718267127, 464.0159659489383)","(1690.5230327004563, 494.1142988753559)","(1708.0803935742, 526.7208262123083)","(1642.8673389002952, 564.3437423703303)","(1670.4574774161779, 564.3437423703303)","(1695.539421521526, 566.8519367808652)","(1713.0967823952697, 556.8191591387259)","(1725.6377544479435, 544.278187086052)","(1512.4412295524853, 469.03235477000794)","(1535.0149792472987, 458.9995771278687)","(1555.080534531577, 451.4749938962643)","(1577.6542842263902, 451.4749938962643)","(1562.6051177631814, 461.5077715384035)","(1540.0313680683682, 469.03235477000794)","(1672.9656718267127, 428.9012442014511)","(1690.5230327004563, 421.3766609698467)","(1705.5721991636651, 416.3602721487771)","(1718.1131712163392, 418.86846655931186)","(1708.0803935742, 426.3930497909163)","(1693.031227110991, 428.9012442014511)","(1600.2280339212034, 652.1305467390484)","(1640.3591444897604, 629.5567970442352)","(1675.4738662372474, 617.0158249915612)","(1695.539421521526, 617.0158249915612)","(1713.0967823952697, 609.4912417599568)","(1728.1459488584783, 611.9994361704917)","(1735.6705320900828, 617.0158249915612)","(1733.162337679548, 642.0977690969092)","(1720.621365626874, 657.1469355601181)","(1703.0640047531303, 664.6715187917224)","(1680.4902550583172, 669.6879076127921)","(1642.8673389002952, 669.6879076127921)","(1615.2772003844123, 649.6223523285137)","(1677.9820606477824, 634.5731858653048)","(1698.0476159320608, 632.06499145477)","(1713.0967823952697, 627.0486026337004)","(1728.1459488584783, 622.0322138126309)","(1715.6049768058044, 627.0486026337004)","(1698.0476159320608, 637.0813802758396)","(1677.9820606477824, 639.5895746863745)"
