,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,175,3.1622776601683795,30.26549190084312,4.0,6.082762530298219,8.06225774829855,9.055385138137416,6.324555320336759,19.4164878389476,13.341664064126334,11.5,14.0,10.0,6.0,7.0,1.0,3.0,4.0,4.0,3.5,9.0,12.0,10.0,{}
1,176,3.0,29.154759474226505,3.1622776601683795,6.082762530298219,7.0,9.0,6.082762530298219,18.24828759089466,12.16552506059644,10.5,13.0,10.0,5.5,6.5,0.5,2.5,4.0,4.0,4.0,9.0,11.0,10.0,{}
2,177,3.0,28.0713376952364,3.0,5.0990195135927845,8.06225774829855,9.055385138137416,6.324555320336759,17.26267650163207,12.16552506059644,10.5,11.0,9.0,4.0,7.0,1.0,2.0,4.0,4.0,4.0,8.0,9.0,9.0,{}
3,178,1.0,26.0768096208106,3.0,5.0990195135927845,8.06225774829855,8.0,6.324555320336759,15.297058540778355,10.198039027185567,9.5,11.0,9.0,4.0,5.0,0.0,2.0,3.0,3.0,3.5,8.0,8.0,9.0,{}
4,179,2.0,26.019223662515376,3.0,5.0,7.0,8.0,5.385164807134504,15.132745950421556,10.198039027185567,9.0,10.0,9.0,4.5,5.5,0.5,1.5,3.0,3.0,3.5,9.0,9.0,8.06225774829855,{}
5,180,2.0,26.019223662515376,3.0,5.0,8.06225774829855,7.0,5.385164807134504,15.132745950421556,10.198039027185567,9.0,10.0,9.0,4.5,5.5,0.5,2.5,3.0,3.1622776601683795,3.5,7.0,8.0,9.0,{}
6,181,2.0,24.020824298928627,2.0,5.0,6.0,7.0,6.324555320336759,15.132745950421556,10.198039027185567,9.0,10.0,9.0,3.5,5.5,0.5,1.5,3.1622776601683795,2.0,2.0,7.0,8.0,8.0,{}
7,182,2.0,24.020824298928627,3.0,4.0,7.0,8.0,5.385164807134504,14.142135623730953,10.198039027185567,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,3.0,8.0,8.0,8.0,{}
8,183,1.0,24.08318915758459,3.0,5.0990195135927845,7.071067811865476,7.071067811865476,5.385164807134504,14.317821063276352,9.219544457292889,8.5,10.0,8.0,4.0,5.0,0.0,2.0,3.0,2.0,2.0,7.0,8.0,7.0,{}
9,184,1.0,21.02379604162864,3.0,5.0,6.0,7.071067811865476,5.385164807134504,14.142135623730953,9.219544457292889,8.5,10.0,9.0,4.5,4.5,0.5,1.5,3.1622776601683795,2.0,2.5,7.0,8.0,7.0,{}
10,185,1.0,22.02271554554524,3.0,4.0,6.082762530298219,6.0,5.385164807134504,13.152946437965904,9.219544457292889,8.5,10.0,9.0,4.5,3.5,1.5,2.5,2.0,3.0,3.0,6.0,7.0,7.0,{}
11,186,1.0,21.0,3.0,5.0990195135927845,5.0,6.082762530298219,4.123105625617661,13.152946437965904,8.06225774829855,7.5,8.0,8.0,4.0,5.0,0.0,1.0,3.1622776601683795,3.0,2.5,7.0,7.0,7.0,{}
12,187,1.0,19.1049731745428,2.0,5.0990195135927845,6.0,6.0,4.123105625617661,12.16552506059644,7.071067811865476,6.5,9.0,7.0,4.0,4.0,1.0,2.0,3.0,2.0,2.5,6.0,6.0,7.071067811865476,{}
13,188,2.0,20.0,2.0,4.0,6.0,6.0,4.47213595499958,12.16552506059644,8.246211251235321,7.0,8.0,8.0,4.0,4.0,0.0,2.0,3.0,2.0,2.0,6.0,6.0,7.0,{}
14,189,1.0,17.029386365926403,2.23606797749979,4.0,5.0,5.0990195135927845,5.0990195135927845,12.16552506059644,8.246211251235321,7.5,10.0,9.0,4.5,2.5,1.5,2.5,2.0,2.0,2.0,6.0,6.0,6.0,{}
15,256,20.0,81.02468759581859,5.0990195135927845,11.0,20.024984394500787,22.0,20.024984394500787,56.0,45.0,35.0,26.0,28.0,7.0,29.0,17.0,3.0,9.0,9.055385138137416,8.5,30.0,23.0,34.132096331752024,{}
16,268,9.055385138137416,65.49045732013177,4.123105625617661,6.082762530298219,16.1245154965971,17.029386365926403,11.180339887498947,30.4138126514911,24.33105012119288,19.5,12.0,20.0,5.0,14.0,7.0,1.0,5.0990195135927845,5.0990195135927845,5.0,24.0,7.0,19.4164878389476,{}
17,298,1.0,26.019223662515376,2.0,5.0990195135927845,7.0,8.06225774829855,6.082762530298219,14.142135623730953,9.055385138137416,8.5,8.0,9.0,2.5,5.5,0.5,0.5,3.0,3.1622776601683795,3.0,10.0,8.0,7.0,{}
