video_id,frame_seq,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
143,0,0.0,0:00:00,0,"(1175.6764058397237, 478.5416526282292)","(1168.2915037929915, 522.8510649086207)","(1165.337542974299, 567.1604771890123)","(1163.8605625649525, 611.4698894694039)","(1166.8145233836453, 657.256282159142)","(1183.0613078864556, 694.1807923928015)","(1212.6009160733831, 720.7664397610365)","(1246.57146548835, 741.444165491886)","(1293.8348385874344, 751.7830283573106)","(1345.529152914558, 751.7830283573106)","(1398.7004476510278, 747.3520871292715)","(1450.3947619781513, 737.0132242638468)","(1490.273233030504, 711.9045573049582)","(1518.3358608080853, 673.5030666619522)","(1540.490566948281, 630.670634790907)","(1556.7373514510912, 584.884242101169)","(1571.5071555445552, 536.1438885927382)","(1211.123935664037, 416.50847543568096)","(1227.3707201668471, 388.44584765809964)","(1256.9103283537747, 372.19906315528937)","(1290.8808777687416, 370.722082745943)","(1320.4204859556694, 385.49188683940685)","(1389.8385651949495, 391.3998084767924)","(1426.7630754286092, 384.0149064300605)","(1465.1645660716154, 391.3998084767924)","(1494.704174258543, 415.0314950263346)","(1513.904919580046, 446.04808362260866)","(1344.0521725052115, 443.0941228039159)","(1336.6672704584796, 459.34090730672614)","(1329.2823684117477, 475.5876918095364)","(1320.4204859556694, 494.7884371310394)","(1282.0189953126633, 537.6208690020846)","(1299.74276022482, 542.0518102301238)","(1317.4665251369765, 547.9597318675094)","(1339.6212312771725, 547.9597318675094)","(1361.7759374173681, 547.9597318675094)","(1239.186563441618, 457.86392689737977)","(1258.3873087631212, 449.00204444130145)","(1279.0650344939706, 450.4790248506478)","(1298.2657798154737, 460.81788771607256)","(1277.5880540846242, 460.81788771607256)","(1256.9103283537747, 460.81788771607256)","(1398.7004476510278, 469.6797701721509)","(1422.3321342005702, 463.7718485347653)","(1443.0098599314194, 468.20278976280446)","(1462.2106052529225, 480.01863303757557)","(1440.0558991127268, 480.01863303757557)","(1419.3781733818773, 475.5876918095364)","(1246.57146548835, 623.285732744175)","(1268.726171628546, 593.7461245572473)","(1293.8348385874344, 583.4072616918227)","(1310.0816230902446, 589.3151833292081)","(1329.2823684117477, 587.8382029198618)","(1357.344996189329, 607.0389482413648)","(1382.4536631482176, 641.0094976563316)","(1349.9600941425972, 648.3943997030636)","(1320.4204859556694, 646.9174192937172)","(1299.74276022482, 645.4404388843708)","(1282.0189953126633, 642.486478065678)","(1261.341269581814, 636.5785564282925)","(1258.3873087631212, 620.3317719254823)","(1290.8808777687416, 602.6080070133256)","(1307.127662271552, 605.5619678320185)","(1326.3284075930549, 608.5159286507112)","(1370.6378198734465, 635.1015760189462)","(1324.8514271837087, 630.670634790907)","(1304.1737014528592, 629.1936543815606)","(1287.926916950049, 626.2396935628678)"
143,1,0.0333666666666666,0:00:00.033367,0,"(1189.543957870507, 486.56377699596646)","(1180.5887963307039, 531.3395846949818)","(1176.1112155608023, 577.6079193172976)","(1176.1112155608023, 620.8912000930123)","(1179.0962694074033, 665.6670077920277)","(1194.0215386404084, 701.48765395124)","(1223.8720771064186, 728.3531385706492)","(1258.2001963423304, 747.7559885735558)","(1305.9610578879467, 759.6962039599599)","(1358.1995002034646, 759.6962039599599)","(1410.4379425189825, 758.2036770366593)","(1461.1838579111998, 747.7559885735558)","(1502.9746117636141, 722.3830308774471)","(1532.8251502296243, 683.5773308716339)","(1552.228000232531, 640.294050095919)","(1570.1383233121371, 594.0257154736032)","(1585.0635925451422, 546.2648539279869)","(1225.3646040297192, 422.3851192940445)","(1244.767454032626, 397.0121615979358)","(1274.617992498636, 383.57941928823124)","(1307.4535848112473, 380.5943654416302)","(1337.3041232772575, 395.5196346746353)","(1404.4678348257805, 399.99721544453683)","(1440.2884809849927, 392.5345808280343)","(1477.6016540675055, 401.4897423678373)","(1507.4521925335157, 423.877646217345)","(1525.3625156131218, 455.2207116066557)","(1359.6920271267652, 449.2506039134537)","(1352.2293925102626, 467.16092699305983)","(1344.76675789376, 483.57872314936543)","(1337.3041232772575, 501.4890462289716)","(1297.0058963481438, 544.7723270046863)","(1314.9162194277499, 549.2499077745879)","(1332.826542507356, 555.22001546779)","(1355.2144463568636, 553.7274885444895)","(1377.6023502063713, 553.7274885444895)","(1252.2300886491284, 462.68334622315825)","(1273.1254655753355, 453.7281846833552)","(1292.5283155782422, 453.7281846833552)","(1311.931165581149, 467.16092699305983)","(1291.0357886549416, 467.16092699305983)","(1271.632938652035, 465.6684000697593)","(1413.4229963655835, 476.1160885328629)","(1437.3034271383917, 468.6534539163603)","(1458.1988040645988, 473.13103468626184)","(1477.6016540675055, 486.56377699596646)","(1455.2137502179978, 485.0712500726659)","(1434.3183732917907, 482.08619622606494)","(1261.1852501889314, 629.8463616328155)","(1283.573154038439, 599.9958231668053)","(1308.9461117345477, 589.5481347037016)","(1325.3639078908534, 597.0107693202042)","(1344.76675789376, 595.5182423969037)","(1373.1247694364697, 614.9210923998104)","(1398.4977271325783, 647.7566847124216)","(1365.6621348199672, 653.7267924056237)","(1334.3190694306566, 652.2342654823232)","(1314.9162194277499, 650.7417385590226)","(1297.0058963481438, 647.7566847124216)","(1276.1105194219365, 643.27910394252)","(1273.1254655753355, 626.8613077862144)","(1305.9610578879467, 610.4435116299088)","(1322.3788540442524, 611.9360385532093)","(1341.781704047159, 614.9210923998104)","(1386.5575117461742, 641.7865770192195)","(1338.796650200558, 635.8164693260175)","(1319.3938001976514, 634.323942402717)","(1302.9760040413457, 631.338888556116)"
143,2,0.0667333333333332,0:00:00.066733,0,"(1169.4743634120027, 476.01720319785034)","(1160.65923001945, 520.0928701606143)","(1157.7208522219323, 564.1685371233782)","(1156.2516633231735, 608.2442040861421)","(1160.65923001945, 652.3198710489061)","(1175.3511190070378, 689.049593517876)","(1206.2040858809726, 714.0258047967756)","(1241.4646194511838, 734.5944493793987)","(1287.0094753127064, 746.347960569469)","(1339.9002756680231, 746.347960569469)","(1392.7910760233399, 741.9403938731926)","(1444.2126874798978, 731.6560715818811)","(1483.8807877463853, 708.1490492017404)","(1513.2645657215612, 671.4193267327704)","(1533.8332103041844, 628.8128486687652)","(1549.9942881905313, 584.7371817060014)","(1564.6861771781191, 537.7231369457198)","(1206.2040858809726, 409.90370275370447)","(1223.8343526660783, 383.4583025760461)","(1253.2181306412542, 370.23560248721697)","(1285.5402864139478, 370.23560248721697)","(1314.9240643891237, 383.4583025760461)","(1386.9143204283048, 389.3350581710813)","(1422.1748539985158, 381.9891136772873)","(1458.9045764674859, 389.3350581710813)","(1489.7575433414206, 411.37289165246324)","(1507.3878101265261, 442.225858526398)","(1339.9002756680231, 440.7566696276392)","(1332.5543311742292, 458.3869364127448)","(1325.2083866804353, 474.54801429909156)","(1316.3932532878825, 492.1782810841971)","(1278.1943419201536, 536.253948046961)","(1295.8246087052594, 540.6615147432375)","(1313.4548754903649, 545.0690814395139)","(1334.023520072988, 545.0690814395139)","(1356.06135355437, 546.5382703382726)","(1234.1186749573899, 455.44855861522717)","(1254.687319540013, 446.6334252226744)","(1275.2559641226362, 448.1026141214332)","(1292.8862309077417, 458.3869364127448)","(1272.3175863251186, 458.3869364127448)","(1253.2181306412542, 458.3869364127448)","(1395.7294538208575, 468.67125870405636)","(1417.7672873022395, 462.79450310902115)","(1438.3359318848627, 467.2020698052976)","(1457.435387568727, 478.95558099536794)","(1435.397554087345, 477.48639209660917)","(1414.8289095047219, 474.54801429909156)","(1244.4029972487015, 618.5285263774537)","(1264.9716418313246, 592.0831261997953)","(1289.947853110224, 581.7988039084837)","(1306.108930996571, 587.6755595035189)","(1325.2083866804353, 586.2063706047602)","(1351.6537868580936, 603.8366373898657)","(1375.1608092382344, 636.1587931625593)","(1342.8386534655408, 642.0355487575945)","(1313.4548754903649, 642.0355487575945)","(1294.3554198065005, 642.0355487575945)","(1278.1943419201536, 637.6279820613181)","(1256.1565084387717, 631.7512264662829)","(1256.1565084387717, 615.5901485799361)","(1287.0094753127064, 600.8982595923482)","(1303.1705531990533, 603.8366373898657)","(1322.2700088829176, 605.3058262886245)","(1363.407298048164, 631.7512264662829)","(1319.3316310854, 624.4052819724889)","(1300.2321754015356, 622.93609307373)","(1282.6019086164301, 619.9977152762125)"
143,3,0.1000999999999998,0:00:00.100100,0,"(1179.2495367356978, 480.27080130213255)","(1170.3829988655045, 524.6034906530987)","(1165.949729930408, 568.9361800040647)","(1165.949729930408, 613.2688693550308)","(1168.9052425538057, 657.6015587059969)","(1186.638318294192, 693.0677101867698)","(1216.1934445281695, 719.6673237973494)","(1250.1818396972435, 740.3559121611336)","(1297.4700416716073, 750.7002063430257)","(1349.1915125810676, 752.1779626547245)","(1402.390739802227, 746.266937407929)","(1454.1122107116876, 735.9226432260369)","(1494.011631127557, 710.8007859271562)","(1523.5667573615344, 672.3791218229856)","(1544.2553457253184, 631.0019450954172)","(1560.5106651540061, 585.1914994327523)","(1575.2882282709948, 536.4255411466896)","(1216.1934445281695, 410.8162546522857)","(1235.4042765802549, 387.1721536651038)","(1264.9594028142321, 375.35010317151284)","(1297.4700416716073, 375.35010317151284)","(1324.069655282187, 390.12766628850153)","(1396.4797145554317, 394.5609352235981)","(1431.9458660362045, 385.6943973534049)","(1467.4120175169774, 393.08317891189927)","(1496.9671437509546, 413.77176727568343)","(1516.17797580304, 443.3268935096608)","(1350.6692688927667, 446.28240613305854)","(1343.2804873342723, 462.53772556174613)","(1335.8917057757778, 478.79304499043366)","(1328.5029242172836, 498.003877042519)","(1288.603503801414, 539.3810537700873)","(1306.3365795418006, 545.2920790168828)","(1324.069655282187, 549.7253479519794)","(1344.758243645971, 549.7253479519794)","(1366.9245883214542, 549.7253479519794)","(1244.270814450448, 458.1044566266495)","(1263.4816465025333, 450.7156750681552)","(1284.1702348663175, 450.7156750681552)","(1301.9033106067038, 461.05996925004723)","(1282.6924785546187, 461.05996925004723)","(1262.0038901908345, 461.05996925004723)","(1405.3462524256247, 471.40426343193934)","(1427.5125971011078, 465.49323818514387)","(1448.201185464892, 469.92650712024044)","(1465.9342612052785, 481.7485576138314)","(1443.7679165297955, 480.27080130213255)","(1424.55708447771, 477.3152886787348)","(1253.1373523206412, 622.135407225224)","(1273.8259406844254, 595.5357936146444)","(1298.9477979833061, 585.1914994327523)","(1315.2031174119938, 591.1025246795477)","(1334.413949464079, 589.6247683678489)","(1361.0135630746586, 607.3578441082353)","(1386.1354203735395, 639.8684829656104)","(1353.6247815161644, 645.7795082124059)","(1324.069655282187, 645.7795082124059)","(1304.8588232301017, 644.301751900707)","(1287.1257474897152, 641.3462392773093)","(1266.437159125931, 635.4352140305139)","(1264.9594028142321, 620.6576509135251)","(1295.9922853599085, 604.4023314848375)","(1312.247604788596, 607.3578441082353)","(1331.4584368406813, 608.8356004199342)","(1372.8356135682498, 635.4352140305139)","(1328.5029242172836, 628.0464324720194)","(1309.2920921651983, 626.5686761603206)","(1293.0367727365108, 623.6131635369229)"
143,4,0.1334666666666664,0:00:00.133467,0,"(1170.9435523107616, 476.01720319785034)","(1163.5976078169674, 520.0928701606143)","(1160.65923001945, 565.637726022137)","(1159.1900411206911, 611.1825818836597)","(1163.5976078169674, 656.7274377451824)","(1179.7586857033143, 693.4571602141524)","(1210.611652577249, 719.9025603918108)","(1244.4029972487015, 740.4712049744339)","(1289.947853110224, 752.2247161645042)","(1339.9002756680231, 752.2247161645042)","(1392.7910760233399, 747.8171494682279)","(1442.743498581139, 737.5328271769163)","(1483.8807877463853, 714.0258047967756)","(1514.73375462032, 677.2960823278056)","(1535.3023992029432, 633.2204153650416)","(1551.46347708929, 587.6755595035189)","(1566.155366076878, 537.7231369457198)","(1209.1424636784902, 414.31126944998084)","(1226.7727304635957, 387.8658692723225)","(1257.6256973375305, 371.70479138597574)","(1291.417042008983, 370.23560248721697)","(1322.2700088829176, 384.9274914748049)","(1389.8526982258222, 393.7426248673577)","(1425.1132317960335, 384.9274914748049)","(1464.781332062521, 395.2118137661165)","(1494.1651100376969, 418.7188361462573)","(1513.2645657215612, 451.0409919189508)","(1345.7770312630585, 442.225858526398)","(1338.4310867692643, 458.3869364127448)","(1329.6159533767116, 476.01720319785034)","(1320.8008199841588, 493.6474699829559)","(1284.071097515189, 536.253948046961)","(1300.2321754015356, 542.1307036419962)","(1317.8624421866411, 546.5382703382726)","(1339.9002756680231, 548.0074592370314)","(1361.9381091494051, 546.5382703382726)","(1238.5262416536661, 455.44855861522717)","(1257.6256973375305, 446.6334252226744)","(1276.7251530213948, 448.1026141214332)","(1297.293797604018, 459.8561253115036)","(1273.7867752238774, 459.8561253115036)","(1254.687319540013, 458.3869364127448)","(1398.6678316183752, 470.1404476028152)","(1420.705665099757, 462.79450310902115)","(1441.2743096823801, 468.67125870405636)","(1461.8429542650033, 481.89395879288554)","(1436.8667429861039, 480.42476989412677)","(1416.2980984034807, 476.01720319785034)","(1247.341375046219, 621.4669041749713)","(1269.379208527601, 593.5523150985541)","(1294.3554198065005, 581.7988039084837)","(1311.985686591606, 587.6755595035189)","(1331.0851422754704, 586.2063706047602)","(1357.5305424531289, 605.3058262886245)","(1383.9759426307871, 640.5663598588357)","(1348.715409060576, 646.4431154538709)","(1319.3316310854, 646.4431154538709)","(1301.7013643002945, 644.973926555112)","(1284.071097515189, 640.5663598588357)","(1262.033264033807, 636.1587931625593)","(1259.0948862362893, 618.5285263774537)","(1291.417042008983, 602.3674484911069)","(1309.0473087940884, 605.3058262886245)","(1328.1467644779527, 606.7750151873834)","(1369.284053643199, 634.6896042638004)","(1323.7391977816765, 627.3436597700065)","(1306.108930996571, 625.8744708712477)","(1288.4786642114652, 622.93609307373)"
143,5,0.166833333333333,0:00:00.166833,0,"(1183.1358049748844, 484.2120253151279)","(1175.7319513767936, 527.1543761840536)","(1172.7704099375574, 571.5774977725974)","(1169.808868498321, 614.5198486415231)","(1172.7704099375574, 660.4237409496851)","(1189.0588878533567, 695.9622382205201)","(1220.1550729653375, 722.6161111736465)","(1255.6935702361725, 743.3469012483002)","(1301.5974625443346, 758.1546084444816)","(1353.424437730969, 759.6353791640997)","(1403.7706421979854, 756.6738377248635)","(1454.1168466650017, 746.3084426875365)","(1495.5784268143093, 721.1353404540283)","(1525.193841206672, 684.1160724635752)","(1544.4438605617077, 641.1737215946495)","(1563.6938799167433, 593.7890585668694)","(1578.5015871129244, 544.9236248194711)","(1223.1166144045737, 416.096572212694)","(1240.8858630399914, 389.4426992595677)","(1271.982048151972, 373.15422134376826)","(1306.0397747031889, 373.15422134376826)","(1335.6551890955516, 387.96192853994955)","(1403.7706421979854, 396.8465528576583)","(1437.8283687492024, 387.96192853994955)","(1476.3284074592736, 395.3657821380402)","(1507.4245925712544, 420.53888437154836)","(1522.2322997674357, 454.5966109227653)","(1357.8667498898235, 445.71198660505655)","(1350.4628962917327, 463.48123524047406)","(1343.0590426936421, 479.7697131562735)","(1335.6551890955516, 499.01973251130914)","(1295.674379665862, 541.9620833802348)","(1313.4436283012797, 546.4043955390893)","(1331.212876936697, 552.3274784175618)","(1353.424437730969, 552.3274784175618)","(1375.635998525241, 552.3274784175618)","(1251.2512580773182, 459.0389230816197)","(1270.5012774323538, 448.6735280442928)","(1289.7512967873895, 450.15429876391096)","(1309.0013161424251, 463.48123524047406)","(1288.2705260677715, 463.48123524047406)","(1269.0205067127358, 462.0004645208559)","(1411.1744957960761, 475.3274009974191)","(1433.386056590348, 466.44277667971033)","(1454.1168466650017, 470.88508883856474)","(1473.3668660200374, 485.692796034746)","(1451.1553052257655, 484.2120253151279)","(1428.9437444314935, 479.7697131562735)","(1258.6551116754088, 627.8467851180862)","(1279.3859017500627, 598.2313707257238)","(1307.5205454228071, 586.3852049687787)","(1325.2897940582245, 593.7890585668694)","(1344.5398134132604, 592.3082878472512)","(1374.1552278056229, 613.039077921905)","(1399.328330039131, 648.5775751927401)","(1366.7513742075323, 661.9045116693032)","(1334.1744183759333, 663.3852823889214)","(1314.9243990208977, 660.4237409496851)","(1295.674379665862, 655.9814287908307)","(1271.982048151972, 648.5775751927401)","(1270.5012774323538, 624.8852436788501)","(1304.5590039835708, 607.1159950434325)","(1322.3282526189885, 610.0775364826687)","(1340.0975012544059, 613.039077921905)","(1386.001393562568, 644.1352630338857)","(1338.6167305347878, 645.6160337535039)","(1319.3667111797522, 642.6544923142676)","(1301.5974625443346, 639.6929508750313)"
143,6,0.2001999999999996,0:00:00.200200,0,"(1173.7118665611765, 482.4279351279021)","(1166.3577821842268, 526.5524413896005)","(1163.416148433447, 570.6769476512989)","(1161.945331558057, 613.3306370376073)","(1166.3577821842268, 657.4551432993056)","(1184.007584688906, 694.2255651840543)","(1214.894739072095, 720.7002689410733)","(1250.1943440814537, 741.2917051965326)","(1295.789667218542, 753.0582401996521)","(1347.26825785719, 754.529057075042)","(1397.2760316204483, 750.1166064488722)","(1448.7546222590963, 738.3500714457526)","(1488.4666778946248, 714.8170014395135)","(1516.4121985270338, 676.575762679375)","(1537.003634782493, 633.9220732930665)","(1554.6534372871724, 589.7975670313682)","(1569.3616060410718, 541.2606101435)","(1216.3655559474848, 416.2411757353546)","(1235.4861753275543, 391.2372888537255)","(1264.902512835353, 376.52912009982606)","(1298.7313009693219, 375.0583032244361)","(1328.1476384771208, 388.2956551029456)","(1395.8052147450583, 395.64973947989535)","(1429.634002879027, 388.2956551029456)","(1466.4044247637758, 397.1205563552853)","(1495.8207622715745, 419.1828094861345)","(1513.470564776254, 450.0699638693233)","(1351.68070848336, 445.6575132431535)","(1344.3266241064102, 461.8364988724429)","(1336.9725397294606, 478.0154845017323)","(1329.6184553525109, 495.66528700641163)","(1289.9063997169822, 538.3189763927201)","(1307.5562022216616, 542.7314270188899)","(1325.206004726341, 548.6146945204497)","(1345.7974409818003, 548.6146945204497)","(1367.8596941126493, 548.6146945204497)","(1244.311076579894, 457.42404824627306)","(1263.4316959599632, 448.5991469939334)","(1282.5523153400325, 450.0699638693233)","(1301.6729347201017, 460.36568199705295)","(1281.0814984646424, 460.36568199705295)","(1261.9608790845732, 458.89486512166303)","(1404.630115997398, 472.1322170001725)","(1426.6923691282473, 464.7781326232228)","(1447.2838053837063, 469.1905832493926)","(1466.4044247637758, 482.4279351279021)","(1442.8713547575367, 480.9571182525122)","(1422.2799185020774, 476.54466762634235)","(1253.1359778322335, 623.6263551653369)","(1273.7274140876928, 595.680834532928)","(1300.202117844712, 583.9142995298083)","(1317.851920349391, 591.2683839067581)","(1336.9725397294606, 589.7975670313682)","(1364.9180603618695, 608.9181864114374)","(1391.3927641188884, 644.2177914207962)","(1357.5639759849198, 654.5135095485258)","(1325.206004726341, 655.9843264239157)","(1307.5562022216616, 654.5135095485258)","(1288.4355828415923, 650.101058922356)","(1266.373329710743, 642.7469745454061)","(1264.902512835353, 622.155538289947)","(1298.7313009693219, 603.0349189098777)","(1316.3811034740013, 605.9765526606576)","(1334.0309059786805, 608.9181864114374)","(1378.155412240379, 638.3345239192364)","(1329.6184553525109, 636.8637070438464)","(1311.9686528478314, 633.9220732930665)","(1294.318850343152, 630.9804395422866)"
143,7,0.2335666666666662,0:00:00.233567,0,"(1173.881930108279, 478.95558099536794)","(1168.005174513244, 524.5004368568907)","(1163.5976078169674, 570.0452927184134)","(1162.1284189182088, 612.6517707824185)","(1168.005174513244, 658.1966266439413)","(1187.1046301971082, 694.9263491129111)","(1216.4884081722842, 721.3717492905695)","(1251.7489417424954, 741.9403938731926)","(1297.293797604018, 755.1630939620219)","(1348.715409060576, 755.1630939620219)","(1398.6678316183752, 750.7555272657455)","(1448.6202541761743, 739.0020160756751)","(1488.2883544426618, 714.0258047967756)","(1516.2029435190789, 675.8268934290468)","(1536.771588101702, 633.2204153650416)","(1554.4018548868075, 587.6755595035189)","(1569.0937438743956, 540.6615147432375)","(1216.4884081722842, 409.90370275370447)","(1237.0570527549073, 386.3966803735637)","(1267.910019628842, 373.1739802847345)","(1300.2321754015356, 373.1739802847345)","(1329.6159533767116, 387.8658692723225)","(1397.1986427196164, 395.2118137661165)","(1430.9899873910686, 386.3966803735637)","(1467.7197098600386, 392.2734359685989)","(1497.1034878352145, 414.31126944998084)","(1514.73375462032, 445.1642363239156)","(1353.1229757568524, 445.1642363239156)","(1345.7770312630585, 461.3253142102624)","(1338.4310867692643, 477.48639209660917)","(1329.6159533767116, 495.1166588817147)","(1291.417042008983, 537.7231369457198)","(1309.0473087940884, 542.1307036419962)","(1326.6775755791941, 548.0074592370314)","(1347.2462201618173, 548.0074592370314)","(1369.284053643199, 548.0074592370314)","(1244.4029972487015, 456.917747513986)","(1264.9716418313246, 448.1026141214332)","(1284.071097515189, 448.1026141214332)","(1303.1705531990533, 459.8561253115036)","(1281.1327197176713, 459.8561253115036)","(1263.5024529325658, 458.3869364127448)","(1406.0137761121691, 471.60963650157396)","(1428.0516095935511, 464.26369200778)","(1448.6202541761743, 468.67125870405636)","(1467.7197098600386, 481.89395879288554)","(1444.2126874798978, 480.42476989412677)","(1425.1132317960335, 477.48639209660917)","(1253.2181306412542, 622.93609307373)","(1275.2559641226362, 593.5523150985541)","(1301.7013643002945, 583.2679928072425)","(1319.3316310854, 590.6139373010366)","(1338.4310867692643, 589.1447484022777)","(1367.8148647444405, 608.2442040861421)","(1392.7910760233399, 643.5047376563532)","(1358.9997313518875, 653.7890599476648)","(1326.6775755791941, 655.2582488464236)","(1307.5781198953296, 653.7890599476648)","(1289.947853110224, 649.3814932513884)","(1266.4408307300832, 642.0355487575945)","(1263.5024529325658, 621.4669041749713)","(1298.7629865027768, 603.8366373898657)","(1316.3932532878825, 606.7750151873834)","(1335.4927089717469, 609.7133929849009)","(1379.5683759345106, 639.0971709600768)","(1331.0851422754704, 637.6279820613181)","(1313.4548754903649, 634.6896042638004)","(1295.8246087052594, 631.7512264662829)"
143,8,0.2669333333333328,0:00:00.266933,0,"(1188.3632106613786, 486.62064057045217)","(1180.945213091707, 532.6122255024156)","(1177.9780140638384, 578.603810434379)","(1176.4944145499041, 623.1117958524082)","(1182.4288126056413, 669.1033807843717)","(1201.7156062867873, 706.1933686327293)","(1234.354795593342, 731.4145603696126)","(1268.477584413831, 752.1849535646928)","(1312.9855698318602, 765.5373491901015)","(1361.9443537916923, 765.5373491901015)","(1413.870336779393, 759.6029511343644)","(1464.3127202531593, 747.7341550228899)","(1502.8863076154514, 722.5129632860067)","(1531.074698380203, 685.422975437649)","(1551.8450915752835, 642.3985895335542)","(1569.648285742495, 597.8906041155251)","(1583.0006813679038, 551.8990191835616)","(1231.3875965654734, 409.47346584586825)","(1249.1907907326852, 382.76867459505075)","(1278.8627810113712, 367.9326794557077)","(1312.9855698318602, 369.416278969642)","(1339.6903610826778, 387.2194731368537)","(1415.3539362933273, 394.6374707065252)","(1449.4767251138164, 387.2194731368537)","(1485.0831134482396, 393.15387119259094)","(1513.2715042129914, 416.8914634155398)","(1528.1074993523346, 449.53065272209454)","(1369.3623513613638, 449.53065272209454)","(1361.9443537916923, 465.8502473753719)","(1354.5263562220207, 483.65344154258355)","(1347.1083586523494, 501.4566357097952)","(1308.5347712900573, 544.4810216138901)","(1324.8543659433346, 548.931820155693)","(1342.6575601105462, 554.8662182114302)","(1363.4279533056267, 554.8662182114302)","(1384.198346500707, 554.8662182114302)","(1259.5759873302252, 459.9158493196347)","(1278.8627810113712, 452.4978517499631)","(1298.1495746925173, 453.98145126389744)","(1317.436368373663, 465.8502473753719)","(1295.1823756646486, 465.8502473753719)","(1275.8955819835026, 464.36664786143757)","(1421.2883343490646, 477.7190434868463)","(1442.0587275441449, 470.3010459171748)","(1462.8291207392251, 474.7518444589777)","(1482.1159144203712, 488.10424008438645)","(1459.8619217113564, 486.62064057045217)","(1439.0915285162762, 482.1698420286492)","(1268.477584413831, 632.013392936014)","(1290.7315771228457, 602.341402657328)","(1317.436368373663, 590.4726065458535)","(1335.2395625408749, 599.3742036294593)","(1354.5263562220207, 596.4070046015908)","(1382.7147469867725, 617.177397796671)","(1407.9359387236557, 651.3001866171601)","(1373.8131499031667, 660.2017837007659)","(1344.1411596244807, 661.6853832147002)","(1324.8543659433346, 660.2017837007659)","(1305.5675722621886, 657.2345846728973)","(1283.3135795531741, 648.3329875892914)","(1280.3463805253054, 630.5297934220798)","(1315.9527688597288, 612.7265992548681)","(1333.7559630269404, 615.6937982827367)","(1351.5591571941522, 617.177397796671)","(1394.583543098247, 646.8493880753572)","(1348.5919581662836, 643.8821890474885)","(1329.3051644851375, 640.91499001962)","(1311.501970317926, 637.9477909917513)"
143,9,0.3002999999999994,0:00:00.300300,0,"(1168.7709154903428, 480.65703899540347)","(1162.927060912891, 525.9469119706542)","(1160.0051336241652, 571.236784945905)","(1158.5441699798023, 615.0656942767929)","(1164.3880245572539, 658.8946036076808)","(1181.919588289609, 695.418694716754)","(1214.0607884655935, 720.2550766709237)","(1249.1239159303038, 740.7085676920047)","(1294.4137889055546, 753.8572404912711)","(1345.5475164582572, 755.318204135634)","(1396.6812440109595, 750.9353132025452)","(1444.8930442749363, 737.7866404032789)","(1484.3390626727353, 710.0283311603832)","(1512.097371915631, 672.043276406947)","(1532.5508629367118, 629.6753307204222)","(1550.082426669067, 584.3854577451714)","(1564.6920631126964, 537.6346211255577)","(1214.0607884655935, 404.6869294885312)","(1231.5923521979487, 376.92862024563556)","(1262.27258872957, 363.7799474463692)","(1294.4137889055546, 365.2409110907321)","(1322.1720981484502, 381.31151117872434)","(1395.2202803665966, 388.616329400539)","(1428.822444186944, 379.8505475343614)","(1463.8855716516543, 387.155365756176)","(1493.1048445389129, 409.06982042161997)","(1509.1754446269051, 441.2110205976044)","(1349.9304073913459, 441.2110205976044)","(1342.6255891695312, 458.7425843299595)","(1336.7817345920796, 476.2741480623147)","(1328.015952725902, 495.2666754390327)","(1290.0308979724657, 537.6346211255577)","(1307.5624617048209, 543.4784757030094)","(1325.094025437176, 547.8613666360982)","(1345.5475164582572, 547.8613666360982)","(1366.001007479338, 547.8613666360982)","(1241.8190977084892, 454.35969339687074)","(1260.8116250852072, 445.59391153069316)","(1279.8041524619252, 447.0548751750561)","(1298.7966798386433, 458.7425843299595)","(1276.8822251731995, 458.7425843299595)","(1257.8896977964814, 458.7425843299595)","(1401.0641349440484, 470.43029348486294)","(1422.9785896094922, 463.1254752630483)","(1441.9711169862103, 468.96932984050005)","(1460.9636443629283, 480.65703899540347)","(1439.0491896974845, 480.65703899540347)","(1418.5956986764036, 476.2741480623147)","(1252.0458432190296, 625.2924397873334)","(1273.9602978844737, 597.5341305444377)","(1300.2576434830064, 585.8464213895343)","(1317.7892072153616, 593.151239611349)","(1336.7817345920796, 591.6902759669861)","(1364.5400438349752, 610.6828033437041)","(1389.376425789145, 644.2849671640514)","(1357.2352256131605, 653.050749030229)","(1326.5549890815391, 654.511712674592)","(1307.5624617048209, 653.050749030229)","(1288.5699343281028, 648.6678580971402)","(1265.194516018296, 641.3630398753256)","(1263.7335523739332, 622.3705124986075)","(1297.3357161942804, 606.2999124106153)","(1314.8672799266355, 607.7608760549782)","(1333.8598073033536, 610.6828033437041)","(1376.2277529898786, 638.4411125865997)","(1330.9378800146278, 635.5191852978738)","(1311.9453526379098, 632.597258009148)","(1294.4137889055546, 629.6753307204222)"
