,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,131,0,0.0,2.23606797749979,75.7099729229908,9.0,12.041594578792296,20.615528128088304,20.8806130178211,27.018512172212592,50.08991914547278,38.05259518088089,37.0,53.0,37.0,18.0,5.0,5.0,12.0,12.16552506059644,12.16552506059644,12.0,27.0,37.0,38.2099463490856,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,131,1,0.0333666666666666,2.23606797749979,79.2464510246358,9.0,13.038404810405298,18.43908891458577,20.615528128088304,28.0713376952364,52.15361924162119,39.11521443121589,38.0,50.0,36.0,15.0,9.0,2.0,9.0,9.055385138137416,10.04987562112089,10.5,25.0,37.0,31.400636936215164,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,131,2,0.0667333333333332,10.04987562112089,85.37564055396598,10.04987562112089,14.0,23.194827009486403,24.186773244895647,26.0768096208106,60.0,46.0,41.0,43.0,35.0,13.0,21.0,7.0,6.0,10.04987562112089,10.04987562112089,10.0,27.0,37.0,32.2490309931942,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,131,3,0.1000999999999998,7.071067811865476,83.72574275573791,11.04536101718726,15.033296378372908,21.37755832643195,23.53720459187964,27.018512172212592,60.03332407921454,45.0111097397076,41.5,47.0,36.0,14.5,18.5,4.5,6.5,8.06225774829855,9.055385138137416,9.0,25.0,37.0,32.2490309931942,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,131,4,0.1334666666666664,12.0,81.04936767180853,10.04987562112089,14.0356688476182,23.345235059857504,24.515301344262525,26.019223662515376,62.07253821135398,48.04164859785725,42.0,53.0,40.0,20.5,15.5,2.5,13.5,7.071067811865476,7.071067811865476,7.0,18.0,31.0,33.37663853655727,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,131,5,0.166833333333333,11.180339887498947,74.81310045707235,10.0,16.0312195418814,21.37755832643195,23.345235059857504,22.02271554554524,59.13543776789008,43.10452412450461,37.5,46.0,35.0,18.5,18.5,3.5,11.5,11.04536101718726,9.055385138137416,9.5,25.0,34.0,28.0713376952364,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,131,6,0.2001999999999996,9.055385138137416,82.73451516749222,11.04536101718726,15.132745950421556,23.194827009486403,25.179356624028344,22.02271554554524,57.21887800367987,42.1070065428546,37.5,46.0,35.0,18.5,16.5,1.5,10.5,10.04987562112089,11.180339887498947,10.5,24.0,33.0,24.08318915758459,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,131,7,0.2335666666666662,6.0,76.10519036176179,10.0,15.033296378372908,21.02379604162864,22.02271554554524,25.019992006393608,56.0357029044876,41.01219330881976,38.0,46.0,42.0,19.0,12.0,3.0,10.0,12.0,13.0,12.5,23.0,27.0,27.018512172212592,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,131,8,0.2669333333333328,8.06225774829855,77.00649323271382,10.04987562112089,15.0,20.0,21.02379604162864,24.020824298928627,57.0087712549569,42.01190307520001,38.0,44.0,43.0,19.5,13.5,1.5,9.5,8.06225774829855,8.06225774829855,8.0,22.0,25.0,22.02271554554524,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,131,9,0.3002999999999994,7.071067811865476,75.0066663703967,9.0,15.033296378372908,20.0,21.0,24.0,55.0,40.01249804748511,36.5,40.0,39.0,15.5,15.5,0.5,7.5,10.0,11.0,11.0,25.0,24.0,25.0,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
10,131,10,0.333666666666666,4.0,74.02702209328699,9.0,12.041594578792296,20.0,21.0,26.0,51.0098029794274,39.0,37.0,41.0,43.0,16.0,9.0,3.0,8.0,6.0,6.324555320336759,6.0,26.0,22.0,22.0,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
11,131,11,0.3670333333333326,4.0,73.02739212103907,8.06225774829855,12.041594578792296,21.02379604162864,22.02271554554524,28.0178514522438,52.009614495783374,40.0,38.0,42.0,44.0,15.0,9.0,4.0,7.0,8.0,9.219544457292889,9.0,28.0,24.0,20.0,"{'others': ['m1', 'm3', 'm12', 'e1', 'e2']}"
